Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,2.0000,1,1,1.8376,4-2-3-1-12,4-2-3-0-9
2,8,2.0000,0,0,1.7742,7-11-12-10-5-1-3-6,7-11-12-10-5-1-3-6
3,5,2.0000,1,1,2.7081,3-2-7-6-12,3-1-8-6-12
4,8,2.0000,0,0,2.0341,10-2-0-8-1-5-3-12,10-2-0-8-1-5-3-12
5,8,2.0000,1,0,1.5556,9-4-2-8-7-5-6-10,12-4-2-8-7-1-6-10
6,5,2.0000,0,0,1.0582,0-4-2-1-9,0-4-2-1-9
7,8,2.0000,0,0,0.8188,5-9-12-3-11-8-10-7,5-9-12-3-11-8-10-7
8,8,2.0000,1,1,0.8362,9-0-11-5-12-7-6-3,9-0-10-5-2-7-6-3
9,8,2.0000,1,1,1.0458,11-12-2-5-7-10-0-3,6-12-2-5-7-10-0-8
10,8,2.0000,0,0,1.4554,4-6-5-7-8-9-0-11,4-6-5-7-8-9-0-11
11,5,2.0000,0,0,0.8098,11-3-1-9-6,11-3-1-9-6
12,8,2.0000,1,1,0.9637,10-4-5-7-9-2-12-8,10-6-5-7-9-2-3-8
13,5,2.0000,1,0,1.2576,11-4-6-8-12,3-4-9-8-12
14,8,2.0000,0,0,1.0255,4-3-7-8-10-9-2-5,4-3-7-8-10-9-2-5
15,8,2.0000,1,0,2.6036,12-10-11-1-3-2-0-6,12-10-4-7-3-2-0-6
16,5,2.0000,1,1,1.1441,7-5-11-1-12,7-5-11-10-0
17,5,2.0000,0,0,0.8138,9-5-0-2-12,9-5-0-2-12
18,5,2.0000,0,0,1.5046,1-2-4-5-9,1-2-4-5-9
19,8,2.0000,0,0,1.5425,9-5-10-6-7-12-8-2,9-5-10-6-7-12-8-2
20,5,2.0000,0,0,1.5970,1-12-6-7-9,1-12-6-7-9
21,8,2.0000,0,0,0.8477,0-2-3-9-12-5-10-7,0-2-3-9-12-5-10-7
22,8,2.0000,1,1,1.8171,1-11-9-4-2-3-10-6,7-11-12-4-2-3-10-6
23,8,2.0000,0,0,0.8594,6-10-9-8-11-2-3-12,6-10-9-8-11-2-3-12
24,5,2.0000,1,1,0.9732,1-8-6-5-3,1-0-6-10-3
25,5,2.0000,1,1,1.0501,3-7-12-5-10,11-7-12-5-0
26,5,2.0000,1,1,2.0756,10-8-4-9-7,1-8-4-2-7
27,8,2.0000,1,1,1.0749,6-3-11-12-5-9-4-2,6-3-11-7-5-9-4-1
28,8,2.0000,1,1,0.7871,7-3-8-4-10-12-6-1,7-3-8-4-11-12-6-2
29,8,2.0000,1,1,0.8466,4-11-10-6-3-1-12-7,4-11-10-6-3-1-2-9
30,8,2.0000,1,1,0.7842,5-2-4-6-10-0-1-3,5-2-4-12-7-0-1-3
31,5,2.0000,0,0,1.2853,10-5-1-12-8,10-5-1-12-8
32,8,2.0000,1,1,1.9239,9-8-3-10-5-12-4-6,9-2-3-10-5-12-11-6
33,5,2.0000,0,0,1.0197,10-11-12-7-2,10-11-12-7-2
34,5,2.0000,1,1,1.1666,9-10-4-11-12,2-10-1-11-12
35,8,2.0000,1,1,0.8505,0-1-8-4-10-2-12-5,3-1-11-4-10-2-12-5
36,8,2.0000,0,0,0.9393,7-12-0-3-1-10-4-8,7-12-0-3-1-10-4-8
37,8,2.0000,0,0,0.9129,1-11-3-2-0-7-10-5,1-11-3-2-0-7-10-5
38,5,2.0000,1,1,0.8887,7-9-10-1-3,7-5-10-1-12
39,5,2.0000,1,1,0.8569,8-7-1-11-5,8-7-1-2-12
