Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,4.0000,1,0,1.3156,9-6-3-0-12-11-7-2,4-1-3-5-12-11-7-10
2,5,4.0000,1,0,1.3395,5-12-7-11-9,2-8-10-11-4
3,8,4.0000,0,1,5.2721,1-2-6-4-12-9-8-11,1-2-6-4-12-9-8-11
4,5,4.0000,0,0,1.2661,6-4-0-7-9,6-4-0-7-9
5,8,4.0000,1,1,1.2020,2-10-3-0-1-7-5-8,2-12-6-0-11-7-5-9
6,5,4.0000,0,1,1.5426,8-5-10-9-4,8-5-10-9-4
7,8,4.0000,0,1,1.9791,3-6-12-9-10-5-1-8,3-6-12-9-10-5-1-8
8,5,4.0000,0,0,0.7203,3-8-10-1-0,3-8-10-1-0
9,8,4.0000,1,1,1.7655,7-4-0-3-5-10-9-6,7-2-12-3-11-10-9-1
10,5,4.0000,1,1,1.1954,11-9-1-8-10,2-6-1-0-7
11,8,4.0000,0,0,1.2940,2-5-3-4-6-12-8-0,2-5-3-4-6-12-8-0
12,5,4.0000,1,1,1.0784,10-1-2-12-0,4-6-2-8-3
13,8,4.0000,0,0,1.5337,8-11-4-3-2-10-6-7,8-11-4-3-2-10-6-7
14,5,4.0000,1,1,1.0930,8-6-12-5-2,9-10-3-5-11
15,8,4.0000,1,1,2.2595,6-8-11-10-7-2-9-5,3-8-1-10-0-2-12-5
16,8,4.0000,1,1,1.3404,11-9-12-2-1-0-5-7,11-9-3-6-10-8-5-7
17,8,4.0000,1,1,1.1139,8-11-9-4-6-1-7-0,2-11-5-4-10-1-7-3
18,8,4.0000,0,0,2.5768,1-12-2-10-5-4-8-3,1-12-2-10-5-4-8-3
19,8,4.0000,0,0,4.1489,8-12-11-9-0-4-7-5,8-12-11-9-0-4-7-5
20,5,4.0000,1,1,0.8997,10-7-6-3-0,8-2-6-5-1
21,5,4.0000,0,0,1.2352,6-4-0-11-9,6-4-0-11-9
22,5,4.0000,0,0,3.5414,8-5-10-1-12,8-5-10-1-12
23,8,4.0000,0,0,3.3620,12-1-0-8-11-9-3-5,12-1-0-8-11-9-3-5
24,5,4.0000,1,1,0.7680,3-8-5-9-1,7-10-2-12-1
25,8,4.0000,1,1,1.4032,12-11-0-1-10-3-2-7,12-4-5-1-10-9-2-6
26,8,4.0000,1,1,0.7822,9-8-2-7-1-10-5-3,9-8-2-12-4-6-5-11
27,8,4.0000,0,0,1.4583,4-10-1-6-8-12-5-2,4-10-1-6-8-12-5-2
28,5,4.0000,1,1,0.6609,3-0-6-2-8,7-5-12-4-8
29,8,4.0000,1,1,0.6767,9-3-7-0-5-8-6-2,9-3-4-10-11-8-6-1
30,8,4.0000,1,1,0.8210,6-0-8-7-3-11-10-2,6-0-8-9-1-12-5-2
31,5,4.0000,0,0,1.0968,2-0-11-4-5,2-0-11-4-5
32,5,4.0000,1,1,0.7203,4-2-5-7-9,6-12-5-10-3
33,5,4.0000,0,0,1.6951,7-2-5-9-3,7-2-5-9-3
34,5,4.0000,1,1,0.6307,0-1-3-7-10,2-1-9-12-5
35,5,4.0000,0,0,1.1288,2-5-11-7-9,2-5-11-7-9
36,5,4.0000,0,1,1.0950,5-1-12-10-6,5-1-12-10-6
37,8,4.0000,1,1,1.1736,11-6-8-0-10-12-2-9,5-1-8-0-10-7-4-9
38,8,4.0000,0,0,1.1938,4-0-5-11-12-6-10-7,4-0-5-11-12-6-10-7
39,5,4.0000,0,0,4.2383,3-10-2-6-12,3-10-2-6-12
