Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,4.0000,0,0,3.0646,8-12-0-10-6,8-12-0-10-6
2,5,4.0000,0,0,3.5857,5-9-1-6-3,5-9-1-6-3
3,5,4.0000,0,1,0.9981,3-9-5-2-11,3-9-5-2-11
4,8,4.0000,1,1,4.4647,2-4-3-5-9-6-1-11,2-4-3-5-10-8-12-7
5,5,4.0000,1,1,1.2588,10-8-11-12-1,3-7-4-6-1
6,5,4.0000,1,1,0.9085,9-7-0-8-1,4-3-2-12-1
7,8,4.0000,1,0,2.2664,7-6-12-1-11-2-10-3,7-6-12-8-4-2-9-5
8,8,4.0000,1,1,1.5708,12-0-6-8-5-10-7-1,3-2-4-8-5-10-11-1
9,8,4.0000,1,1,4.1430,6-12-11-3-5-0-2-10,4-12-11-8-5-1-2-9
10,8,4.0000,0,0,1.5248,10-7-5-3-4-11-1-12,10-7-5-3-4-11-1-12
11,8,4.0000,0,0,3.0031,0-9-1-2-11-5-8-3,0-9-1-2-11-5-8-3
12,5,4.0000,0,0,1.7678,4-7-5-3-8,4-7-5-3-8
13,8,4.0000,0,0,10.4756,10-2-6-7-9-4-11-1,10-2-6-7-9-4-11-1
14,8,4.0000,0,1,5.5245,11-1-9-4-8-5-10-2,11-1-9-4-8-5-10-2
15,5,4.0000,1,1,2.5647,11-8-12-4-2,11-3-6-7-5
16,5,4.0000,1,1,1.1377,10-6-4-2-11,10-12-3-5-7
17,8,4.0000,1,1,2.3904,2-0-10-6-8-9-7-3,4-0-11-6-8-9-1-5
18,8,4.0000,0,0,2.6900,3-11-10-9-8-12-5-4,3-11-10-9-8-12-5-4
19,8,4.0000,1,1,2.6257,11-6-8-9-7-4-3-1,11-2-0-9-5-4-12-1
20,8,4.0000,1,0,1.3401,0-3-7-10-6-4-1-5,0-3-8-10-2-12-1-11
21,8,4.0000,0,0,3.0017,11-1-6-2-10-12-7-9,11-1-6-2-10-12-7-9
22,5,4.0000,1,1,1.3902,8-6-10-12-3,2-6-4-5-7
23,8,4.0000,1,1,1.8890,8-12-1-6-7-5-11-4,10-12-1-6-3-2-9-4
24,5,4.0000,1,1,1.0983,0-6-5-8-7,10-11-5-2-4
25,8,4.0000,0,0,2.2089,4-5-1-6-12-2-9-10,4-5-1-6-12-2-9-10
26,5,4.0000,1,1,1.0136,5-4-6-0-3,9-2-1-7-3
27,8,4.0000,1,1,0.9514,2-6-11-9-4-0-12-8,10-7-11-9-3-1-12-8
