Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,3.0000,0,0,2.1035,6-11-12-3-1-7-4-8,6-11-12-3-1-7-4-8
2,5,3.0000,0,0,2.6801,11-10-12-9-3,11-10-12-9-3
3,5,3.0000,1,1,1.0964,2-11-8-0-6,4-11-8-12-9
4,5,3.0000,1,1,2.2640,8-1-0-4-10,2-1-6-4-12
5,8,3.0000,0,0,1.3039,3-11-2-12-7-4-6-10,3-11-2-12-7-4-6-10
6,5,3.0000,1,0,0.8965,7-8-9-1-12,10-8-5-2-12
7,8,3.0000,1,0,1.7509,0-7-9-2-1-5-6-3,4-7-11-2-1-12-6-3
8,8,3.0000,1,0,4.0837,3-1-8-12-4-5-0-9,6-11-8-12-4-2-0-9
9,8,3.0000,1,1,1.1795,8-3-5-4-12-10-2-11,9-3-7-4-12-10-2-1
10,5,3.0000,0,0,3.1526,0-10-7-4-9,0-10-7-4-9
11,5,3.0000,0,0,0.7904,2-1-11-10-8,2-1-11-10-8
12,8,3.0000,1,1,2.0329,7-4-1-12-10-0-6-11,7-4-1-8-3-0-6-9
13,5,3.0000,1,1,1.8921,12-11-0-5-4,12-11-3-9-2
14,5,3.0000,0,0,2.6763,9-8-6-12-0,9-8-6-12-0
15,5,3.0000,0,0,2.0212,11-7-3-1-6,11-7-3-1-6
16,5,3.0000,0,0,2.2482,11-5-0-7-6,11-5-0-7-6
17,8,3.0000,0,0,1.7688,9-0-10-8-1-2-3-12,9-0-10-8-1-2-3-12
18,5,3.0000,0,0,1.9827,1-12-4-3-11,1-12-4-3-11
19,8,3.0000,1,1,1.9219,1-9-3-11-2-6-8-12,1-9-0-4-5-6-8-12
20,8,3.0000,0,1,2.9521,12-4-7-1-9-2-10-8,12-4-7-1-9-2-10-8
21,8,3.0000,1,1,1.7971,12-9-6-10-4-1-5-0,2-9-7-10-4-1-11-0
22,8,3.0000,1,1,2.5766,0-12-2-5-3-7-8-10,0-9-2-5-3-7-6-1
23,5,3.0000,0,0,2.5498,3-6-9-7-1,3-6-9-7-1
24,5,3.0000,0,0,1.4755,10-11-7-2-0,10-11-7-2-0
25,5,3.0000,0,0,1.7804,9-1-5-6-2,9-1-5-6-2
26,5,3.0000,0,0,1.9606,9-5-8-2-3,9-5-8-2-3
27,8,3.0000,1,0,2.5885,7-4-11-6-8-0-5-12,1-4-11-6-8-0-9-2
28,8,3.0000,0,1,1.4082,7-3-11-1-2-4-8-9,7-3-11-1-2-4-8-9
29,5,3.0000,1,1,1.4126,10-6-1-2-0,10-8-7-2-9
30,5,3.0000,1,1,1.1675,12-0-11-1-5,12-6-10-3-5
31,8,3.0000,0,0,4.0114,9-8-1-10-12-0-7-6,9-8-1-10-12-0-7-6
32,8,3.0000,1,1,1.0466,8-9-6-12-3-4-1-2,8-9-6-12-0-4-11-10
33,5,3.0000,1,1,1.2889,6-12-7-9-4,3-5-7-1-4
34,5,3.0000,1,1,1.4172,7-8-9-11-12,7-5-2-11-6
35,8,3.0000,0,0,1.1384,12-10-3-8-4-6-7-9,12-10-3-8-4-6-7-9
36,8,3.0000,1,1,1.3360,0-6-5-4-8-10-2-9,0-6-12-4-8-3-1-9
37,8,3.0000,1,1,1.0295,4-10-6-9-12-1-3-8,4-10-6-11-5-1-3-2
38,5,3.0000,1,0,1.7767,8-12-5-2-1,10-12-4-2-11
39,8,3.0000,0,0,4.4279,2-7-1-9-6-3-5-12,2-7-1-9-6-3-5-12
