Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,3.0000,0,0,1.8888,11-10-12-0-5,11-10-12-0-5
2,8,3.0000,1,1,0.8155,3-10-0-8-12-1-7-5,4-10-0-8-6-1-2-5
3,5,3.0000,0,0,0.4594,0-2-1-9-7,0-2-1-9-7
4,8,3.0000,0,0,1.3792,10-11-5-3-0-12-2-4,10-11-5-3-0-12-2-4
5,8,3.0000,0,0,1.1834,0-6-3-9-8-12-7-5,0-6-3-9-8-12-7-5
6,5,3.0000,1,1,0.7166,6-11-12-7-9,4-0-12-1-9
7,8,3.0000,1,1,0.6104,12-5-6-2-11-9-8-0,12-7-3-2-4-9-8-0
8,8,3.0000,0,0,1.9972,2-4-9-1-10-8-6-11,2-4-9-1-10-8-6-11
9,5,3.0000,1,1,0.8018,7-4-6-1-3,8-5-6-9-3
10,8,3.0000,1,1,0.9877,9-8-7-4-1-11-6-2,12-8-10-4-1-3-6-2
11,5,3.0000,0,0,1.0329,9-10-8-3-5,9-10-8-3-5
12,8,3.0000,1,1,1.0741,6-4-1-5-10-11-7-12,0-4-1-2-10-9-7-12
13,5,3.0000,1,1,0.6360,2-5-3-7-1,2-8-6-7-12
14,8,3.0000,0,0,0.9243,8-10-0-7-9-3-12-4,8-10-0-7-9-3-12-4
15,5,3.0000,0,1,0.6364,3-11-2-7-12,3-11-2-7-12
16,5,3.0000,0,0,0.5826,4-8-0-6-2,4-8-0-6-2
17,5,3.0000,1,1,1.7227,0-11-1-3-5,0-11-9-10-7
18,5,3.0000,1,1,1.5056,4-8-10-1-0,6-5-10-1-11
19,8,3.0000,1,1,1.1595,6-2-4-3-5-12-10-9,6-7-4-3-5-12-0-8
20,5,3.0000,1,1,0.8461,10-5-3-12-9,2-5-6-4-9
21,5,3.0000,1,1,0.9109,4-0-1-5-12,10-3-1-11-12
22,5,3.0000,1,1,0.7098,3-6-9-2-0,3-12-11-8-0
23,5,3.0000,0,0,1.3252,1-3-11-0-12,1-3-11-0-12
24,8,3.0000,0,0,2.6585,3-10-6-4-7-9-0-2,3-10-6-4-7-9-0-2
25,5,3.0000,1,1,1.0131,3-6-9-0-5,3-10-7-0-11
26,8,3.0000,1,1,0.7670,6-11-1-12-2-3-8-10,6-11-4-12-9-5-8-10
27,5,3.0000,1,1,1.4928,10-5-1-6-2,3-5-1-12-8
28,8,3.0000,0,1,0.9874,2-3-4-5-1-10-9-6,2-3-4-5-1-10-9-6
29,5,3.0000,1,1,0.6086,9-3-12-6-7,9-5-12-10-4
30,8,3.0000,0,0,1.2025,4-8-2-3-11-10-0-12,4-8-2-3-11-10-0-12
31,8,3.0000,0,0,1.3733,3-9-2-4-7-12-6-8,3-9-2-4-7-12-6-8
32,8,3.0000,0,0,1.4095,10-5-6-9-1-12-7-2,10-5-6-9-1-12-7-2
33,8,3.0000,1,1,0.7724,12-10-3-7-1-5-4-0,11-10-3-7-1-2-4-8
34,5,3.0000,0,0,0.8743,9-7-8-5-11,9-7-8-5-11
35,5,3.0000,1,1,1.0750,1-0-11-8-12,1-3-9-8-7
36,8,3.0000,0,0,1.0504,1-12-4-2-3-9-5-8,1-12-4-2-3-9-5-8
37,5,3.0000,0,0,1.1649,4-0-11-5-9,4-0-11-5-9
38,8,3.0000,0,0,1.1447,5-2-11-10-3-8-6-9,5-2-11-10-3-8-6-9
39,8,3.0000,1,1,4.3342,10-3-6-1-9-12-2-5,10-4-6-1-9-12-11-7
40,5,3.0000,0,0,1.9416,6-10-11-2-1,6-10-11-2-1
41,8,3.0000,0,0,0.7862,4-11-10-12-0-9-7-2,4-11-10-12-0-9-7-2
42,8,3.0000,0,0,1.4137,3-4-2-0-11-5-8-6,3-4-2-0-11-5-8-6
43,5,3.0000,0,0,0.7696,12-1-10-3-2,12-1-10-3-2
44,8,3.0000,1,1,0.7568,6-8-5-11-0-3-9-7,4-8-5-10-12-3-9-7
45,5,3.0000,0,0,0.8753,3-12-1-6-2,3-12-1-6-2
46,5,3.0000,0,0,0.8522,10-0-8-4-3,10-0-8-4-3
47,5,3.0000,0,0,1.0296,1-6-8-12-2,1-6-8-12-2
48,5,3.0000,1,1,0.9998,7-3-1-2-4,0-3-5-2-12
49,8,3.0000,0,0,0.9224,1-9-11-3-10-7-12-5,1-9-11-3-10-7-12-5
50,5,3.0000,1,1,0.6342,10-8-0-1-11,10-12-7-1-3
51,8,3.0000,0,0,0.8748,12-9-4-11-5-0-2-7,12-9-4-11-5-0-2-7
52,8,3.0000,0,0,0.7629,3-2-6-11-10-7-4-1,3-2-6-11-10-7-4-1
53,5,3.0000,1,1,1.0008,6-7-9-11-3,4-7-1-0-3
54,8,3.0000,1,0,0.5867,8-4-6-12-11-10-9-0,7-4-6-3-11-10-2-0
55,5,3.0000,1,1,1.7919,1-5-8-4-2,6-11-12-4-2
56,8,3.0000,1,1,0.8184,6-8-0-7-11-10-2-5,6-8-0-12-11-9-2-4
57,8,3.0000,1,0,0.6046,3-11-8-1-0-6-12-4,2-11-8-7-0-5-12-4
58,8,3.0000,1,1,0.7515,10-6-3-5-8-12-7-11,10-4-3-5-2-12-9-11
59,5,3.0000,0,1,1.1179,12-8-6-0-9,12-8-6-0-9
60,5,3.0000,0,0,1.0849,1-9-0-10-2,1-9-0-10-2
61,8,3.0000,1,1,3.9393,1-0-12-4-8-9-7-3,2-6-12-4-5-9-7-3
62,8,3.0000,1,1,0.6811,11-9-2-0-5-8-6-10,11-9-12-0-1-8-3-10
63,8,3.0000,0,0,1.9373,9-7-11-4-6-12-0-5,9-7-11-4-6-12-0-5
64,5,3.0000,0,0,0.9044,12-6-7-0-4,12-6-7-0-4
65,5,3.0000,1,1,1.2880,12-5-7-4-0,12-11-2-4-1
66,8,3.0000,1,1,1.6706,6-8-11-9-12-2-0-3,6-1-11-9-10-2-7-3
67,8,3.0000,1,1,2.2627,1-5-10-8-6-0-12-7,1-5-10-8-6-9-3-11
68,5,3.0000,0,0,0.8486,2-10-1-4-11,2-10-1-4-11
1,5,4.0000,1,1,1.1370,12-8-2-6-11,0-5-4-1-11
2,8,4.0000,1,1,0.7097,8-6-5-0-2-1-10-4,12-6-5-11-2-3-10-7
3,8,4.0000,0,0,0.9965,5-4-11-10-7-1-0-9,5-4-11-10-7-1-0-9
4,8,4.0000,1,1,0.6080,2-5-7-12-10-8-3-6,0-9-4-12-10-8-3-1
5,5,4.0000,1,1,0.6125,8-1-11-12-7,5-10-11-0-6
6,8,4.0000,0,0,1.1824,2-3-8-1-5-10-11-6,2-3-8-1-5-10-11-6
7,5,4.0000,1,1,0.8836,10-4-2-5-3,11-4-6-1-12
8,5,4.0000,0,0,1.4437,1-12-2-10-4,1-12-2-10-4
9,8,4.0000,1,1,1.7722,6-12-5-1-2-10-11-0,4-12-9-8-7-10-11-0
10,8,4.0000,1,1,0.9446,0-11-2-3-6-7-10-5,0-11-2-8-4-12-1-5
11,5,4.0000,1,1,0.9351,5-7-4-8-0,1-2-3-8-6
12,8,4.0000,1,1,0.7717,11-1-9-4-0-2-5-6,8-1-9-4-7-2-12-3
13,8,4.0000,1,1,0.6319,11-0-5-8-4-2-6-7,3-1-5-8-4-2-9-12
14,8,4.0000,0,0,0.9621,0-3-1-9-12-4-11-10,0-3-1-9-12-4-11-10
15,8,4.0000,0,0,0.8629,10-12-8-11-5-9-0-3,10-12-8-11-5-9-0-3
16,5,4.0000,0,0,1.9207,11-9-8-0-1,11-9-8-0-1
17,8,4.0000,1,1,0.6700,0-11-1-3-4-7-9-10,0-11-2-3-5-7-12-8
18,5,4.0000,1,1,2.2397,0-6-9-12-2,11-7-1-3-2
19,5,4.0000,1,1,0.4900,12-2-10-0-9,3-11-5-0-1
20,5,4.0000,1,1,0.5222,1-8-0-12-4,2-7-6-5-4
