Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,2.0000,0,0,2.3360,10-2-1-7-9-8-4-0,10-2-1-7-9-8-4-0
2,8,2.0000,1,1,1.7657,0-12-10-9-6-1-3-11,0-7-10-9-5-1-3-11
3,8,2.0000,1,1,2.0186,0-4-1-9-11-10-8-12,0-4-1-9-11-3-8-6
4,8,2.0000,1,1,1.0048,12-10-5-4-6-2-9-3,12-10-5-7-0-2-9-3
5,5,2.0000,0,0,1.0174,6-8-3-1-2,6-8-3-1-2
6,5,2.0000,1,1,0.7562,4-5-0-7-2,4-8-6-7-2
7,5,2.0000,0,0,1.0256,6-5-7-9-3,6-5-7-9-3
8,8,2.0000,1,1,1.5709,7-5-10-11-3-12-2-1,7-5-10-11-3-0-2-6
9,8,2.0000,1,0,1.6311,6-9-2-0-7-5-12-8,6-9-2-0-7-3-1-8
10,8,2.0000,1,0,1.1614,0-2-6-3-7-11-4-12,0-2-6-9-7-11-10-12
11,8,2.0000,0,0,1.0383,12-3-5-4-6-2-1-0,12-3-5-4-6-2-1-0
12,5,2.0000,0,0,0.8334,2-9-6-3-8,2-9-6-3-8
13,8,2.0000,0,0,1.4026,0-8-12-9-11-1-2-3,0-8-12-9-11-1-2-3
14,5,2.0000,1,1,0.8311,9-6-11-12-4,5-6-11-12-8
15,8,2.0000,0,1,1.3124,6-5-4-2-9-1-10-0,6-5-4-2-9-1-10-0
16,5,2.0000,1,1,0.7444,6-2-12-9-11,8-2-7-9-11
17,5,2.0000,1,1,0.7476,0-10-2-3-1,0-10-8-6-1
18,5,2.0000,1,0,0.8574,6-8-4-1-11,5-8-4-7-11
19,5,2.0000,1,1,1.2349,6-4-7-1-11,3-8-7-1-11
20,5,2.0000,1,1,1.1170,9-2-11-1-3,12-2-11-8-3
21,8,2.0000,0,0,0.9869,7-5-8-9-0-4-11-12,7-5-8-9-0-4-11-12
22,8,2.0000,1,1,2.6784,10-2-12-8-6-3-1-11,5-2-12-8-6-3-4-11
23,8,2.0000,0,0,1.2387,1-3-8-7-0-6-2-9,1-3-8-7-0-6-2-9
24,8,2.0000,0,0,1.1363,3-7-5-1-2-6-9-0,3-7-5-1-2-6-9-0
25,5,2.0000,1,1,1.0954,3-0-6-10-8,9-0-4-10-8
26,5,2.0000,0,0,1.0310,0-2-6-11-8,0-2-6-11-8
27,8,2.0000,1,0,1.2563,8-4-2-7-0-6-9-3,8-4-2-7-12-6-11-3
28,5,2.0000,1,1,1.1547,12-8-2-0-1,12-8-3-0-10
29,8,2.0000,0,1,1.7587,5-12-0-6-8-10-4-9,5-12-0-6-8-10-4-9
30,8,2.0000,1,1,1.1876,1-4-9-12-3-10-6-0,1-4-2-12-3-5-6-0
31,5,2.0000,0,0,1.0967,9-4-12-1-6,9-4-12-1-6
32,5,2.0000,1,0,1.0403,6-5-10-2-9,12-5-10-3-9
33,5,2.0000,0,0,0.7224,1-8-4-10-7,1-8-4-10-7
34,8,2.0000,1,0,2.5436,5-7-4-11-8-10-9-2,5-7-4-6-8-10-9-12
35,8,2.0000,0,1,1.3252,6-0-3-7-12-10-4-9,6-0-3-7-12-10-4-9
36,8,2.0000,1,1,2.6595,8-5-6-0-3-7-12-1,8-5-9-0-3-7-4-1
37,5,2.0000,1,1,1.1815,12-9-7-6-11,12-9-10-6-2
38,8,2.0000,0,0,1.2967,10-4-12-3-0-7-1-8,10-4-12-3-0-7-1-8
39,8,2.0000,1,1,1.2002,11-3-5-1-9-4-10-2,11-3-0-1-12-4-10-2
40,8,2.0000,0,0,1.0269,5-6-9-8-4-0-7-3,5-6-9-8-4-0-7-3
