Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,4.0000,0,0,6.2542,7-0-5-9-12,7-0-5-9-12
2,5,4.0000,1,1,3.5120,6-8-4-1-10,6-0-9-5-2
3,8,4.0000,1,1,2.8140,1-8-0-6-3-4-5-9,2-8-0-10-12-11-5-9
4,8,4.0000,0,1,3.7609,5-7-2-4-6-11-1-10,5-7-2-4-6-11-1-10
5,5,4.0000,0,0,4.4149,1-12-0-10-2,1-12-0-10-2
6,5,4.0000,0,0,6.9379,3-2-12-6-0,3-2-12-6-0
7,5,4.0000,0,1,1.7764,9-10-0-2-11,9-10-0-2-11
8,8,4.0000,1,1,1.1557,3-9-11-10-1-4-6-5,2-9-12-0-7-4-6-5
9,8,4.0000,0,0,4.1364,7-2-12-1-6-5-11-10,7-2-12-1-6-5-11-10
10,5,4.0000,0,0,1.6638,0-9-10-1-11,0-9-10-1-11
11,5,4.0000,0,0,1.7607,8-12-3-7-4,8-12-3-7-4
12,8,4.0000,0,0,5.3406,8-1-9-10-6-4-5-2,8-1-9-10-6-4-5-2
13,5,4.0000,0,1,3.6360,8-11-6-7-4,8-11-6-7-4
14,5,4.0000,0,1,3.6863,11-9-3-1-10,11-9-3-1-10
15,8,4.0000,1,1,2.0690,2-9-5-10-8-0-1-3,11-9-5-7-8-0-6-12
16,8,4.0000,0,0,1.1012,2-5-3-7-10-0-8-11,2-5-3-7-10-0-8-11
17,5,4.0000,1,1,1.1657,6-4-10-5-9,1-4-0-3-7
18,5,4.0000,1,1,0.9066,6-2-12-1-10,6-5-8-11-9
19,8,4.0000,0,0,1.2646,11-7-6-4-2-0-10-5,11-7-6-4-2-0-10-5
20,8,4.0000,1,1,1.2254,8-0-7-12-1-6-9-10,8-4-7-3-5-6-9-11
21,5,4.0000,1,1,1.1972,9-7-11-5-8,6-12-1-5-0
22,5,4.0000,1,1,1.3768,9-2-11-1-7,0-3-8-4-7
23,8,4.0000,1,1,1.8120,1-4-9-10-11-5-3-12,1-4-9-10-6-8-2-0
24,5,4.0000,1,1,1.4719,10-7-1-2-0,6-7-3-5-12
25,8,4.0000,0,0,2.1431,6-12-0-4-1-2-8-7,6-12-0-4-1-2-8-7
26,8,4.0000,1,0,4.4127,12-7-10-3-4-9-1-5,11-7-10-3-2-8-1-6
27,8,4.0000,0,1,4.8716,10-3-11-4-1-12-7-9,10-3-11-4-1-12-7-9
28,8,4.0000,1,1,4.2881,12-10-7-4-9-1-3-6,8-10-2-4-0-1-3-11
29,8,4.0000,1,1,1.2878,12-8-11-10-6-2-4-5,12-8-1-10-3-0-4-9
30,8,4.0000,0,0,0.9033,3-9-6-0-1-4-10-11,3-9-6-0-1-4-10-11
31,8,4.0000,1,1,5.5662,2-5-3-6-4-8-7-1,9-5-3-11-4-10-0-1
32,5,4.0000,1,1,0.9401,9-10-3-5-1,11-2-3-8-6
33,8,4.0000,1,1,2.2407,4-9-0-12-10-2-3-7,6-9-5-12-8-2-1-7
34,5,4.0000,1,1,1.4840,4-12-6-8-11,5-3-10-0-11
35,5,4.0000,1,1,1.1162,4-3-7-2-10,0-8-6-11-10
36,5,4.0000,1,1,1.8591,0-2-12-11-8,0-3-6-7-9
