Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,1.0000,1,0,21.8995,4-0-1-9-6-3-10-5,4-0-1-9-6-3-11-5
2,8,1.0000,0,1,2.9079,2-1-8-9-3-10-6-5,2-1-8-9-3-10-6-5
3,5,1.0000,1,1,2.8285,8-6-10-4-9,8-6-0-4-9
4,8,1.0000,0,1,2.3979,11-7-1-6-5-0-3-2,11-7-1-6-5-0-3-2
5,8,1.0000,1,0,1.8735,10-5-4-6-2-7-1-12,10-5-4-11-2-7-1-12
6,8,1.0000,0,0,2.4099,8-1-9-5-11-0-10-12,8-1-9-5-11-0-10-12
7,5,1.0000,0,1,1.3819,3-8-4-11-1,3-8-4-11-1
8,5,1.0000,0,0,1.1062,5-1-3-9-12,5-1-3-9-12
9,8,1.0000,0,0,2.4722,9-4-0-8-10-6-12-7,9-4-0-8-10-6-12-7
10,8,1.0000,1,1,1.0804,9-3-2-1-11-4-12-0,5-3-2-1-11-4-12-0
11,5,1.0000,1,1,1.3697,11-3-2-7-4,11-3-0-7-4
12,5,1.0000,1,1,1.1667,11-0-8-1-7,11-0-8-3-7
13,5,1.0000,0,0,1.6676,6-0-1-3-11,6-0-1-3-11
14,8,1.0000,0,0,2.5316,11-4-10-6-8-3-5-9,11-4-10-6-8-3-5-9
15,8,1.0000,0,1,1.3940,11-10-8-2-5-9-0-7,11-10-8-2-5-9-0-7
16,5,1.0000,1,0,2.5665,6-0-11-12-2,6-0-10-12-2
17,5,1.0000,1,1,1.3636,9-1-6-10-8,9-1-6-4-8
18,5,1.0000,0,0,1.4484,9-1-3-10-6,9-1-3-10-6
19,5,1.0000,1,0,1.0741,8-0-2-6-12,8-0-3-6-12
20,8,1.0000,1,1,1.4334,12-6-8-3-1-7-9-5,12-6-8-2-1-7-9-5
21,8,1.0000,1,0,2.0031,5-4-6-11-9-1-12-0,5-4-6-11-9-1-12-3
22,8,1.0000,0,1,1.1740,12-5-8-10-7-6-0-3,12-5-8-10-7-6-0-3
23,5,1.0000,1,0,1.5479,7-1-5-4-2,7-1-10-4-2
24,5,1.0000,0,0,1.1055,2-8-11-12-9,2-8-11-12-9
25,8,1.0000,0,1,1.4155,6-9-8-4-3-2-7-5,6-9-8-4-3-2-7-5
26,5,1.0000,1,0,5.0993,7-0-3-6-12,7-0-10-6-12
27,5,1.0000,0,1,1.3872,9-8-10-6-12,9-8-10-6-12
28,5,1.0000,1,1,1.3035,3-9-2-5-0,3-9-7-5-0
29,5,1.0000,1,1,2.3751,2-10-1-11-9,2-10-1-11-7
30,8,1.0000,0,1,0.9464,1-5-12-0-9-6-8-11,1-5-12-0-9-6-8-11
31,5,1.0000,1,1,1.5930,8-4-0-6-2,8-4-7-6-2
32,5,1.0000,0,1,2.6293,1-9-8-6-12,1-9-8-6-12
33,8,1.0000,1,0,1.8867,6-8-11-2-10-9-4-3,6-12-11-2-10-9-4-3
34,8,1.0000,0,0,2.3103,10-6-7-9-0-2-3-5,10-6-7-9-0-2-3-5
35,5,1.0000,0,1,1.9183,3-5-10-12-4,3-5-10-12-4
36,8,1.0000,1,0,1.5477,10-7-3-9-8-11-1-6,10-7-4-9-8-11-1-6
