Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,1.0000,1,1,6.0941,5-2-10-7-1,5-2-12-7-1
2,5,1.0000,1,1,2.2620,2-7-3-9-11,12-7-3-9-11
3,8,1.0000,0,0,2.7821,9-2-11-1-5-4-12-8,9-2-11-1-5-4-12-8
4,8,1.0000,1,1,1.6984,1-7-0-11-2-3-9-4,1-7-0-11-2-3-9-6
5,5,1.0000,1,0,3.4030,6-8-4-10-1,2-8-4-10-1
6,8,1.0000,0,0,2.8851,11-6-9-2-7-5-0-12,11-6-9-2-7-5-0-12
7,8,1.0000,0,1,5.5968,8-7-2-9-0-11-4-5,8-7-2-9-0-11-4-5
8,8,1.0000,1,1,5.3206,9-3-6-12-5-8-2-1,9-3-6-12-5-8-2-0
9,8,1.0000,1,1,1.7431,9-6-8-0-1-2-4-10,9-6-5-0-1-2-4-10
10,8,1.0000,1,1,2.8128,10-11-9-4-7-1-6-8,10-11-9-4-7-1-3-8
11,5,1.0000,0,0,1.7288,9-5-0-8-6,9-5-0-8-6
12,8,1.0000,0,1,2.4059,1-5-3-8-9-12-0-7,1-5-3-8-9-12-0-7
13,5,1.0000,0,0,1.2187,2-7-9-0-11,2-7-9-0-11
14,8,1.0000,1,1,3.2280,7-2-3-9-12-0-10-4,7-2-3-9-12-0-10-1
15,5,1.0000,1,0,1.0792,1-8-7-10-11,3-8-7-10-11
16,5,1.0000,0,0,0.9683,6-3-9-5-11,6-3-9-5-11
17,5,1.0000,0,0,0.8525,0-8-6-3-5,0-8-6-3-5
18,5,1.0000,0,0,0.7581,9-4-12-6-2,9-4-12-6-2
19,8,1.0000,0,0,0.7940,6-10-1-3-4-0-7-5,6-10-1-3-4-0-7-5
20,5,1.0000,0,0,0.6465,8-10-9-2-3,8-10-9-2-3
21,8,1.0000,0,0,0.6311,10-3-0-11-2-6-7-9,10-3-0-11-2-6-7-9
22,8,1.0000,1,1,1.2334,11-0-7-5-3-8-12-9,11-0-4-5-3-8-12-9
23,8,1.0000,0,0,1.3229,7-5-12-9-2-4-3-1,7-5-12-9-2-4-3-1
24,8,1.0000,1,0,1.4973,1-8-5-12-7-2-11-6,1-8-5-12-7-2-11-9
25,8,1.0000,0,0,0.7289,10-5-6-1-2-7-11-9,10-5-6-1-2-7-11-9
26,5,1.0000,1,1,0.9360,4-7-3-8-6,4-7-9-8-6
27,5,1.0000,0,0,0.7183,9-0-4-2-5,9-0-4-2-5
28,5,1.0000,0,0,0.5971,6-10-5-3-11,6-10-5-3-11
29,5,1.0000,0,0,0.8408,5-11-4-12-1,5-11-4-12-1
30,8,1.0000,0,0,0.5294,11-7-2-10-5-1-3-12,11-7-2-10-5-1-3-12
