Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,1.0000,0,0,1.8842,0-11-10-8-2-3-4-9,0-11-10-8-2-3-4-9
2,5,1.0000,0,0,0.8374,3-4-1-0-6,3-4-1-0-6
3,8,1.0000,0,0,0.9979,5-9-6-4-10-7-8-0,5-9-6-4-10-7-8-0
4,8,1.0000,1,0,1.5934,9-12-2-8-3-1-0-5,11-12-2-8-3-1-0-5
5,8,1.0000,0,1,1.6130,0-7-11-9-4-8-2-10,0-7-11-9-4-8-2-10
6,8,1.0000,1,1,0.7359,1-0-10-5-7-3-12-11,1-0-10-8-7-3-12-11
7,8,1.0000,1,1,0.6534,5-0-3-2-10-8-7-11,5-4-3-2-10-8-7-11
8,5,1.0000,1,1,0.9279,7-8-10-0-6,7-11-10-0-6
9,5,1.0000,1,1,0.6701,11-10-8-0-6,7-10-8-0-6
10,5,1.0000,1,0,1.3669,8-11-10-12-9,8-7-10-12-9
11,5,1.0000,0,0,0.7159,12-1-6-2-7,12-1-6-2-7
12,5,1.0000,1,1,0.6747,0-8-5-12-3,0-1-5-12-3
13,5,1.0000,1,1,1.0275,8-9-3-6-11,8-9-4-6-11
14,5,1.0000,0,0,0.7018,2-3-6-1-11,2-3-6-1-11
15,8,1.0000,0,0,0.7396,7-12-11-4-6-10-0-2,7-12-11-4-6-10-0-2
16,8,1.0000,0,0,0.6172,3-12-10-8-5-1-6-2,3-12-10-8-5-1-6-2
17,8,1.0000,1,0,0.8673,12-6-7-2-5-8-4-1,0-6-7-2-5-8-4-1
18,8,1.0000,1,0,1.3715,8-1-2-5-12-7-6-9,8-1-2-5-12-4-6-9
19,5,1.0000,0,0,0.6014,10-7-1-6-3,10-7-1-6-3
20,5,1.0000,1,1,0.5969,9-8-4-6-11,9-8-4-6-10
21,8,1.0000,1,1,0.8874,9-1-8-0-10-5-6-7,9-1-8-0-10-5-4-7
22,5,1.0000,1,1,0.5366,5-1-12-0-8,2-1-12-0-8
23,5,1.0000,0,0,0.6868,6-0-1-3-7,6-0-1-3-7
24,8,1.0000,0,0,1.7652,0-5-6-9-2-10-4-8,0-5-6-9-2-10-4-8
25,8,1.0000,1,1,1.0182,5-7-0-11-6-10-1-8,5-7-0-11-9-10-1-8
26,8,1.0000,0,0,0.9084,7-12-3-6-0-8-5-4,7-12-3-6-0-8-5-4
27,8,1.0000,1,0,0.7953,12-2-7-1-6-3-10-9,12-2-7-1-4-3-10-9
28,5,1.0000,0,0,0.4797,4-6-0-3-1,4-6-0-3-1
29,5,1.0000,1,1,0.9199,4-9-12-1-10,4-9-12-8-10
30,5,1.0000,0,0,0.7188,3-9-12-0-10,3-9-12-0-10
31,8,1.0000,1,1,0.8120,0-2-1-5-3-8-6-11,0-2-1-5-10-8-6-11
32,8,1.0000,1,1,0.5828,4-5-9-6-1-11-8-2,4-5-9-10-1-11-8-2
33,8,1.0000,0,0,1.6030,10-11-9-2-3-0-8-6,10-11-9-2-3-0-8-6
34,5,1.0000,1,1,0.6396,11-5-10-12-2,11-0-10-12-2
35,5,1.0000,0,0,1.1298,11-7-12-9-6,11-7-12-9-6
36,8,1.0000,0,0,0.7830,9-5-6-0-11-7-1-2,9-5-6-0-11-7-1-2
37,5,1.0000,0,0,0.6521,10-2-7-1-5,10-2-7-1-5
38,5,1.0000,1,1,0.8217,2-11-6-1-10,9-11-6-1-10
39,5,1.0000,1,1,1.4965,7-2-3-1-0,10-2-3-1-0
40,5,1.0000,0,0,0.8401,5-6-10-4-7,5-6-10-4-7
41,8,1.0000,1,0,0.9846,6-7-9-8-12-10-4-11,6-7-9-8-12-1-4-11
42,5,1.0000,0,0,0.9098,0-6-9-12-10,0-6-9-12-10
43,5,1.0000,0,0,0.6053,5-7-11-1-2,5-7-11-1-2
44,8,1.0000,0,0,0.8632,4-6-9-11-5-10-2-7,4-6-9-11-5-10-2-7
45,8,1.0000,1,0,1.4320,3-2-7-5-4-11-12-0,3-2-7-5-10-11-12-0
46,5,1.0000,0,0,0.6591,10-7-5-8-11,10-7-5-8-11
47,8,1.0000,0,0,1.1791,12-2-3-6-0-4-11-8,12-2-3-6-0-4-11-8
48,8,1.0000,0,0,0.7353,5-1-10-6-7-2-0-3,5-1-10-6-7-2-0-3
49,5,1.0000,1,1,1.2464,12-2-10-4-5,12-2-10-4-6
50,8,1.0000,1,0,2.1749,10-11-5-12-7-2-0-8,1-11-5-12-7-2-0-8
51,8,1.0000,1,1,1.0032,2-6-11-10-1-5-12-4,2-6-11-10-8-5-12-4
52,8,1.0000,0,1,1.2700,6-1-9-10-3-11-0-12,6-1-9-10-3-11-0-12
53,8,1.0000,1,0,0.8704,12-9-11-6-4-3-2-0,5-9-11-6-4-3-2-0
54,8,1.0000,1,0,1.2226,2-11-7-5-12-0-10-8,2-11-7-5-12-0-4-8
55,5,1.0000,0,0,0.6904,12-6-7-4-0,12-6-7-4-0
