Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,0.7000,1,1,13.3518,23568,0
2,5,0.7000,1,1,1.2811,04639,8
3,8,0.7000,1,0,2.4376,63254187,9
4,2,0.7000,0,0,2.8224,83,8
5,5,0.7000,1,1,2.2574,64105,3
6,8,0.7000,1,1,1.5027,25794163,8
7,2,0.7000,1,1,1.2874,30,6
8,5,0.7000,1,1,1.1955,34817,0
9,5,0.7000,1,1,1.0051,91253,0
10,8,0.7000,0,1,1.2743,58136027,2
11,8,0.7000,1,1,1.3903,43918250,7
12,5,0.7000,1,0,1.8605,36105,8
13,8,0.7000,0,1,1.0478,38740159,0
14,8,0.7000,0,1,1.1407,97085124,4
15,2,0.7000,1,1,0.9978,15,3
16,2,0.7000,0,0,0.8338,43,3
17,2,0.7000,1,1,0.6972,06,3
18,5,0.7000,1,1,0.8621,85271,9
19,8,0.7000,1,1,0.8718,79843506,1
20,2,0.7000,0,0,1.1206,12,1
21,5,0.7000,1,1,0.9282,63074,9
22,2,0.7000,1,1,1.2265,97,3
23,2,0.7000,1,1,0.7325,48,3
24,2,0.7000,1,1,0.7058,21,7
25,2,0.7000,1,1,0.7102,48,2
26,5,0.7000,0,1,0.5539,08962,8
27,8,0.7000,1,1,0.7329,56397184,0
28,5,0.7000,1,1,0.6265,59327,4
29,8,0.7000,1,0,0.9021,53160297,8
30,2,0.7000,1,1,0.6878,81,5
31,5,0.7000,1,1,1.3479,17240,6
32,8,0.7000,0,1,0.8741,71483952,4
33,2,0.7000,1,1,0.7228,38,4
34,8,0.7000,1,1,0.6649,89637120,5
35,8,0.7000,0,1,1.1173,80924651,6
36,2,0.7000,0,0,0.9085,42,2
37,5,0.7000,1,0,1.6069,84715,9
38,8,0.7000,1,1,0.8676,58417320,9
39,5,0.7000,0,1,1.0368,28649,2
40,5,0.7000,0,1,0.6337,15487,5
41,2,0.7000,1,1,0.8292,74,8
42,8,0.7000,1,1,1.3179,82195643,7
43,5,0.7000,1,1,0.6018,10634,2
44,2,0.7000,1,1,1.0528,56,1
45,8,0.7000,1,1,1.3072,23845971,0
46,8,0.7000,1,1,1.2644,96835027,4
47,2,0.7000,1,1,0.7871,47,1
48,8,0.7000,0,1,0.8748,92834657,4
49,5,0.7000,0,0,1.1879,30869,8
50,2,0.7000,1,1,0.7240,35,9
51,2,0.7000,0,0,0.9535,18,8
52,2,0.7000,1,1,0.7562,87,2
53,8,0.7000,1,1,1.3235,96704315,2
54,8,0.7000,1,1,0.8491,18420935,7
55,2,0.7000,0,0,0.9371,32,2
56,5,0.7000,0,1,0.7560,96402,9
57,5,0.7000,0,0,0.8583,94305,3
