Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,0.3000,0,0,4.4752,75602493,2
2,2,0.3000,1,1,2.8325,81,6
3,5,0.3000,0,1,5.0520,81630,1
4,8,0.3000,0,0,1.9212,20914536,1
5,2,0.3000,0,0,1.0446,71,7
6,5,0.3000,1,1,1.7465,39821,0
7,5,0.3000,0,1,2.0178,32189,9
8,8,0.3000,1,0,1.4492,39761820,5
9,5,0.3000,0,0,1.0733,94713,9
10,2,0.3000,1,1,1.8232,37,9
11,2,0.3000,1,1,28.5120,01,4
12,8,0.3000,1,1,358.2009,28740591,3
13,2,0.3000,0,0,110.7516,63,6
14,2,0.3000,0,0,1.7715,75,5
15,8,0.3000,0,0,4.0763,50491238,3
16,8,0.3000,0,0,224.3727,67952804,0
17,2,0.3000,0,1,2.3063,07,7
18,8,0.3000,0,0,55.5684,24517683,6
19,5,0.3000,0,0,1.4133,41983,8
20,8,0.3000,0,1,0.4929,79358406,9
21,8,0.3000,1,1,118.9549,74018592,3
22,5,0.3000,1,1,1.1778,27053,9
23,8,0.3000,0,1,33.0989,26497031,3
24,5,0.3000,0,0,1.5190,80917,1
25,5,0.3000,1,1,24.2966,34506,1
26,5,0.3000,1,1,24.4904,20587,1
27,8,0.3000,0,1,3.4425,92576813,2
28,2,0.3000,0,0,0.9253,75,5
29,2,0.3000,0,0,0.7752,50,5
30,8,0.3000,0,1,0.9102,57081942,0
31,8,0.3000,1,1,3.7052,35721089,6
32,2,0.3000,1,1,1.3548,78,3
33,2,0.3000,0,1,35.6474,21,1
34,5,0.3000,1,1,5.1085,58027,3
35,8,0.3000,0,1,0.9550,80352719,0
36,5,0.3000,0,0,0.8387,98402,2
37,5,0.3000,0,0,1.3751,13905,0
38,5,0.3000,0,0,0.9335,95617,5
39,5,0.3000,0,0,1.1523,36794,6
40,5,0.3000,0,0,0.3367,73840,7
41,5,0.3000,1,0,0.8110,51234,6
42,8,0.3000,0,0,0.4367,94387026,7
43,2,0.3000,1,1,0.9303,06,9
44,2,0.3000,0,0,0.9726,52,2
45,8,0.3000,1,1,1.5451,85013749,6
46,2,0.3000,1,1,0.8350,39,1
47,5,0.3000,0,0,0.7152,61703,0
48,5,0.3000,0,0,0.9764,78956,7
49,8,0.3000,1,1,43.2923,90258163,4
50,2,0.3000,0,0,0.6292,60,0
51,8,0.3000,0,0,0.9689,04183265,1
52,8,0.3000,0,1,0.6926,07138965,5
53,2,0.3000,0,0,0.8097,47,4
54,2,0.3000,0,0,0.8649,47,7
55,2,0.3000,0,0,0.6333,74,7
56,2,0.3000,0,0,0.9721,02,0
57,5,0.3000,0,0,0.6959,42301,3
58,5,0.3000,0,1,2.8449,32917,1
59,8,0.3000,0,0,3.2730,82639451,1
60,2,0.3000,0,0,2.8796,10,0
1,8,0.5000,0,0,1.2915,94375218,5
2,8,0.5000,0,1,1.4096,13927608,2
3,5,0.5000,1,0,0.8570,60971,4
4,5,0.5000,1,1,3.2336,73816,4
5,8,0.5000,0,1,1.2719,69735802,6
6,2,0.5000,0,0,0.5712,42,2
7,8,0.5000,1,1,1.2611,71938240,5
8,8,0.5000,0,0,1.9048,90157238,1
9,2,0.5000,1,1,0.8523,94,1
10,2,0.5000,1,1,0.9727,67,5
11,8,0.5000,1,0,1.0811,64592803,7
12,2,0.5000,0,0,0.8552,02,2
13,5,0.5000,1,1,0.7840,20537,8
14,2,0.5000,0,0,0.8863,96,6
15,2,0.5000,1,1,1.3114,53,7
16,5,0.5000,0,0,1.4119,73451,3
17,2,0.5000,1,1,1.4027,81,7
18,2,0.5000,1,1,0.8811,85,7
19,5,0.5000,0,0,2.7147,16573,6
20,2,0.5000,1,1,1.4747,18,5
21,8,0.5000,0,1,3.4198,81203769,2
22,8,0.5000,1,1,2.3431,74192056,8
23,5,0.5000,0,0,1.4782,94183,3
24,2,0.5000,1,1,0.6387,63,2
25,5,0.5000,0,1,0.9298,21985,1
26,5,0.5000,1,0,13.3724,25384,7
27,8,0.5000,1,1,0.7269,69827014,3
28,5,0.5000,1,1,1.1646,93206,1
29,2,0.5000,0,0,1.1489,41,1
30,5,0.5000,1,1,0.8264,43980,6
31,8,0.5000,1,0,1.2700,76523048,1
32,5,0.5000,1,1,1.7695,68210,7
33,8,0.5000,1,0,1.0505,38209765,1
34,8,0.5000,0,0,1.5290,94072861,9
35,5,0.5000,0,1,1.4589,21708,2
36,5,0.5000,1,1,0.8593,67348,2
37,2,0.5000,0,0,0.6917,54,5
38,5,0.5000,1,1,9.1764,74216,5
39,8,0.5000,1,0,14.3271,30791245,8
40,5,0.5000,0,0,2.8736,17496,6
41,5,0.5000,1,1,0.7584,74568,2
42,2,0.5000,0,0,0.7644,85,5
43,2,0.5000,0,1,0.8184,98,9
