Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,0.3000,0,0,1.2959,45812,5
2,8,0.3000,0,0,1.3650,89617024,0
3,8,0.3000,0,1,1.6734,45987630,4
4,5,0.3000,1,1,0.9214,87045,3
5,2,0.3000,0,0,0.7554,34,4
6,2,0.3000,0,0,0.9848,03,3
7,5,0.3000,0,0,0.7414,57913,3
8,8,0.3000,0,1,1.3878,73459261,2
9,8,0.3000,1,1,0.8510,48037291,6
10,8,0.3000,0,0,1.0185,07165324,6
11,8,0.3000,0,1,0.6008,30245869,8
12,8,0.3000,1,1,0.8116,95643802,7
13,2,0.3000,0,0,0.6571,10,0
14,2,0.3000,1,1,0.7580,71,6
15,5,0.3000,0,0,0.9243,01894,0
16,8,0.3000,1,1,1.3036,74832610,5
17,2,0.3000,0,0,0.8435,80,0
18,5,0.3000,0,1,0.8840,06925,9
19,5,0.3000,1,1,1.5175,40685,7
20,8,0.3000,0,0,0.8079,45296107,9
21,2,0.3000,1,1,0.9587,72,0
22,5,0.3000,0,1,0.8427,16038,8
23,5,0.3000,0,0,2.4024,62795,7
24,2,0.3000,0,0,0.7711,15,1
25,5,0.3000,0,0,0.6979,60519,6
26,2,0.3000,0,0,0.7662,93,9
27,5,0.3000,0,0,0.8686,64508,4
28,5,0.3000,0,0,0.8601,01234,4
29,5,0.3000,1,1,0.6630,23170,8
30,8,0.3000,0,1,1.0198,60539417,9
31,2,0.3000,0,0,0.9682,19,9
32,5,0.3000,1,1,0.6433,38701,6
33,2,0.3000,0,0,0.8062,09,0
34,8,0.3000,0,0,1.2946,08349175,4
35,8,0.3000,0,0,0.8194,26781093,9
36,2,0.3000,1,1,0.6985,02,9
37,2,0.3000,0,0,0.9753,42,4
38,8,0.3000,0,0,0.7638,38596214,4
39,2,0.3000,1,1,0.8657,48,2
40,8,0.3000,0,1,1.2913,86915240,1
41,8,0.3000,0,1,0.8797,12093756,3
42,2,0.3000,0,0,0.8564,63,6
43,8,0.3000,1,1,0.9942,21378450,9
44,5,0.3000,1,0,1.0385,78013,9
45,5,0.3000,0,1,0.8920,10753,3
46,5,0.3000,0,1,0.7581,41072,7
47,8,0.3000,1,1,0.9729,52937186,0
48,2,0.3000,0,0,0.7761,27,7
49,8,0.3000,0,1,1.4375,50461987,8
50,8,0.3000,0,0,0.9037,49208357,2
51,5,0.3000,0,0,0.6723,69723,3
52,2,0.3000,1,1,0.9493,82,7
53,5,0.3000,1,1,0.8004,05672,3
54,2,0.3000,0,0,0.8871,90,0
55,2,0.3000,0,0,1.2803,42,2
56,5,0.3000,0,0,0.9644,90127,7
57,2,0.3000,1,1,0.8476,81,2
58,5,0.3000,0,0,0.6963,03261,6
59,8,0.3000,1,1,1.5176,58240736,1
60,2,0.3000,0,0,1.0770,14,4
1,2,0.5000,1,1,2.2600,36,5
2,8,0.5000,1,0,0.8334,84670135,9
3,2,0.5000,1,1,0.7282,65,4
4,5,0.5000,1,1,1.3908,79485,6
5,2,0.5000,0,0,0.9007,56,5
6,5,0.5000,0,0,1.5661,01395,3
7,8,0.5000,1,1,1.0022,54130689,7
8,8,0.5000,0,0,1.0634,36821540,8
9,5,0.5000,0,0,1.5258,61084,6
10,2,0.5000,1,1,1.3263,82,6
11,8,0.5000,1,0,1.0761,73495026,8
12,8,0.5000,0,1,2.7073,74852031,5
13,8,0.5000,1,0,2.2840,89536401,7
14,2,0.5000,1,1,0.8888,74,5
15,5,0.5000,1,1,1.0425,59867,2
16,8,0.5000,0,1,1.7289,41807395,9
17,2,0.5000,1,1,1.3905,42,9
18,8,0.5000,1,1,1.3808,76359028,4
19,2,0.5000,0,0,1.0688,43,3
20,8,0.5000,0,0,1.0355,01952748,4
21,2,0.5000,1,1,0.8554,80,6
22,2,0.5000,0,0,0.8806,47,4
23,2,0.5000,0,0,0.6658,24,4
