Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,2,0.3000,1,1,5.8495,07,4
2,5,0.3000,0,1,1.9864,79481,7
3,5,0.3000,0,0,2.1205,64972,4
4,5,0.3000,0,1,1.4737,09247,7
5,8,0.3000,0,0,1.4188,14687590,5
6,2,0.3000,0,0,1.2175,62,6
7,8,0.3000,1,1,2.0836,18369420,5
8,5,0.3000,1,1,1.1159,68342,1
9,5,0.3000,0,1,1.4524,95073,5
10,2,0.3000,0,0,0.9000,34,3
11,2,0.3000,1,1,0.9256,25,0
12,5,0.3000,1,0,0.8723,98674,3
13,2,0.3000,1,1,1.1201,15,4
14,2,0.3000,1,1,0.9594,90,1
15,2,0.3000,0,0,0.9545,65,6
16,8,0.3000,1,0,1.2705,54927180,6
17,5,0.3000,0,0,0.7139,89035,8
18,2,0.3000,0,0,1.3429,04,0
19,2,0.3000,0,0,1.1877,59,9
20,2,0.3000,0,0,1.2045,17,1
21,8,0.3000,0,0,0.7909,70958264,0
22,2,0.3000,1,1,0.7334,04,2
23,8,0.3000,1,0,1.2201,23865179,4
24,8,0.3000,0,0,0.6939,82495710,4
25,5,0.3000,1,1,1.1797,92581,0
26,2,0.3000,1,1,1.0834,72,4
27,8,0.3000,0,0,1.1952,46910235,2
28,5,0.3000,1,1,1.0052,29053,1
29,5,0.3000,1,1,1.0181,21735,8
30,8,0.3000,1,1,0.9836,25679384,1
31,5,0.3000,0,0,6.0833,85261,5
32,8,0.3000,0,1,0.8192,80951372,8
33,2,0.3000,0,0,0.7308,73,3
34,2,0.3000,0,0,0.7200,73,3
35,8,0.3000,0,0,1.0615,82741903,9
36,8,0.3000,0,0,0.6928,36582097,7
37,5,0.3000,0,0,1.1125,17062,1
38,8,0.3000,0,0,0.8236,02176398,7
39,5,0.3000,0,0,0.8965,12509,2
40,8,0.3000,0,0,0.4430,03954621,2
41,8,0.3000,1,1,0.6977,03254761,9
42,5,0.3000,0,0,1.2455,16892,9
43,2,0.3000,0,0,0.7210,91,9
44,8,0.3000,1,1,0.7109,62317895,4
45,8,0.3000,0,0,0.6525,16709845,9
46,8,0.3000,0,1,0.9609,73468092,4
47,2,0.3000,0,0,0.7314,74,7
48,5,0.3000,0,0,0.6101,73054,3
49,5,0.3000,0,0,0.5960,16758,7
50,2,0.3000,0,0,0.7429,50,5
51,5,0.3000,0,0,0.8444,98731,1
52,5,0.3000,0,0,0.6137,94271,7
53,8,0.3000,0,1,0.6178,91486357,6
54,5,0.3000,1,0,0.5260,45617,9
55,5,0.3000,0,0,0.4948,52183,3
56,2,0.3000,0,0,0.4162,85,5
57,8,0.3000,0,0,0.5276,48395076,4
58,2,0.3000,0,0,0.5856,94,9
59,2,0.3000,0,0,0.6742,92,2
60,8,0.3000,0,0,0.6138,94850267,8
1,2,0.7000,1,0,0.5963,17,6
2,2,0.7000,0,0,0.7576,28,2
3,2,0.7000,0,0,0.7320,49,9
4,2,0.7000,0,0,0.4174,85,8
5,8,0.7000,0,1,0.7995,25309876,5
6,5,0.7000,0,0,0.7431,62904,0
7,2,0.7000,1,1,0.7487,78,9
8,2,0.7000,1,1,0.9305,23,7
9,5,0.7000,1,1,0.7663,41962,7
10,2,0.7000,1,1,0.6256,37,9
11,8,0.7000,1,1,0.7774,70986435,2
12,8,0.7000,1,1,0.7058,32164850,7
13,8,0.7000,1,1,0.6947,60148293,5
14,8,0.7000,1,1,0.7319,09873641,2
15,8,0.7000,1,1,0.5306,97380615,2
16,5,0.7000,1,1,0.6591,10578,4
17,5,0.7000,1,0,1.7029,12095,4
18,5,0.7000,1,1,0.9812,34850,9
19,5,0.7000,1,1,4.2098,60419,3
20,8,0.7000,1,1,11.8090,01468932,7
21,2,0.7000,1,1,0.4985,89,1
22,2,0.7000,0,0,0.6409,23,3
23,5,0.7000,1,1,0.4855,16275,8
24,5,0.7000,1,1,0.5809,45103,8
25,2,0.7000,1,1,0.5499,51,9
26,5,0.7000,0,1,0.7276,80947,4
27,5,0.7000,1,1,1.1488,75496,1
