Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,0.3000,0,0,1.3983,92035,3
2,2,0.3000,0,0,0.8126,05,5
3,2,0.3000,1,1,0.6280,05,9
4,2,0.3000,1,1,0.7905,47,2
5,5,0.3000,1,1,0.9895,35184,9
6,5,0.3000,0,0,0.9380,45321,1
7,5,0.3000,1,0,1.8288,52076,1
8,2,0.3000,0,0,0.8220,65,6
9,2,0.3000,0,0,0.6535,25,2
10,5,0.3000,0,0,0.9437,54387,7
11,2,0.3000,1,1,0.7479,48,2
12,5,0.3000,0,0,1.0260,07981,7
13,2,0.3000,0,0,0.7027,20,2
14,8,0.3000,0,1,0.8047,17630845,4
15,8,0.3000,0,0,0.7807,74095823,8
16,5,0.3000,1,0,1.7315,56739,1
17,2,0.3000,0,0,0.6742,79,7
18,8,0.3000,0,0,0.5831,06527184,2
19,5,0.3000,0,0,0.9371,94326,4
20,5,0.3000,0,1,1.1396,90326,0
21,8,0.3000,1,1,0.9007,52136894,0
22,8,0.3000,0,1,1.2789,50423678,5
23,8,0.3000,0,1,1.4594,46275381,3
24,8,0.3000,0,1,2.3963,98145207,4
25,5,0.3000,0,0,1.1166,82705,0
26,2,0.3000,0,0,0.7798,02,2
27,2,0.3000,0,0,0.7862,50,5
28,8,0.3000,1,1,0.7937,27618495,0
29,5,0.3000,1,1,1.1370,61835,7
30,5,0.3000,0,0,1.0410,81902,1
31,8,0.3000,0,1,0.7990,46938015,5
32,2,0.3000,1,1,0.9018,98,7
33,8,0.3000,0,1,0.7042,02873195,0
34,8,0.3000,0,1,0.7578,54823169,2
35,8,0.3000,1,1,0.9085,27413960,8
36,2,0.3000,0,0,0.8542,67,7
37,2,0.3000,0,0,0.7986,85,8
38,2,0.3000,0,0,0.7572,43,4
39,2,0.3000,0,0,0.7793,39,3
40,5,0.3000,0,0,0.9301,56293,3
41,8,0.3000,1,1,0.6534,80975134,6
42,5,0.3000,1,1,0.8489,75034,6
43,2,0.3000,1,1,0.9049,07,9
44,2,0.3000,0,0,2.1624,07,0
45,8,0.3000,1,1,1.6293,95370862,1
46,8,0.3000,0,0,0.6658,18302796,3
47,8,0.3000,0,0,1.0069,42085739,0
48,2,0.3000,1,1,0.5393,47,5
49,8,0.3000,0,0,0.8921,98137642,3
50,5,0.3000,0,0,0.7744,64790,0
51,8,0.3000,0,0,1.5977,01749568,9
52,5,0.3000,0,1,0.5535,95024,2
53,8,0.3000,0,1,0.8270,53610728,3
54,2,0.3000,0,0,0.6748,25,2
55,8,0.3000,1,1,0.6559,69025834,7
56,5,0.3000,0,0,0.6756,04135,4
57,2,0.3000,0,0,0.5032,32,2
58,5,0.3000,1,1,0.9672,72896,0
59,5,0.3000,0,0,0.7387,61749,7
60,5,0.3000,0,0,0.4568,61823,8
1,5,0.5000,1,1,1.0421,87934,0
2,8,0.5000,1,1,0.9612,03249576,8
3,2,0.5000,1,1,0.7164,07,5
4,5,0.5000,0,0,0.8495,67810,6
5,5,0.5000,0,1,0.8263,52704,4
6,8,0.5000,1,1,0.7551,61590374,2
7,2,0.5000,0,0,0.6327,13,3
8,2,0.5000,0,0,0.6195,58,8
9,8,0.5000,0,1,2.3029,64750289,6
10,2,0.5000,1,1,0.6205,01,3
11,5,0.5000,1,1,0.7830,74829,0
12,8,0.5000,1,1,2.1991,62893751,4
13,2,0.5000,1,1,0.7857,20,6
14,5,0.5000,0,0,2.8730,08219,8
15,8,0.5000,1,1,1.3491,08934761,2
16,8,0.5000,0,1,2.9722,41283650,8
17,2,0.5000,0,0,0.5550,28,2
18,2,0.5000,0,0,0.6038,18,8
19,5,0.5000,1,1,0.6062,83596,2
20,8,0.5000,0,1,0.8654,84051739,4
21,8,0.5000,0,0,1.7702,27410859,9
22,2,0.5000,0,0,0.6188,64,4
23,5,0.5000,0,0,0.7496,14307,1
24,5,0.5000,1,0,11.0437,73580,9
25,8,0.5000,0,0,0.9945,63715284,6
26,2,0.5000,0,0,0.6706,27,2
27,5,0.5000,1,1,0.5145,15478,0
28,2,0.5000,1,1,0.4983,42,1
29,5,0.5000,1,1,1.3457,54290,1
30,8,0.5000,1,1,0.6637,60435781,2
31,5,0.5000,0,0,0.9077,91374,9
32,5,0.5000,0,0,0.8540,48653,8
33,8,0.5000,1,1,1.2953,75462139,8
34,8,0.5000,0,1,0.9320,75309861,0
35,5,0.5000,0,0,1.2469,03479,0
36,2,0.5000,0,0,0.6245,04,0
37,2,0.5000,1,1,0.7877,24,1
38,5,0.5000,1,1,0.6022,64597,2
39,8,0.5000,1,1,6.7176,23796054,8
40,2,0.5000,1,1,1.8684,58,9
41,8,0.5000,0,1,2.8316,51942870,9
42,2,0.5000,0,0,0.9388,26,2
43,2,0.5000,1,1,0.5331,50,7
44,5,0.5000,0,1,0.5340,38965,8
45,8,0.5000,1,1,1.0472,87019236,5
46,5,0.5000,1,1,0.8212,58217,9
47,8,0.5000,1,1,0.8616,63194270,8
48,2,0.5000,1,1,0.6140,24,6
49,2,0.5000,0,0,0.5515,06,0
50,8,0.5000,0,0,1.1455,13460295,0
51,8,0.5000,1,1,0.7943,51768034,9
52,8,0.5000,0,1,0.7543,27034189,0
53,2,0.5000,1,1,0.5519,18,6
54,2,0.5000,0,1,0.5192,29,9
55,5,0.5000,1,1,1.8487,06893,5
56,5,0.5000,0,0,0.8904,15423,2
57,2,0.5000,1,1,0.5483,85,2
58,5,0.5000,1,1,0.6615,19530,8
59,8,0.5000,0,0,1.2419,17890354,5
60,5,0.5000,0,0,0.9887,91082,8
1,2,0.7000,1,1,0.9179,28,6
2,2,0.7000,1,1,1.6635,75,9
3,8,0.7000,1,1,0.8298,74563092,8
4,8,0.7000,1,1,0.8706,32160854,7
