Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,0.7000,1,1,3.8322,01327,9
2,8,0.7000,0,0,2.3019,13679045,3
3,8,0.7000,1,1,1.5642,04957863,2
4,8,0.7000,1,1,1.7011,26953807,4
5,8,0.7000,0,1,1.6370,23041795,5
6,2,0.7000,1,1,1.4094,87,6
7,2,0.7000,1,1,1.3997,08,5
8,5,0.7000,1,1,1.1026,54012,3
9,8,0.7000,1,1,1.8062,20318975,4
10,5,0.7000,1,1,2.1890,84903,5
11,5,0.7000,1,1,1.4646,95418,3
12,8,0.7000,1,0,2.7216,87324015,6
13,8,0.7000,0,0,0.9230,78653214,6
14,2,0.7000,0,0,1.3650,16,1
15,5,0.7000,1,1,1.0668,93608,2
16,2,0.7000,0,0,1.4143,56,6
17,8,0.7000,1,1,1.8062,46209853,7
18,5,0.7000,1,1,1.3593,57948,0
19,2,0.7000,1,1,1.9085,09,8
20,2,0.7000,1,1,0.9357,82,9
21,2,0.7000,1,1,1.0400,92,6
22,5,0.7000,0,0,1.1977,78321,7
23,2,0.7000,1,1,0.9907,18,6
24,2,0.7000,1,1,1.2425,51,6
25,2,0.7000,0,0,1.4693,25,5
26,5,0.7000,1,1,1.3981,49507,8
27,8,0.7000,1,1,1.3891,84361972,5
28,8,0.7000,1,1,1.1544,35601497,2
29,5,0.7000,1,1,1.8909,53274,6
30,5,0.7000,1,1,1.3344,19482,0
31,8,0.7000,1,1,1.2920,35981746,0
32,8,0.7000,1,1,1.2808,27136489,5
33,5,0.7000,0,0,2.4187,60398,8
34,5,0.7000,0,0,1.9075,14798,1
35,2,0.7000,1,1,1.0947,46,9
36,5,0.7000,1,1,0.9344,40157,8
37,8,0.7000,1,1,0.8660,86571349,2
38,2,0.7000,1,1,0.8905,97,4
39,5,0.7000,0,0,1.2640,70915,1
40,5,0.7000,1,1,1.8125,50386,7
41,8,0.7000,0,1,2.5985,28074516,6
42,5,0.7000,1,1,1.1962,30679,8
43,8,0.7000,1,1,2.1101,50982743,6
44,5,0.7000,1,1,2.4873,61059,7
45,2,0.7000,1,1,1.2373,73,1
46,2,0.7000,1,1,0.8873,25,1
47,8,0.7000,0,0,1.1696,86420195,0
48,8,0.7000,1,1,1.0272,83421076,5
49,8,0.7000,1,0,1.4544,20643718,9
50,8,0.7000,0,1,1.2101,18463059,3
51,5,0.7000,0,0,2.0241,19062,9
52,5,0.7000,1,1,1.3107,94526,3
53,2,0.7000,1,1,0.8828,38,4
54,2,0.7000,0,1,0.7640,81,1
55,2,0.7000,1,1,1.5060,85,6
56,2,0.7000,0,0,0.9872,35,5
57,5,0.7000,0,0,1.2056,30692,9
58,2,0.7000,1,1,3.4468,28,9
59,2,0.7000,0,0,0.9933,19,9
60,8,0.7000,1,1,1.7259,14759203,8
1,5,0.5000,1,1,1.7367,90835,6
2,8,0.5000,0,0,1.2728,87690124,2
3,8,0.5000,1,1,1.0207,94632107,8
4,5,0.5000,0,0,1.7859,64509,6
5,8,0.5000,0,0,2.6348,67158029,7
6,2,0.5000,0,0,1.0220,98,9
7,5,0.5000,1,1,0.8433,14685,2
8,2,0.5000,0,0,1.0111,38,3
9,2,0.5000,0,0,0.8735,27,7
10,8,0.5000,1,1,1.0754,17289365,0
11,8,0.5000,1,0,1.7307,76512083,9
12,8,0.5000,0,0,1.1674,65802937,7
13,2,0.5000,0,0,1.8078,64,4
14,8,0.5000,0,1,1.4739,95382716,8
15,5,0.5000,0,0,1.4186,69548,5
16,2,0.5000,0,0,0.9934,21,2
17,2,0.5000,1,1,1.0211,86,5
18,8,0.5000,1,1,2.1210,39074825,6
19,8,0.5000,1,1,1.1229,57640328,1
20,8,0.5000,0,0,1.1074,42519730,9
21,2,0.5000,0,0,1.1696,54,4
22,2,0.5000,1,1,0.6746,41,9
23,2,0.5000,1,1,0.9821,95,0
24,5,0.5000,1,1,1.1519,86752,3
25,8,0.5000,1,1,1.0730,30762459,8
26,5,0.5000,0,1,1.3757,83954,4
27,5,0.5000,0,0,0.9660,47625,4
28,5,0.5000,1,1,1.4416,76259,0
29,2,0.5000,0,0,1.3373,25,5
30,8,0.5000,0,0,1.7563,45910827,8
31,2,0.5000,1,1,0.7005,82,5
32,5,0.5000,0,0,0.8171,12590,5
33,8,0.5000,0,0,1.1437,12934805,2
34,8,0.5000,0,1,2.3303,29586037,7
35,2,0.5000,1,1,1.1765,09,8
36,2,0.5000,0,0,1.1932,81,1
37,5,0.5000,1,1,1.1148,49067,5
38,5,0.5000,1,1,1.0184,17093,5
39,2,0.5000,1,1,0.8068,76,8
40,2,0.5000,1,1,1.0220,74,5
41,5,0.5000,0,0,0.8752,54673,6
42,5,0.5000,0,0,0.8824,24510,0
43,8,0.5000,0,1,1.1001,60981543,3
44,5,0.5000,1,0,1.8516,30574,9
45,8,0.5000,1,1,1.1344,03917548,2
46,8,0.5000,1,1,1.8707,05987314,6
47,8,0.5000,0,0,1.3624,41873025,7
48,5,0.5000,0,0,0.9024,35986,6
49,5,0.5000,0,0,0.8003,82953,9
50,2,0.5000,1,1,3.0632,75,9
51,5,0.5000,1,1,1.0156,04389,5
52,2,0.5000,0,0,0.8371,51,1
53,8,0.5000,1,1,1.0059,37514260,8
54,5,0.5000,0,0,1.5607,49320,0
55,2,0.5000,1,1,1.0108,89,1
56,5,0.5000,1,1,1.0879,02483,7
57,2,0.5000,0,0,0.8781,78,7
58,5,0.5000,1,1,0.8879,21786,5
59,8,0.5000,1,0,1.6969,98061542,3
60,2,0.5000,1,1,0.6082,36,4
1,8,0.3000,0,0,0.8856,32670945,4
2,2,0.3000,1,1,0.8080,24,8
3,5,0.3000,0,0,0.7005,86432,2
4,2,0.3000,0,0,0.6889,73,7
5,5,0.3000,0,0,0.8218,53721,3
6,8,0.3000,0,0,1.1822,39270145,1
7,5,0.3000,1,1,1.0389,25104,9
8,8,0.3000,0,1,1.6611,95206841,8
9,5,0.3000,1,1,0.7310,96801,5
10,5,0.3000,1,1,1.0226,69758,3
11,2,0.3000,0,0,0.7473,06,0
12,8,0.3000,1,1,1.3941,82490637,1
13,8,0.3000,0,1,0.9693,17502643,4
14,2,0.3000,0,0,0.7085,83,3
15,5,0.3000,0,0,0.8248,25701,7
16,8,0.3000,1,1,0.8805,09724563,8
17,8,0.3000,0,0,0.7464,75428396,5
18,8,0.3000,0,0,0.8653,45618932,6
19,5,0.3000,0,0,0.9225,06874,4
20,5,0.3000,1,1,0.7892,90287,5
21,2,0.3000,0,0,1.0041,75,5
22,8,0.3000,0,0,0.8404,31590642,0
23,8,0.3000,0,0,0.7685,48315267,2
24,8,0.3000,0,0,0.6796,61035249,0
25,2,0.3000,0,0,0.9072,76,6
26,2,0.3000,1,1,0.6772,63,9
27,2,0.3000,1,1,0.7765,74,9
28,8,0.3000,1,1,1.2479,47683519,0
29,8,0.3000,0,0,0.6096,41063798,7
30,8,0.3000,0,0,0.7888,21450786,6
31,5,0.3000,1,1,0.9080,54893,2
32,5,0.3000,0,0,0.7102,90761,1
33,2,0.3000,0,0,0.8592,27,2
34,5,0.3000,0,0,0.6598,08347,3
35,8,0.3000,0,0,0.7763,47269503,4
36,8,0.3000,1,1,2.0621,26089413,5
37,5,0.3000,0,0,0.5505,01926,2
38,2,0.3000,0,0,0.6789,72,7
39,2,0.3000,0,0,0.7789,37,7
40,2,0.3000,0,0,2.3373,76,7
41,2,0.3000,0,0,0.7837,05,0
42,8,0.3000,1,1,1.8763,48653271,9
43,2,0.3000,1,1,0.9517,89,7
44,8,0.3000,1,1,1.1077,32849065,7
45,5,0.3000,0,0,0.8348,32695,2
46,8,0.3000,0,1,1.1475,41376852,5
47,2,0.3000,1,1,0.8756,85,0
48,5,0.3000,0,0,1.4928,58167,7
49,5,0.3000,0,0,1.0830,81436,3
50,2,0.3000,0,0,0.6809,17,1
51,2,0.3000,1,1,0.9078,14,2
52,2,0.3000,0,0,0.9665,02,2
53,5,0.3000,0,0,1.3781,31674,1
54,2,0.3000,0,0,0.9636,19,9
55,5,0.3000,0,1,0.9572,36472,4
56,8,0.3000,0,0,0.7772,20817936,2
57,2,0.3000,0,0,0.6715,28,8
58,5,0.3000,1,1,0.8675,48203,7
59,5,0.3000,0,0,1.1168,27648,7
60,5,0.3000,0,0,0.7643,18954,8
1,5,0.7000,1,1,0.9714,12648,3
2,5,0.7000,1,1,0.9837,75804,6
3,2,0.7000,1,1,0.6275,05,9
4,5,0.7000,1,1,0.5826,80437,6
5,8,0.7000,1,1,0.7931,29760518,3
6,5,0.7000,1,0,0.6882,67238,1
7,5,0.7000,1,1,0.7409,70516,2
8,2,0.7000,1,1,1.2257,02,5
9,2,0.7000,1,1,0.7799,60,3
10,8,0.7000,1,1,1.8756,92356074,8
11,8,0.7000,1,1,1.1431,95826143,7
12,8,0.7000,1,1,0.6003,21694057,3
13,2,0.7000,1,1,1.0344,01,2
14,5,0.7000,1,1,0.9190,30798,2
15,2,0.7000,1,1,0.6890,02,8
16,8,0.7000,0,1,0.9662,93214086,9
17,8,0.7000,0,0,1.0586,53742690,0
18,5,0.7000,0,0,1.0566,41068,8
19,5,0.7000,1,1,1.2305,39841,6
20,2,0.7000,0,0,1.4085,17,1
21,8,0.7000,1,1,1.6381,21579684,3
22,8,0.7000,1,0,1.6841,92508341,6
23,5,0.7000,1,1,1.7137,89672,3
24,2,0.7000,1,1,1.2961,48,1
25,2,0.7000,0,0,1.1877,39,3
26,8,0.7000,0,0,1.5255,30128975,7
27,2,0.7000,0,0,1.2602,59,9
28,2,0.7000,1,1,1.0070,60,8
29,5,0.7000,0,0,1.4678,65423,6
30,2,0.7000,1,1,1.2671,83,9
31,5,0.7000,0,0,1.5113,96078,8
32,8,0.7000,1,1,1.3615,01836249,7
33,2,0.7000,1,1,0.9168,04,3
34,8,0.7000,1,1,1.5042,61328597,4
35,8,0.7000,1,1,1.5776,54096387,1
36,5,0.7000,1,1,1.4291,75481,6
37,2,0.7000,0,0,1.6767,40,4
38,2,0.7000,1,1,1.7226,79,0
39,5,0.7000,1,0,1.4173,50928,4
40,2,0.7000,1,1,1.0890,17,9
41,5,0.7000,1,1,2.3832,34258,9
42,5,0.7000,0,0,1.6957,65082,8
43,8,0.7000,0,0,1.3265,64935270,7
44,5,0.7000,1,1,1.4113,32509,1
45,5,0.7000,1,1,1.4787,31679,2
46,8,0.7000,0,0,1.3291,20531798,7
47,5,0.7000,1,1,1.1740,52684,3
48,2,0.7000,0,0,1.1106,90,9
49,8,0.7000,1,0,2.2947,15267408,9
50,8,0.7000,1,0,1.2531,05394172,6
51,8,0.7000,1,1,1.4127,34705698,1
52,5,0.7000,0,1,1.6762,61785,7
53,2,0.7000,0,0,1.2738,28,2
54,8,0.7000,1,1,1.4355,26954081,3
55,8,0.7000,0,0,2.0222,78294563,9
56,5,0.7000,0,0,1.2398,39528,3
57,2,0.7000,1,1,1.3413,50,7
58,2,0.7000,1,1,1.5861,76,3
59,2,0.7000,1,1,0.9094,84,9
60,8,0.7000,1,1,1.5761,97630528,4
1,5,0.5000,1,1,1.1855,28907,5
2,2,0.5000,1,1,0.8342,24,3
3,5,0.5000,1,1,1.6583,83650,9
4,2,0.5000,0,0,1.3195,92,9
5,8,0.5000,0,1,1.8686,97806321,2
6,8,0.5000,0,0,1.2459,59620837,2
7,5,0.5000,1,1,1.1207,67598,0
8,5,0.5000,1,0,3.1843,56302,9
9,8,0.5000,0,1,1.5733,96587402,5
10,8,0.5000,1,1,1.1055,36789402,5
11,5,0.5000,0,0,1.1346,16425,2
12,2,0.5000,0,0,1.4223,03,0
13,2,0.5000,0,0,2.2130,16,1
14,5,0.5000,0,0,1.2966,62534,6
15,2,0.5000,0,0,0.5002,61,1
16,2,0.5000,1,1,1.6355,07,5
17,5,0.5000,1,1,2.1917,86732,0
18,8,0.5000,1,1,1.1441,93562487,0
19,2,0.5000,0,0,1.7363,01,0
20,5,0.5000,0,0,1.4318,25764,4
21,5,0.5000,0,0,1.1675,98502,2
22,8,0.5000,0,0,1.2011,74938502,4
23,5,0.5000,1,1,1.0428,68739,0
24,8,0.5000,1,1,1.6467,81720953,4
25,2,0.5000,1,1,1.2276,76,9
26,2,0.5000,0,0,2.4615,92,2
27,8,0.5000,0,0,1.2323,92876431,8
28,2,0.5000,1,1,0.9932,65,4
29,5,0.5000,0,0,1.4387,12083,8
30,2,0.5000,0,0,1.4919,01,1
31,8,0.5000,0,1,2.0135,15726480,7
32,8,0.5000,1,1,1.6206,30796215,4
33,8,0.5000,1,1,1.5696,93671208,5
34,2,0.5000,1,1,1.4847,26,9
35,8,0.5000,1,1,1.1572,24689537,0
36,5,0.5000,1,1,1.7980,84760,2
37,8,0.5000,0,0,1.4636,64781032,7
38,5,0.5000,0,0,0.9759,06398,9
39,5,0.5000,0,0,0.9080,59482,4
40,5,0.5000,0,1,1.3184,39276,3
41,5,0.5000,0,0,3.8512,90542,2
42,2,0.5000,0,0,1.1034,27,7
43,8,0.5000,0,0,1.0229,60439187,4
44,8,0.5000,1,0,1.1167,69875124,3
45,8,0.5000,0,1,1.7406,78235490,0
46,5,0.5000,1,1,0.6842,56910,8
47,2,0.5000,1,1,0.6072,02,5
48,5,0.5000,0,0,1.8715,96843,4
49,8,0.5000,1,1,2.6911,58617420,3
50,2,0.5000,1,1,1.1627,52,6
51,5,0.5000,1,1,1.4352,57243,6
52,2,0.5000,1,1,2.9306,98,7
53,2,0.5000,0,0,1.4219,95,5
54,8,0.5000,1,1,1.6382,03465918,7
55,8,0.5000,0,0,2.0039,17583496,4
56,2,0.5000,1,1,1.2095,07,5
57,2,0.5000,1,1,0.9555,79,5
58,2,0.5000,0,0,1.4302,84,8
59,5,0.5000,1,1,1.4987,16820,4
60,8,0.5000,1,1,1.5728,18649320,5
1,2,0.3000,1,1,0.9308,24,8
2,8,0.3000,0,0,1.1023,20975631,2
3,2,0.3000,1,1,1.1020,94,6
4,2,0.3000,0,0,1.1648,29,2
5,5,0.3000,1,1,1.7712,78239,1
6,2,0.3000,0,0,1.2271,34,3
7,5,0.3000,0,0,1.3095,94805,5
8,2,0.3000,0,0,0.7535,96,6
9,2,0.3000,0,0,0.7430,31,3
10,8,0.3000,0,1,1.2295,76281439,4
11,2,0.3000,0,0,3.4075,49,4
12,8,0.3000,0,0,1.4971,13695482,1
13,2,0.3000,0,0,1.5053,05,0
14,8,0.3000,1,1,1.3720,17843592,0
15,5,0.3000,0,0,1.3941,62801,8
16,2,0.3000,0,0,1.2880,29,2
17,8,0.3000,0,1,1.6754,15746928,1
18,2,0.3000,0,0,1.1446,21,2
19,8,0.3000,0,0,1.4986,07863519,7
20,2,0.3000,1,1,1.3954,18,2
21,8,0.3000,1,1,1.5946,52637018,4
22,5,0.3000,0,0,2.1666,62518,6
23,5,0.3000,0,0,1.6630,09456,4
24,5,0.3000,0,0,2.4764,12804,0
25,8,0.3000,0,0,1.4383,48769015,7
26,8,0.3000,0,0,2.7438,10728364,0
27,8,0.3000,0,0,3.0577,62043879,9
28,5,0.3000,1,1,1.5549,35892,7
29,5,0.3000,0,0,1.4507,78635,3
30,8,0.3000,0,0,1.6675,16490273,6
31,5,0.3000,0,1,8.6571,83475,3
32,5,0.3000,0,0,1.3298,03419,1
33,8,0.3000,1,1,1.3975,14573062,8
34,5,0.3000,0,0,1.2762,72148,1
35,5,0.3000,1,1,1.5998,54701,8
36,5,0.3000,1,1,1.9314,43087,1
37,2,0.3000,0,0,1.2957,73,7
38,5,0.3000,1,1,1.2038,54298,3
39,5,0.3000,1,1,1.4598,14352,0
40,8,0.3000,0,0,1.8526,49385216,8
41,2,0.3000,1,1,1.7897,59,8
42,2,0.3000,0,0,1.5510,54,4
43,5,0.3000,0,0,2.0098,05831,5
44,8,0.3000,1,1,1.3610,49812675,0
45,5,0.3000,0,0,1.4610,28571,8
46,2,0.3000,0,0,1.2449,67,6
47,2,0.3000,0,0,1.2953,79,7
48,2,0.3000,0,0,1.0910,23,3
49,2,0.3000,0,0,1.3933,04,4
50,5,0.3000,0,0,1.5112,84910,1
51,2,0.3000,1,1,1.6813,53,4
52,8,0.3000,0,1,2.1576,20538941,9
53,8,0.3000,1,1,1.4645,59372680,4
54,5,0.3000,0,0,1.8409,36721,1
55,8,0.3000,0,0,1.2037,76518940,7
56,2,0.3000,1,1,1.2209,59,2
57,5,0.3000,0,0,1.3832,87305,7
58,8,0.3000,0,0,1.1481,42695807,8
59,8,0.3000,1,1,1.5321,81279560,3
60,8,0.3000,0,1,1.5590,81297534,8
1,8,0.5000,1,1,1.2270,49830526,7
2,2,0.5000,1,1,1.5492,74,3
3,5,0.5000,0,0,1.2080,25416,2
4,2,0.5000,1,1,1.3051,32,0
5,2,0.5000,1,1,2.3332,03,8
6,5,0.5000,0,0,1.5279,84139,9
7,5,0.5000,1,1,1.4249,34905,6
8,8,0.5000,1,1,1.6739,13652840,9
9,8,0.5000,1,1,1.5282,70349658,1
10,8,0.5000,0,0,1.3311,06275914,0
11,2,0.5000,0,0,2.0375,29,9
12,2,0.5000,0,0,1.6923,80,0
13,8,0.5000,0,1,1.3231,59134768,8
14,2,0.5000,0,0,1.0867,82,2
15,5,0.5000,0,0,1.5818,15723,1
16,2,0.5000,0,1,4.0249,80,0
17,5,0.5000,0,0,1.3120,53649,6
18,8,0.5000,0,0,1.4452,01643982,3
19,5,0.5000,1,1,1.5492,01973,2
20,5,0.5000,0,0,2.6480,28479,4
21,8,0.5000,0,0,1.2472,82430519,8
22,5,0.5000,0,0,1.1860,74036,0
23,5,0.5000,1,1,1.5381,08957,6
24,2,0.5000,1,1,1.3562,68,5
25,8,0.5000,1,1,1.5386,92745068,1
26,5,0.5000,1,1,1.0370,37192,8
27,2,0.5000,0,0,1.3061,72,7
28,8,0.5000,1,0,1.7588,32586047,1
29,8,0.5000,1,1,1.5983,13047529,6
30,2,0.5000,1,1,1.7699,67,5
31,2,0.5000,1,1,1.3215,49,2
32,5,0.5000,0,1,4.4941,39587,3
33,5,0.5000,0,0,1.8443,08657,7
34,5,0.5000,1,1,3.0146,92786,5
35,8,0.5000,1,1,4.8535,83076541,2
36,8,0.5000,0,1,4.2611,76125309,1
37,5,0.5000,1,1,2.0059,41867,5
38,5,0.5000,1,1,6.4121,95301,4
39,8,0.5000,0,0,1.6823,54263917,9
40,2,0.5000,1,1,5.1998,49,7
41,8,0.5000,0,1,5.7365,52987046,9
42,8,0.5000,1,1,1.5350,27980156,3
43,2,0.5000,0,1,5.7505,14,1
44,2,0.5000,0,0,1.0681,30,0
45,8,0.5000,0,0,1.1621,65479120,7
46,2,0.5000,0,0,1.3877,10,0
47,2,0.5000,1,0,3.0415,95,1
48,5,0.5000,0,0,2.5935,32061,2
49,2,0.5000,0,0,1.3502,23,3
50,8,0.5000,1,1,1.3723,69873015,4
51,8,0.5000,0,0,1.3629,86374915,3
52,2,0.5000,1,1,1.2882,75,8
53,5,0.5000,0,0,2.5882,46502,5
54,8,0.5000,0,0,1.3121,01749285,4
55,2,0.5000,0,0,3.5563,09,9
56,5,0.5000,1,1,1.8900,09658,2
57,5,0.5000,1,1,1.2378,70215,3
58,8,0.5000,1,0,5.6872,06542319,8
59,5,0.5000,1,1,1.4518,26051,4
60,2,0.5000,1,1,3.3793,85,7
1,8,0.3000,1,1,1.2046,03461278,5
2,8,0.3000,0,0,1.3029,43657089,6
3,5,0.3000,0,0,1.0000,89753,9
4,5,0.3000,0,1,1.4617,20197,9
5,5,0.3000,0,0,1.0701,20678,7
6,5,0.3000,1,1,1.2764,59247,3
7,8,0.3000,0,0,1.0089,34806572,6
8,8,0.3000,0,1,1.3419,90648172,0
9,2,0.3000,1,1,1.0589,17,8
10,8,0.3000,0,0,1.2006,18547326,2
11,5,0.3000,0,0,1.6663,46890,8
12,8,0.3000,0,0,2.1767,12306475,0
13,5,0.3000,0,0,1.2434,28159,2
14,8,0.3000,0,0,1.6624,84512369,4
15,2,0.3000,1,1,3.1798,75,4
16,5,0.3000,0,0,2.4941,78590,5
17,2,0.3000,0,0,1.1846,75,7
18,5,0.3000,0,0,1.1857,30267,7
19,8,0.3000,0,0,1.8597,43261078,4
20,2,0.3000,0,0,0.9978,56,5
21,5,0.3000,0,0,1.0582,85943,8
22,8,0.3000,1,0,2.2061,65389047,1
23,5,0.3000,1,1,0.7465,52413,8
24,5,0.3000,0,0,0.9925,81072,1
25,8,0.3000,1,1,2.4293,30562197,8
26,8,0.3000,0,0,1.2949,06238794,6
27,2,0.3000,0,0,1.2025,32,3
28,8,0.3000,0,1,1.5069,73862051,0
29,8,0.3000,0,0,0.7649,81952607,6
30,2,0.3000,1,1,0.6109,54,2
31,8,0.3000,0,0,1.5101,21805394,1
32,8,0.3000,0,1,1.3285,63751042,3
33,5,0.3000,1,1,1.5249,79605,1
34,2,0.3000,1,1,1.1171,56,8
35,5,0.3000,0,0,1.0689,96024,9
36,2,0.3000,0,0,1.1628,86,8
37,5,0.3000,0,0,1.7716,89756,6
38,5,0.3000,1,1,1.3714,28549,1
39,2,0.3000,0,0,1.1056,09,0
40,2,0.3000,0,0,1.0244,94,9
41,5,0.3000,0,0,1.1646,89175,7
42,5,0.3000,0,0,0.9734,52394,2
43,8,0.3000,0,1,0.9537,45013769,4
44,2,0.3000,0,0,1.0286,27,2
45,2,0.3000,0,0,0.8334,81,8
46,8,0.3000,0,0,1.4660,45901386,3
47,2,0.3000,0,0,1.3135,42,4
48,2,0.3000,0,0,1.1722,84,4
49,2,0.3000,1,1,1.9725,08,9
50,5,0.3000,1,1,2.8247,05687,1
51,2,0.3000,0,0,1.0929,46,6
52,8,0.3000,1,1,0.8043,57018324,9
53,2,0.3000,0,0,0.8917,05,5
54,8,0.3000,1,1,0.9800,48793620,5
55,2,0.3000,0,0,0.9276,81,8
56,2,0.3000,0,0,0.9221,79,7
57,2,0.3000,1,1,1.1077,30,6
58,8,0.3000,1,1,1.1166,30861724,5
59,5,0.3000,0,0,1.0362,03519,5
60,5,0.3000,1,1,1.0818,79853,0
1,2,0.7000,0,0,1.0406,45,5
2,5,0.7000,1,1,1.1170,10768,2
3,8,0.7000,0,0,1.0224,97148563,5
4,2,0.7000,1,1,0.8732,36,5
5,5,0.7000,1,1,0.9943,14236,5
6,5,0.7000,0,0,1.0548,07649,9
7,5,0.7000,0,0,1.2288,98726,9
8,2,0.7000,1,1,0.9108,62,4
9,2,0.7000,1,1,0.9043,69,4
10,2,0.7000,0,0,1.1218,41,1
11,5,0.7000,1,1,1.0085,31752,0
12,5,0.7000,0,0,1.0693,24973,9
13,2,0.7000,1,1,0.9713,75,9
14,5,0.7000,1,1,1.1273,60732,5
15,8,0.7000,0,0,1.1917,56784329,5
16,5,0.7000,1,1,1.3373,13568,0
17,8,0.7000,1,1,1.2753,89042315,7
18,8,0.7000,1,1,1.2652,08369274,5
19,2,0.7000,1,1,1.0281,27,0
20,5,0.7000,1,1,1.3132,43821,5
21,8,0.7000,1,1,1.3505,15764982,0
22,8,0.7000,1,1,1.3884,90561847,3
23,5,0.7000,0,0,1.5228,65204,0
24,8,0.7000,1,1,1.5152,93421078,6
25,8,0.7000,1,1,1.5563,21058947,3
26,2,0.7000,1,1,0.9119,34,6
27,8,0.7000,0,0,1.2428,92467158,5
28,5,0.7000,1,1,1.0376,53091,8
29,2,0.7000,1,1,0.8428,86,5
30,8,0.7000,1,1,1.5699,74928163,0
31,2,0.7000,0,0,0.7327,53,5
32,8,0.7000,1,1,1.1551,89203764,5
33,2,0.7000,1,1,0.7711,92,5
34,8,0.7000,1,1,0.7607,17682309,4
35,2,0.7000,1,1,0.8643,86,2
36,2,0.7000,0,0,1.1447,07,0
37,5,0.7000,0,0,1.3669,50316,1
38,8,0.7000,1,1,1.8852,51739806,4
39,8,0.7000,0,0,0.9939,57013684,8
40,2,0.7000,1,1,0.9255,01,8
41,5,0.7000,1,1,1.3522,54132,8
