Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,0.3000,0,1,3.7596,08924,8
2,5,0.3000,1,0,1.1914,90524,8
3,8,0.3000,0,0,2.0413,67023451,1
4,2,0.3000,0,1,1.5202,36,3
5,2,0.3000,0,0,1.3054,58,5
6,8,0.3000,1,1,1.6302,53769184,0
7,5,0.3000,1,1,1.3710,61340,9
8,8,0.3000,0,0,1.4077,48970123,2
9,5,0.3000,0,1,1.7349,43597,4
10,2,0.3000,0,0,0.8056,70,7
11,5,0.3000,0,1,0.8773,74539,4
12,5,0.3000,0,0,0.3747,35126,5
13,2,0.3000,1,1,0.9949,42,3
14,8,0.3000,1,1,1.1041,74815236,0
15,5,0.3000,0,1,0.9573,12469,4
16,8,0.3000,1,1,0.8413,89342651,7
17,8,0.3000,1,0,0.7705,57049812,6
18,8,0.3000,0,1,1.0657,56804721,1
19,2,0.3000,1,1,1.0792,58,0
20,8,0.3000,0,0,0.6292,37941850,1
21,2,0.3000,0,1,0.9042,09,0
22,8,0.3000,1,1,0.7056,89153647,2
23,8,0.3000,0,1,0.6793,06187539,8
24,5,0.3000,0,0,0.9876,21098,1
25,8,0.3000,0,1,0.9364,02796548,7
26,2,0.3000,0,1,0.8189,38,8
27,2,0.3000,1,1,0.8737,56,4
28,8,0.3000,0,1,1.2489,27461509,5
29,5,0.3000,1,1,1.3176,43075,9
30,2,0.3000,0,0,0.7609,90,9
31,8,0.3000,0,1,0.7685,28109657,6
32,8,0.3000,0,1,0.7754,19652708,8
33,2,0.3000,1,1,0.5097,41,8
34,2,0.3000,0,0,0.7173,62,2
35,2,0.3000,0,0,0.6090,36,6
36,5,0.3000,0,1,0.8515,15732,2
37,5,0.3000,1,1,0.8327,63097,4
38,5,0.3000,0,1,0.7288,39420,9
39,5,0.3000,0,0,0.9744,08164,6
40,8,0.3000,0,0,1.2431,14625879,5
41,2,0.3000,0,0,0.8135,52,5
42,5,0.3000,0,0,0.7400,14592,5
43,5,0.3000,1,1,0.8297,48263,9
44,5,0.3000,1,1,0.9029,41938,0
45,2,0.3000,0,0,0.7363,25,5
46,8,0.3000,0,1,0.7900,97635428,7
47,5,0.3000,0,1,0.8300,58793,3
48,5,0.3000,0,0,1.0625,87459,9
49,2,0.3000,0,0,0.8080,80,0
50,8,0.3000,0,0,0.6564,23814076,1
51,8,0.3000,1,1,0.7728,75046193,8
52,8,0.3000,0,1,0.8279,04632758,6
53,8,0.3000,0,1,0.6448,45087612,1
54,5,0.3000,0,1,0.6488,87501,7
55,2,0.3000,0,0,0.8430,30,0
56,2,0.3000,0,0,0.8029,31,1
57,2,0.3000,0,0,1.0177,80,0
58,2,0.3000,1,1,0.7105,51,7
59,2,0.3000,1,1,0.6994,83,9
60,5,0.3000,0,1,0.7042,02639,3
1,2,0.7000,1,1,1.3318,82,0
2,2,0.7000,1,0,0.8228,75,0
3,8,0.7000,0,0,0.9438,60174928,2
4,8,0.7000,0,1,0.9873,53174806,3
5,5,0.7000,1,1,1.0477,27480,3
6,5,0.7000,0,0,0.8057,86270,2
7,5,0.7000,0,0,0.7812,60217,6
8,5,0.7000,1,1,0.9640,06854,1
9,5,0.7000,0,0,0.7152,71409,1
10,2,0.7000,1,1,0.5765,78,0
11,2,0.7000,1,1,0.5616,15,8
12,8,0.7000,1,1,0.7396,85426930,7
13,2,0.7000,1,1,0.6809,84,7
14,8,0.7000,1,1,1.8216,21394687,5
15,2,0.7000,1,1,0.6868,57,0
16,8,0.7000,0,0,0.8990,19573024,2
17,8,0.7000,1,0,1.7414,81639742,0
18,2,0.7000,1,1,0.7166,17,9
19,8,0.7000,1,1,0.7069,59826073,4
20,8,0.7000,0,1,1.2405,96703215,6
21,2,0.7000,0,0,0.8589,90,0
22,5,0.7000,0,0,0.8018,96104,1
23,5,0.7000,1,1,1.3854,41756,2
24,2,0.7000,0,0,0.7513,30,0
25,2,0.7000,1,1,0.9649,05,1
26,5,0.7000,1,1,0.8325,39120,8
27,8,0.7000,1,1,0.6318,49082765,3
28,2,0.7000,0,1,1.5800,46,6
29,5,0.7000,1,1,0.8697,28740,9
30,2,0.7000,0,1,0.9584,05,0
31,8,0.7000,1,1,0.8411,69021857,3
32,2,0.7000,1,1,0.6745,65,3
33,8,0.7000,1,0,1.1273,16953208,4
34,2,0.7000,0,0,2.0385,96,6
35,5,0.7000,1,1,0.9575,28659,0
36,5,0.7000,0,1,0.7254,51342,4
37,5,0.7000,1,1,0.5878,71896,0
38,8,0.7000,1,1,0.3503,07615248,9
39,8,0.7000,1,1,0.4426,57039846,2
40,8,0.7000,0,0,0.5055,76045298,7
41,2,0.7000,1,1,0.6962,71,4
42,8,0.7000,0,1,0.3655,43268507,5
43,8,0.7000,1,1,0.7595,53670289,4
44,5,0.7000,1,1,0.0461,46130,7
45,8,0.7000,1,1,0.5469,24157630,8
46,8,0.7000,1,0,0.1947,12798534,0
47,5,0.7000,1,0,0.4122,80473,5
48,5,0.7000,1,1,0.2979,29081,6
49,2,0.7000,1,1,0.1639,89,5
50,2,0.7000,0,1,0.4745,06,0
51,5,0.7000,0,0,0.4880,48519,9
52,2,0.7000,1,0,0.3266,97,5
53,5,0.7000,1,1,0.2259,30149,7
54,5,0.7000,1,0,0.0748,17409,6
55,2,0.7000,1,1,0.3342,94,1
56,2,0.7000,1,1,0.4423,72,3
57,8,0.7000,1,0,0.4891,39218457,0
58,5,0.7000,1,0,0.0371,48690,2
59,8,0.7000,1,1,0.1226,68731452,9
60,5,0.7000,1,1,0.0974,38420,9
1,2,0.5000,1,0,0.1202,67,5
2,8,0.5000,0,0,0.4147,85169734,4
