Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,0.3000,1,1,17.3863,61472859,0
2,2,0.3000,0,0,14.2474,61,6
3,5,0.3000,0,1,1.4958,98032,8
4,2,0.3000,0,0,1.1826,20,0
5,8,0.3000,0,1,2.1761,91753682,6
6,5,0.3000,1,1,0.9389,53418,2
7,2,0.3000,1,1,0.8213,96,1
8,2,0.3000,1,1,0.5890,41,7
9,2,0.3000,0,0,1.8706,28,2
10,5,0.3000,0,0,1.0088,82613,3
11,8,0.3000,1,1,0.6845,54061298,3
12,5,0.3000,0,0,1.5369,35017,1
13,8,0.3000,0,0,1.2266,68931740,9
14,8,0.3000,1,1,0.6865,19748062,5
15,2,0.3000,0,0,1.1864,16,1
16,8,0.3000,0,0,4.3390,27091584,7
17,5,0.3000,1,1,0.5484,20964,5
18,5,0.3000,0,0,2.0055,40689,6
19,5,0.3000,0,0,0.9080,06728,6
20,5,0.3000,0,1,0.5824,26958,9
21,2,0.3000,1,1,0.6637,31,7
22,8,0.3000,0,1,1.4836,97248316,9
23,8,0.3000,0,1,1.0417,65908174,6
24,5,0.3000,0,1,3.8871,60259,5
25,5,0.3000,1,0,0.8060,69021,5
26,5,0.3000,1,1,0.6376,98620,7
27,2,0.3000,0,0,0.7368,85,5
28,8,0.3000,1,1,0.7990,39150826,4
29,2,0.3000,0,0,0.8852,76,7
30,8,0.3000,0,1,0.9098,47032591,4
31,8,0.3000,0,1,1.1925,13089246,2
32,5,0.3000,0,0,1.1308,06754,0
33,2,0.3000,0,0,4.5711,32,3
34,2,0.3000,0,0,0.8507,51,5
35,8,0.3000,0,1,0.7460,71086549,9
36,2,0.3000,0,0,0.7996,21,1
37,5,0.3000,1,1,0.6792,47509,8
38,2,0.3000,0,0,5.2271,95,5
39,8,0.3000,0,1,1.7007,26158049,9
40,5,0.3000,0,0,0.8831,14738,7
41,2,0.3000,0,0,0.7462,80,0
42,5,0.3000,0,0,0.4478,58216,8
43,8,0.3000,1,1,2.6870,53784296,1
44,8,0.3000,0,1,0.8715,60584239,3
45,5,0.3000,0,0,0.7045,12394,3
46,5,0.3000,0,1,0.7738,10348,8
47,2,0.3000,0,0,0.7323,09,0
48,2,0.3000,1,0,0.7195,03,7
49,5,0.3000,0,0,1.4446,10735,7
50,5,0.3000,0,0,1.5324,03596,0
51,8,0.3000,0,1,0.9194,41875239,1
52,5,0.3000,1,0,2.4177,34507,2
53,8,0.3000,0,1,0.3393,49560281,9
54,2,0.3000,1,1,0.8285,57,3
55,8,0.3000,0,0,12.8373,39854720,7
56,8,0.3000,0,1,3.2504,14539082,0
57,2,0.3000,1,0,0.0401,60,4
58,8,0.3000,1,1,1.1122,37089251,4
59,2,0.3000,0,1,1.1124,12,2
60,2,0.3000,0,0,0.7435,32,2
1,5,0.7000,1,1,1.2119,72961,5
2,8,0.7000,1,1,0.3642,24867195,0
3,8,0.7000,1,1,0.6651,70239654,1
4,2,0.7000,0,1,0.3804,23,3
5,5,0.7000,1,1,0.7614,97302,4
6,2,0.7000,0,0,1.1355,25,5
7,2,0.7000,1,1,0.6711,41,8
8,8,0.7000,0,0,1.4598,02896453,8
9,8,0.7000,0,1,21.8026,85127463,8
10,8,0.7000,1,1,0.9276,97056482,3
11,2,0.7000,1,1,0.9849,63,2
12,8,0.7000,1,1,1.4760,63178204,5
13,2,0.7000,1,1,0.9885,46,7
14,5,0.7000,1,1,0.5369,20385,6
15,2,0.7000,1,1,0.7609,47,5
16,2,0.7000,1,1,0.4309,08,5
17,5,0.7000,1,0,2.7329,92546,1
18,5,0.7000,1,1,1.6842,38742,9
19,2,0.7000,1,1,0.8496,37,2
20,8,0.7000,1,1,4.9387,97685310,2
21,8,0.7000,1,1,0.7809,73425016,9
22,2,0.7000,0,0,1.1713,40,0
23,8,0.7000,1,0,1.3809,38156209,7
24,2,0.7000,1,1,1.9928,48,6
25,5,0.7000,0,1,1.7908,78295,9
26,2,0.7000,0,0,1.6792,74,4
27,8,0.7000,1,1,42.5091,80465327,1
28,5,0.7000,0,1,1.3603,49516,5
29,5,0.7000,1,1,4.6624,74068,3
30,5,0.7000,1,0,2.5287,31794,0
31,8,0.7000,0,0,0.4371,53286091,0
32,5,0.7000,1,1,1.1231,45971,0
33,8,0.7000,1,1,1.3955,79480263,5
34,8,0.7000,1,1,1.3187,46910532,8
35,8,0.7000,1,0,3.7238,54380219,7
36,8,0.7000,0,1,34.8945,16085924,6
37,2,0.7000,1,1,0.7167,50,7
38,5,0.7000,1,0,1.0096,50671,3
39,2,0.7000,1,1,0.5264,79,2
40,2,0.7000,1,1,0.4124,71,5
41,2,0.7000,1,1,0.6490,58,9
42,5,0.7000,1,1,0.5566,50847,1
43,5,0.7000,1,1,0.6379,12609,5
44,5,0.7000,0,1,2.4331,81965,1
45,5,0.7000,0,0,1.5544,06815,0
46,5,0.7000,1,1,2.4912,45697,3
47,2,0.7000,1,1,38.0463,36,4
48,8,0.7000,1,1,0.7649,92507834,1
49,5,0.7000,1,1,0.4834,54038,6
50,2,0.7000,0,0,0.3065,17,1
51,8,0.7000,0,0,0.3334,70326954,3
52,2,0.7000,0,0,0.6144,65,5
53,5,0.7000,1,1,0.6409,26389,0
54,2,0.7000,1,1,1.3637,38,1
55,5,0.7000,0,1,0.6980,97135,1
56,5,0.7000,0,1,0.7347,58207,7
57,8,0.7000,1,1,0.4365,82164905,7
58,2,0.7000,1,1,0.8666,45,3
59,8,0.7000,0,1,0.6197,05612987,8
60,8,0.7000,1,1,1.1336,75192436,0
1,8,0.5000,1,1,0.8837,81605293,4
2,8,0.5000,1,1,0.6217,19546327,0
3,2,0.5000,1,1,0.4801,39,8
4,5,0.5000,0,1,1.1994,79086,8
5,5,0.5000,0,0,0.8469,89437,9
6,8,0.5000,0,1,0.9681,32967051,3
7,5,0.5000,0,0,1.2835,41502,5
8,8,0.5000,1,1,3.5761,29531048,7
9,5,0.5000,1,0,0.4069,14608,7
