Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,2,0.3000,0,0,4.1852,30,3
2,2,0.3000,0,0,1.7032,36,6
3,5,0.3000,0,0,1.2700,08297,0
4,2,0.3000,1,1,2.5207,23,5
5,8,0.3000,1,1,3.3567,82134097,6
6,8,0.3000,0,0,2.9962,18735964,4
7,2,0.3000,0,0,2.3563,18,8
8,5,0.3000,0,0,2.2103,37860,7
9,2,0.3000,0,0,1.0067,19,9
10,8,0.3000,1,1,1.9801,09627541,8
11,8,0.3000,0,1,1.2185,21538094,3
12,2,0.3000,0,0,1.1561,28,8
13,2,0.3000,1,1,1.6681,68,7
14,5,0.3000,0,0,1.3927,40187,8
15,5,0.3000,1,1,1.1122,86429,0
16,5,0.3000,0,1,2.1986,86347,6
17,2,0.3000,0,0,0.9147,32,2
18,2,0.3000,1,1,0.7649,27,8
19,5,0.3000,0,0,0.6266,89215,8
20,8,0.3000,0,1,1.5427,81457092,8
21,2,0.3000,0,0,0.8967,10,1
22,2,0.3000,0,0,0.7624,91,9
23,8,0.3000,0,1,1.0895,53916708,3
24,8,0.3000,0,1,1.4892,07139824,4
25,8,0.3000,0,0,1.5789,86057234,4
26,5,0.3000,1,0,1.3343,91035,7
27,5,0.3000,0,0,0.8116,63095,6
28,5,0.3000,0,1,1.1861,06513,0
29,8,0.3000,0,0,1.0441,46390175,6
30,5,0.3000,0,0,0.9937,89310,8
31,8,0.3000,0,0,1.2625,23806194,0
32,8,0.3000,0,0,0.8825,89763210,8
33,8,0.3000,0,0,0.7805,07319846,8
34,5,0.3000,1,1,0.7713,40589,6
35,2,0.3000,0,0,0.7133,78,8
36,5,0.3000,0,0,0.8625,47159,9
37,8,0.3000,1,1,0.7918,23017548,6
38,5,0.3000,0,1,1.1833,48067,4
39,8,0.3000,0,0,0.8812,82651049,6
40,2,0.3000,0,0,0.6179,28,2
41,2,0.3000,1,1,0.9088,45,8
42,8,0.3000,0,1,0.9836,71258694,9
43,5,0.3000,1,1,1.1076,74029,8
44,8,0.3000,0,1,0.7716,94027651,5
45,5,0.3000,1,0,1.2104,84029,7
46,2,0.3000,0,0,0.7000,72,2
47,2,0.3000,1,0,1.0564,16,4
48,2,0.3000,0,0,0.7819,61,6
49,5,0.3000,0,1,1.6208,90542,5
50,2,0.3000,1,1,0.7368,16,9
51,5,0.3000,1,1,0.9667,54902,3
52,5,0.3000,0,1,1.0103,28670,2
53,8,0.3000,1,1,1.0074,51342097,8
54,2,0.3000,0,0,0.9236,54,5
55,5,0.3000,0,1,1.6547,63417,4
56,8,0.3000,0,0,1.2687,05481793,1
57,8,0.3000,1,1,0.8087,40691835,2
58,5,0.3000,0,0,1.2483,92016,1
59,2,0.3000,0,0,0.7387,78,7
60,8,0.3000,1,1,0.9370,57148396,2
1,5,0.5000,0,0,0.7442,42673,7
2,2,0.5000,0,0,0.6058,42,2
3,8,0.5000,1,1,0.8490,68907245,1
4,2,0.5000,0,0,0.6650,04,0
5,8,0.5000,1,1,1.3574,15847923,0
6,5,0.5000,1,1,1.2030,17084,2
7,8,0.5000,0,0,0.8533,56082734,7
8,2,0.5000,1,1,0.8776,94,8
9,8,0.5000,1,1,1.2858,24735190,8
10,2,0.5000,0,0,0.8265,30,0
11,2,0.5000,1,1,1.1389,09,2
12,5,0.5000,0,0,1.0108,18234,8
13,2,0.5000,1,1,0.8633,46,0
14,5,0.5000,0,0,1.0325,83401,1
15,5,0.5000,1,1,0.8701,46259,8
16,5,0.5000,1,1,0.7833,68407,1
17,8,0.5000,1,1,1.4143,54872630,9
