Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,0.7000,0,1,2.4963,64895023,9
2,5,0.7000,1,1,1.1551,31452,6
3,2,0.7000,1,1,0.8991,29,3
4,2,0.7000,1,1,0.6366,50,7
5,2,0.7000,1,1,1.1831,68,5
6,8,0.7000,1,1,1.0734,28153764,9
7,8,0.7000,1,1,1.8406,63819724,0
8,8,0.7000,0,0,1.0754,60738529,6
9,2,0.7000,1,1,0.5774,36,9
10,5,0.7000,1,1,0.6911,53692,4
11,5,0.7000,0,0,1.5279,67203,0
12,5,0.7000,1,1,0.5938,02147,8
13,8,0.7000,0,1,1.0926,70241835,4
14,8,0.7000,0,1,1.1562,79018624,4
15,2,0.7000,0,0,0.6913,32,2
16,2,0.7000,1,0,0.8883,54,9
17,8,0.7000,0,0,0.9786,59167302,1
18,2,0.7000,1,1,0.8462,54,7
19,5,0.7000,1,1,1.0307,04186,2
20,8,0.7000,1,1,0.9650,57623091,4
21,8,0.7000,1,1,1.2494,95623847,0
22,8,0.7000,0,1,0.9809,10348795,7
23,5,0.7000,1,1,0.8809,86139,5
24,8,0.7000,1,0,1.6269,72831956,0
25,5,0.7000,1,1,0.8878,90145,8
26,5,0.7000,1,1,0.7053,74029,8
27,2,0.7000,1,1,0.6297,38,4
28,5,0.7000,1,1,0.6165,76213,4
29,2,0.7000,1,1,0.6352,07,6
30,2,0.7000,0,0,0.5901,14,4
31,8,0.7000,1,1,1.0569,35089641,7
32,8,0.7000,1,1,0.9113,09873214,6
33,8,0.7000,1,0,0.9380,23419708,6
34,5,0.7000,0,1,1.0612,85943,3
35,2,0.7000,0,0,0.8349,92,9
36,5,0.7000,0,1,0.8273,24950,2
37,2,0.7000,1,1,0.9788,01,9
38,8,0.7000,1,0,1.1338,07928453,1
39,2,0.7000,1,1,0.8629,70,8
40,2,0.7000,1,1,0.5832,52,6
41,5,0.7000,1,1,0.7772,62731,5
42,5,0.7000,0,1,0.8320,61047,7
43,8,0.7000,1,1,0.9206,54679802,1
44,5,0.7000,0,1,0.6432,72435,3
45,8,0.7000,1,1,0.7432,42765398,0
46,5,0.7000,1,1,0.8771,57629,1
47,8,0.7000,1,1,1.0948,57692340,1
48,2,0.7000,0,0,1.0776,13,1
49,5,0.7000,1,1,1.3160,51709,8
50,5,0.7000,1,1,1.1127,62391,8
51,8,0.7000,1,1,1.0006,69184032,5
52,8,0.7000,1,1,1.0299,91504283,6
53,2,0.7000,0,0,1.1387,20,0
54,5,0.7000,0,0,1.3307,96514,6
55,2,0.7000,1,1,1.1591,14,0
56,5,0.7000,1,1,0.8239,18073,2
57,2,0.7000,1,1,1.1034,81,0
58,2,0.7000,1,1,1.4542,79,5
59,5,0.7000,1,1,0.9827,53719,8
60,2,0.7000,0,0,1.1543,07,7
1,5,0.3000,0,0,0.8214,93247,4
2,5,0.3000,1,1,1.4052,50392,7
3,8,0.3000,0,0,1.1396,47316895,9
4,8,0.3000,0,0,0.8378,27983514,8
5,2,0.3000,1,1,1.4857,62,1
6,5,0.3000,0,1,1.0470,75246,4
7,8,0.3000,0,1,0.7721,76310892,8
8,5,0.3000,1,1,0.8597,30826,4
9,2,0.3000,0,0,1.0925,57,5
10,5,0.3000,0,0,1.0112,87561,8
11,2,0.3000,0,0,0.9597,50,0
12,8,0.3000,0,0,1.1957,48769351,9
13,2,0.3000,0,0,1.0049,27,7
14,2,0.3000,1,1,1.0969,90,6
15,5,0.3000,1,1,1.0481,96724,8
16,8,0.3000,0,0,1.2865,67048135,8
17,2,0.3000,0,0,1.0014,65,6
18,2,0.3000,0,0,0.7740,72,7
19,2,0.3000,0,0,0.8765,71,1
20,5,0.3000,0,0,0.7258,51972,2
21,2,0.3000,0,0,0.6352,82,8
22,5,0.3000,0,0,0.6225,48935,8
23,8,0.3000,0,0,0.8014,12573498,1
24,5,0.3000,0,1,1.3376,27816,6
25,5,0.3000,0,0,1.0548,49561,5
26,8,0.3000,0,0,0.9412,98126740,8
27,8,0.3000,0,0,1.3528,29185364,3
28,2,0.3000,0,0,0.8926,52,2
29,5,0.3000,1,1,1.1270,83794,6
30,8,0.3000,0,0,1.2554,31246975,1
31,5,0.3000,0,0,0.8585,58612,8
32,8,0.3000,1,1,1.3801,52908364,1
33,8,0.3000,0,0,1.2101,70839614,6
34,5,0.3000,0,0,1.0049,69420,6
35,5,0.3000,0,0,1.0978,14637,6
36,2,0.3000,0,0,1.0154,85,5
37,8,0.3000,1,1,1.4937,48921537,0
38,5,0.3000,0,0,1.0545,32094,9
39,2,0.3000,0,0,1.0205,41,4
40,2,0.3000,1,1,1.5129,51,4
41,8,0.3000,0,1,1.1073,35142987,7
42,8,0.3000,1,1,1.0428,89571230,6
43,8,0.3000,1,1,0.9937,47358092,1
44,5,0.3000,1,1,1.1501,67341,0
45,5,0.3000,1,1,1.0225,10587,9
46,8,0.3000,0,0,1.1321,58139264,9
47,5,0.3000,0,1,1.0200,76204,6
48,2,0.3000,0,0,1.1284,02,2
