Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,2,0.7000,1,1,8.0451,96,7
2,8,0.7000,1,0,2.8468,42756018,3
3,5,0.7000,0,1,2.4906,16207,6
4,8,0.7000,0,0,2.3468,59836042,4
5,2,0.7000,1,1,5.1294,85,6
6,2,0.7000,1,1,3.4217,74,2
7,5,0.7000,1,1,1.1925,61804,9
8,8,0.7000,1,1,2.0708,41907283,5
9,5,0.7000,1,1,2.1280,39648,1
10,8,0.7000,1,1,1.7221,35216970,8
11,2,0.7000,1,1,1.4805,47,2
12,2,0.7000,0,0,1.7767,10,1
13,2,0.7000,0,0,1.8088,98,8
14,2,0.7000,0,0,1.3593,38,8
15,2,0.7000,1,1,1.6845,28,4
16,8,0.7000,0,1,2.8188,43678152,3
17,8,0.7000,0,0,3.1655,46728951,7
18,8,0.7000,1,1,2.3876,81345706,2
19,8,0.7000,1,1,2.1464,94237850,6
20,2,0.7000,0,1,2.2037,67,7
21,8,0.7000,1,1,2.5200,05263894,1
22,2,0.7000,1,1,2.0911,95,7
23,8,0.7000,1,0,0.6923,84670932,5
24,2,0.7000,1,1,2.7763,38,9
25,5,0.7000,1,1,1.8891,32705,6
26,2,0.7000,1,1,1.0281,20,7
27,5,0.7000,1,1,1.8413,24607,9
28,5,0.7000,1,1,3.0753,58321,9
29,2,0.7000,1,1,2.7245,24,1
30,8,0.7000,0,0,1.6597,29457801,7
31,5,0.7000,1,1,1.5125,48593,7
32,8,0.7000,0,1,1.5237,15604973,6
33,5,0.7000,0,1,1.0857,84602,6
34,8,0.7000,1,1,3.3408,87301965,2
35,2,0.7000,1,1,0.9647,02,7
36,5,0.7000,0,0,0.8624,38914,4
37,8,0.7000,1,0,1.1916,69451372,0
38,2,0.7000,1,1,1.3052,07,3
39,5,0.7000,1,1,6.1536,53169,4
40,8,0.7000,1,1,2.3828,27905136,8
41,8,0.7000,1,0,1.4851,47186203,9
42,5,0.7000,1,1,0.7423,23756,1
43,5,0.7000,0,1,1.9483,03524,3
44,2,0.7000,0,0,1.1528,53,5
45,5,0.7000,1,0,0.7691,58416,2
46,5,0.7000,1,1,1.1280,32018,9
47,5,0.7000,0,0,0.6139,38704,8
48,5,0.7000,1,0,0.9526,96140,2
49,2,0.7000,1,1,1.1235,72,1
50,2,0.7000,0,1,0.7541,09,0
51,5,0.7000,1,1,0.6971,68501,2
52,8,0.7000,0,1,0.6859,31540976,4
53,2,0.7000,1,1,0.8982,96,5
54,5,0.7000,1,1,1.2263,36270,9
55,8,0.7000,1,1,1.8531,91837502,4
56,2,0.7000,1,1,1.1503,39,5
57,8,0.7000,1,0,0.3523,93612408,5
58,8,0.7000,1,1,4.7646,94283716,0
59,5,0.7000,0,0,0.9538,98407,4
60,5,0.7000,1,0,1.0755,06578,4
1,8,0.3000,1,0,0.4494,06147298,5
2,8,0.3000,0,0,0.4486,70593648,7
3,2,0.3000,0,0,2.2706,79,7
4,5,0.3000,0,1,1.5638,81670,0
5,5,0.3000,0,1,2.0377,38457,5
6,2,0.3000,0,1,1.7567,41,1
7,8,0.3000,1,0,0.6051,41732968,0
8,8,0.3000,0,0,0.3844,29743861,1
9,8,0.3000,0,0,0.8614,42319078,9
10,2,0.3000,0,0,0.6138,64,4
11,5,0.3000,0,0,0.3117,15240,5
12,5,0.3000,0,0,0.3546,59746,5
13,8,0.3000,0,1,1.6469,95428316,6
14,2,0.3000,0,1,0.9711,30,3
15,2,0.3000,0,0,1.0307,02,2
16,8,0.3000,0,0,1.0769,87935612,9
17,8,0.3000,0,0,1.5561,62135897,9
18,5,0.3000,0,0,0.4928,27143,7
19,5,0.3000,1,0,0.7644,58297,3
20,2,0.3000,0,0,3.8744,51,5
21,8,0.3000,0,0,0.8577,47932815,5
22,8,0.3000,1,0,0.9149,78315290,6
23,5,0.3000,0,1,1.8909,14703,7
24,5,0.3000,1,0,1.6862,08619,4
25,2,0.3000,0,0,1.1718,85,5
26,2,0.3000,0,1,2.0520,96,9
27,2,0.3000,0,0,1.0833,46,6
28,5,0.3000,0,0,0.7782,19576,6
29,8,0.3000,0,1,1.7440,68320791,1
30,5,0.3000,0,0,0.6383,95348,3
31,5,0.3000,0,0,0.6906,82905,9
32,2,0.3000,1,0,1.0945,24,0
33,8,0.3000,0,1,0.8061,79105483,4
34,5,0.3000,0,0,0.6057,93847,3
35,2,0.3000,0,0,0.4797,87,8
36,2,0.3000,1,1,0.5260,58,9
37,2,0.3000,1,1,1.0205,38,9
38,2,0.3000,1,1,3.0966,76,3
39,2,0.3000,1,1,1.0021,34,6
40,8,0.3000,0,1,1.2881,23896507,2
41,5,0.3000,0,0,1.4193,65743,3
42,8,0.3000,1,1,3.5399,37201698,4
43,5,0.3000,1,1,1.9036,24701,3
44,2,0.3000,0,0,1.5226,31,3
45,5,0.3000,0,1,1.4689,84752,7
46,2,0.3000,1,1,1.1728,64,2
47,8,0.3000,0,1,1.5424,24903871,9
48,5,0.3000,1,1,1.0568,28963,0
49,5,0.3000,0,0,1.3728,97163,9
50,5,0.3000,0,0,0.9941,18920,1
51,8,0.3000,1,0,1.2475,42769805,1
52,2,0.3000,0,0,0.9780,85,8
53,2,0.3000,0,1,4.1895,58,8
54,8,0.3000,0,0,0.3964,31420865,4
55,5,0.3000,1,0,0.3755,19587,4
56,5,0.3000,1,0,0.2117,23071,9
57,8,0.3000,0,0,1.3404,07382951,5
58,8,0.3000,0,0,0.3391,51938072,8
59,8,0.3000,1,0,0.5912,30758921,4
60,2,0.3000,0,0,0.5605,40,4
1,2,0.5000,1,1,0.7775,35,4
2,5,0.5000,0,0,0.4452,26740,7
3,8,0.5000,1,0,0.4770,63852104,9
4,2,0.5000,1,1,0.6197,93,6
5,2,0.5000,0,0,1.0860,12,2
6,8,0.5000,0,1,0.4295,47139526,1
7,2,0.5000,1,1,1.5308,75,3
8,5,0.5000,1,0,0.4054,06527,1
9,2,0.5000,0,0,0.8802,76,7
10,2,0.5000,0,0,1.9605,52,5
11,5,0.5000,0,1,0.3502,10457,1
12,8,0.5000,0,1,0.9706,80672394,7
13,5,0.5000,1,0,0.3106,20874,5
14,2,0.5000,1,1,0.9290,51,9
15,2,0.5000,0,0,0.7633,05,0
16,5,0.5000,0,1,1.0898,76452,6
17,5,0.5000,0,1,0.9596,65914,4
18,5,0.5000,1,1,0.8584,86540,9
19,5,0.5000,0,1,0.6756,79182,1
20,2,0.5000,1,0,0.5196,56,8
21,5,0.5000,0,0,0.4080,16547,4
22,8,0.5000,1,1,1.5579,95021437,6
23,5,0.5000,1,0,0.5907,03489,2
24,2,0.5000,1,1,1.1843,40,9
25,2,0.5000,1,1,3.7764,80,5
26,8,0.5000,1,0,0.6135,35817640,2
27,8,0.5000,0,0,2.1847,48615972,1
28,2,0.5000,0,1,0.9468,02,0
29,5,0.5000,1,1,0.9731,64583,2
30,5,0.5000,1,0,7.8170,24965,0
31,8,0.5000,1,1,0.3892,32916547,0
32,8,0.5000,1,0,0.4348,05149287,3
33,5,0.5000,0,1,0.7688,15832,5
34,8,0.5000,0,0,0.6301,06785293,3
35,8,0.5000,1,1,0.3928,41683957,2
36,5,0.5000,1,0,0.2628,65987,2
37,5,0.5000,1,1,0.7204,40398,2
38,8,0.5000,0,0,0.4704,09567134,5
39,5,0.5000,1,1,2.2616,41805,9
40,8,0.5000,1,0,0.6272,09574128,3
41,8,0.5000,0,1,0.3248,95340618,1
42,8,0.5000,0,0,0.4007,05923741,2
43,8,0.5000,0,1,0.4782,94523071,0
44,5,0.5000,0,0,0.4296,02851,2
45,8,0.5000,0,1,0.3319,14672890,0
46,5,0.5000,0,0,0.3275,13758,1
47,2,0.5000,1,1,0.4823,37,0
48,8,0.5000,1,0,0.2735,23158974,6
49,2,0.5000,0,0,0.8101,34,3
50,2,0.5000,1,1,0.6101,98,6
51,8,0.5000,1,1,0.8693,97186345,2
52,5,0.5000,1,0,2.2690,20397,8
53,2,0.5000,0,0,1.0342,09,0
54,2,0.5000,0,1,0.5190,10,1
55,2,0.5000,0,0,1.3827,28,8
56,8,0.5000,1,1,0.9874,31408957,2
57,8,0.5000,0,0,2.0722,81374290,1
58,2,0.5000,0,0,1.0876,92,2
59,2,0.5000,1,0,2.3183,06,8
60,5,0.5000,0,1,0.6845,03967,0
1,5,0.5000,0,0,0.4506,23617,1
2,5,0.5000,1,1,0.7690,34915,6
3,8,0.5000,1,0,0.4561,23187596,0
4,5,0.5000,1,0,0.3910,63704,2
5,2,0.5000,1,1,0.5792,91,8
6,2,0.5000,1,1,0.3881,43,7
7,2,0.5000,0,0,0.4489,10,0
8,8,0.5000,0,1,1.2302,36792540,4
9,8,0.5000,0,0,0.5453,75093681,0
10,2,0.5000,0,1,0.4657,13,3
11,5,0.5000,0,0,2.0805,76150,5
12,2,0.5000,0,0,0.5522,23,3
13,8,0.5000,1,0,0.6017,71943625,0
14,2,0.5000,1,1,0.6197,29,8
15,2,0.5000,1,0,0.7321,56,4
16,2,0.5000,1,0,1.3452,39,2
17,8,0.5000,0,0,0.6150,34109726,3
18,5,0.5000,1,0,2.4261,89574,6
19,2,0.5000,0,0,0.5228,89,8
20,5,0.5000,0,0,0.8273,13508,3
21,5,0.5000,1,0,1.2192,47513,6
22,2,0.5000,1,0,0.8866,60,8
23,8,0.5000,0,0,0.5610,02381475,5
24,5,0.5000,1,1,1.0741,09732,1
25,2,0.5000,1,0,0.3682,64,1
26,8,0.5000,0,1,0.6666,73501486,8
27,2,0.5000,0,0,0.5926,42,2
28,8,0.5000,1,0,0.6722,94678150,3
29,5,0.5000,0,0,0.8837,76912,7
30,5,0.5000,0,0,0.5574,80537,5
31,5,0.5000,0,0,0.7826,14328,1
32,2,0.5000,1,0,0.7410,86,5
33,8,0.5000,0,0,5.4513,83579146,5
34,5,0.5000,1,0,0.6696,95672,4
35,8,0.5000,1,0,2.4483,97453021,8
36,8,0.5000,0,0,0.4667,21435780,1
37,5,0.5000,1,0,2.6255,02197,5
38,5,0.5000,1,0,0.6477,73691,4
39,8,0.5000,1,0,0.4438,85134029,6
40,2,0.5000,0,0,1.0019,84,4
41,2,0.5000,0,0,1.3009,94,9
42,8,0.5000,0,0,1.0466,75134602,6
43,8,0.5000,1,0,1.2851,52346819,7
44,8,0.5000,1,0,1.9294,56129048,3
45,8,0.5000,1,0,0.5902,63527018,9
46,2,0.5000,0,0,0.8959,79,7
47,8,0.5000,0,1,0.5862,65093287,7
48,2,0.5000,0,1,0.6498,95,9
49,5,0.5000,0,1,0.8454,62089,9
50,5,0.5000,0,0,0.7099,09846,8
51,2,0.5000,0,0,0.7148,96,9
52,5,0.5000,0,0,0.6082,81539,1
53,2,0.5000,1,1,1.2022,81,9
54,8,0.5000,1,0,1.8916,79480632,5
55,8,0.5000,0,0,1.4456,59318607,3
56,5,0.5000,0,0,1.1333,30849,3
57,5,0.5000,1,0,1.2456,91728,6
58,5,0.5000,1,0,1.4243,19670,8
59,8,0.5000,1,0,0.8404,78625019,3
60,2,0.5000,1,0,1.1353,17,5
1,2,0.3000,1,1,2.2987,62,8
2,2,0.3000,1,1,2.1998,80,4
3,2,0.3000,0,1,2.1787,12,2
4,5,0.3000,0,1,2.8133,51369,1
5,2,0.3000,1,1,2.9039,47,2
6,5,0.3000,1,0,1.8268,74859,1
7,2,0.3000,0,0,1.5402,57,5
8,2,0.3000,0,0,4.4620,51,5
9,8,0.3000,1,0,0.6122,07138259,4
10,5,0.3000,0,0,1.7990,39761,1
11,5,0.3000,0,0,2.0703,73812,8
12,2,0.3000,1,0,2.8138,15,9
13,8,0.3000,0,0,1.4657,39186042,0
14,2,0.3000,0,0,1.5207,43,4
15,8,0.3000,1,0,2.9876,75264893,1
16,5,0.3000,0,0,1.9954,96780,8
17,5,0.3000,1,0,3.6323,62813,5
18,2,0.3000,0,0,1.0879,94,9
19,2,0.3000,0,0,1.3583,40,0
20,2,0.3000,0,0,0.8194,57,5
21,8,0.3000,0,1,1.3559,70186492,2
22,5,0.3000,0,1,0.9774,06731,3
23,5,0.3000,1,0,1.2925,86310,7
24,5,0.3000,0,0,1.8245,31576,7
25,8,0.3000,0,1,0.7229,69148075,6
26,2,0.3000,0,0,2.0717,87,8
27,8,0.3000,0,1,1.2480,27908153,7
28,8,0.3000,0,0,0.9477,09738641,7
29,5,0.3000,0,0,4.6208,94356,9
30,8,0.3000,1,0,0.6948,52341768,0
31,8,0.3000,0,0,1.9800,95041326,1
32,8,0.3000,0,0,0.8663,08324615,1
33,8,0.3000,0,0,3.7878,52693847,9
34,2,0.3000,1,0,4.4776,36,7
35,2,0.3000,1,0,11.7627,72,0
36,5,0.3000,1,0,4.1951,89605,1
37,5,0.3000,0,1,1.2015,08564,6
38,2,0.3000,0,0,2.0147,37,3
39,5,0.3000,0,1,2.0375,41768,7
40,2,0.3000,0,0,0.8283,72,7
41,5,0.3000,0,0,1.0443,30968,9
42,8,0.3000,1,0,0.6427,94832760,1
43,2,0.3000,0,1,1.5095,61,6
44,5,0.3000,0,0,1.2620,83705,3
45,8,0.3000,1,0,1.7140,79240136,8
46,5,0.3000,0,0,1.7609,15630,3
47,8,0.3000,0,0,2.2897,79134658,8
48,5,0.3000,0,1,1.4392,31698,1
49,5,0.3000,0,1,1.1751,64981,6
50,8,0.3000,0,0,0.4227,54021367,3
51,8,0.3000,0,1,0.4899,28647953,5
52,2,0.3000,0,0,1.3204,74,7
53,8,0.3000,1,1,0.4456,50936174,8
54,2,0.3000,0,0,0.5386,46,6
55,8,0.3000,0,0,0.5395,56841029,9
56,5,0.3000,1,0,1.1805,21853,0
57,8,0.3000,0,0,1.0221,21785940,4
58,5,0.3000,1,1,1.1611,12347,0
59,8,0.3000,0,0,0.4906,34281976,2
60,2,0.3000,0,0,0.8097,67,7
1,2,0.7000,0,0,1.3065,17,7
2,2,0.7000,1,0,4.0946,35,0
3,2,0.7000,1,0,0.4409,31,7
4,5,0.7000,1,0,1.3513,37691,8
5,5,0.7000,1,0,1.0209,50394,1
6,2,0.7000,1,1,0.4897,09,7
7,2,0.7000,1,1,1.8005,78,1
8,8,0.7000,1,1,1.1300,89142753,0
9,5,0.7000,0,1,4.1220,91248,8
10,8,0.7000,1,1,0.6773,07254819,3
11,8,0.7000,0,1,0.5213,69178035,3
12,8,0.7000,1,1,0.6828,53208971,4
13,5,0.7000,0,1,0.6552,73504,0
14,8,0.7000,0,1,0.5157,39574068,4
15,8,0.7000,1,1,2.2444,32675041,9
16,2,0.7000,1,1,0.9114,27,5
17,2,0.7000,1,1,2.0090,64,1
18,2,0.7000,1,0,1.6310,26,5
19,5,0.7000,1,1,0.9078,82093,1
20,5,0.7000,1,1,0.5994,10234,8
21,8,0.7000,1,1,2.1699,74536908,2
22,8,0.7000,0,1,0.8533,83671950,1
23,5,0.7000,1,1,0.4451,69051,4
24,2,0.7000,0,1,0.6511,52,2
25,8,0.7000,1,1,0.8471,73259810,4
26,8,0.7000,1,1,1.0963,62470318,5
27,2,0.7000,1,0,0.9987,81,2
28,2,0.7000,0,0,0.7387,81,8
29,8,0.7000,1,1,0.7290,31690752,8
30,8,0.7000,1,1,2.3001,37948015,6
31,5,0.7000,0,1,0.8901,21507,1
32,2,0.7000,1,1,0.4352,04,2
33,2,0.7000,1,1,1.7766,83,5
34,2,0.7000,1,0,0.5929,49,2
35,8,0.7000,1,0,0.6436,78613524,0
36,8,0.7000,0,0,0.5356,19086273,8
37,8,0.7000,1,1,0.2944,06471529,3
38,5,0.7000,1,1,0.9928,79508,4
39,5,0.7000,1,1,0.4921,65780,4
40,8,0.7000,1,1,5.5332,18594362,7
41,2,0.7000,1,1,3.4056,08,6
42,5,0.7000,0,1,1.3519,50241,4
43,8,0.7000,1,1,5.2268,31502698,7
44,5,0.7000,1,1,0.7409,32649,5
45,8,0.7000,0,0,1.0346,48295016,5
46,2,0.7000,0,1,1.3203,06,6
47,5,0.7000,0,1,1.3412,82907,9
48,5,0.7000,1,1,2.5130,94571,6
49,5,0.7000,1,0,1.5085,89736,5
50,5,0.7000,0,1,1.3581,72610,0
51,8,0.7000,0,1,0.9006,38746105,3
52,5,0.7000,1,1,1.4222,23061,9
53,8,0.7000,1,1,1.1579,10493786,5
54,2,0.7000,1,1,0.8061,05,4
55,5,0.7000,1,1,1.1331,04289,5
56,5,0.7000,1,1,0.6051,30571,4
57,2,0.7000,0,1,1.2630,62,6
58,2,0.7000,0,0,1.3138,24,2
59,5,0.7000,1,0,0.6146,34576,0
60,2,0.7000,1,1,0.6166,36,4
1,8,0.5000,1,0,0.4703,49567038,2
2,5,0.5000,1,0,0.3411,52603,9
3,2,0.5000,0,0,0.5766,68,6
4,5,0.5000,1,1,0.4342,94250,7
5,2,0.5000,0,0,0.4474,75,5
6,5,0.5000,1,1,0.5742,52674,8
7,8,0.5000,1,0,1.2006,07321859,4
8,5,0.5000,0,0,0.5622,08567,7
9,5,0.5000,0,0,0.5933,07185,1
10,2,0.5000,1,0,0.4169,17,0
11,8,0.5000,0,1,1.2788,50491378,3
12,5,0.5000,0,0,1.1225,32497,4
13,2,0.5000,1,1,0.8017,71,5
14,8,0.5000,0,0,0.9526,76935418,9
15,5,0.5000,0,1,0.9813,38649,4
16,2,0.5000,0,0,0.7199,41,4
17,8,0.5000,0,0,1.2378,29465083,2
18,2,0.5000,1,1,0.9346,43,7
19,8,0.5000,0,0,0.5951,69728450,8
20,5,0.5000,1,1,1.8939,85239,6
21,2,0.5000,0,0,1.4326,95,9
22,2,0.5000,0,0,0.9919,31,1
23,2,0.5000,1,1,0.9060,36,2
24,8,0.5000,1,0,0.7574,50632749,1
25,8,0.5000,0,1,0.6844,18073459,4
26,2,0.5000,1,1,1.1684,12,3
27,5,0.5000,0,0,0.6092,03726,0
28,2,0.5000,1,0,3.3472,15,0
29,2,0.5000,0,0,0.6657,56,5
30,8,0.5000,0,0,1.4536,92354108,5
31,2,0.5000,0,1,0.8054,73,3
32,5,0.5000,1,0,0.6372,09325,4
33,5,0.5000,0,0,0.5280,09234,4
34,2,0.5000,1,0,0.6403,46,0
35,5,0.5000,1,0,0.7876,43076,9
36,2,0.5000,0,1,2.2482,17,1
37,8,0.5000,0,1,2.7895,17956423,4
38,8,0.5000,1,1,0.6888,04891673,2
39,5,0.5000,0,1,0.8056,08741,0
40,2,0.5000,0,0,0.4767,56,6
41,5,0.5000,1,0,0.6040,35284,6
42,8,0.5000,1,0,0.7811,01532794,6
43,8,0.5000,0,0,0.9333,29370865,7
44,5,0.5000,0,1,1.6801,82504,0
45,8,0.5000,1,0,0.8785,57349082,6
46,8,0.5000,0,0,0.5525,67214089,1
47,8,0.5000,1,1,1.4820,91068742,3
48,5,0.5000,1,1,0.6428,72461,3
49,2,0.5000,1,1,1.2537,61,9
50,8,0.5000,1,0,0.7432,06271948,5
51,2,0.5000,0,0,1.1809,08,0
52,8,0.5000,1,0,1.0705,52347018,9
53,2,0.5000,1,1,0.4284,04,3
54,8,0.5000,1,0,0.5067,17495836,2
55,5,0.5000,1,1,0.4427,96182,5
56,5,0.5000,0,0,1.3369,45102,4
57,2,0.5000,1,1,1.1320,07,3
58,5,0.5000,0,0,1.1156,38105,8
59,8,0.5000,0,0,2.8599,95640731,0
60,5,0.5000,1,0,1.0163,38095,4
1,8,0.7000,0,0,0.5751,83241956,5
2,8,0.7000,1,1,0.3056,83096514,2
3,5,0.7000,1,1,0.5704,67324,0
4,2,0.7000,1,1,0.4275,47,1
5,5,0.7000,1,1,0.6174,08731,2
6,8,0.7000,0,0,0.6528,70124935,2
