Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,0.7000,1,1,2.4560,92605347,8
2,5,0.7000,1,1,1.2581,13294,6
3,5,0.7000,1,0,1.2133,89643,1
4,8,0.7000,1,0,1.4397,30284659,1
5,5,0.7000,1,1,0.5358,27906,3
6,5,0.7000,1,0,0.9025,98356,2
7,5,0.7000,1,0,1.6985,07296,8
8,5,0.7000,1,0,1.6809,51072,9
9,5,0.7000,1,1,1.0388,69047,2
10,2,0.7000,1,1,0.9082,19,5
11,2,0.7000,0,0,0.9337,64,6
12,2,0.7000,0,0,0.9599,32,3
13,8,0.7000,1,1,1.8840,98041625,3
14,5,0.7000,0,1,1.6953,03269,9
15,8,0.7000,1,0,1.3900,62709851,4
16,5,0.7000,1,1,1.2205,24305,9
17,2,0.7000,1,1,0.5180,38,2
18,2,0.7000,1,1,0.6616,85,4
19,5,0.7000,1,1,0.8631,71923,8
20,2,0.7000,1,1,0.6796,70,8
21,8,0.7000,1,1,0.9242,63841572,9
22,8,0.7000,0,1,1.4475,05174936,0
23,8,0.7000,0,0,1.8555,80364529,9
24,8,0.7000,1,1,0.6906,13524076,8
25,5,0.7000,0,0,0.8545,74065,5
26,8,0.7000,1,1,0.8009,70428531,9
27,2,0.7000,0,0,0.7597,85,5
28,8,0.7000,0,0,0.9265,47532098,5
29,5,0.7000,1,1,1.8169,96531,7
30,2,0.7000,1,1,1.0985,79,5
31,8,0.7000,1,1,1.1781,25819307,6
32,8,0.7000,1,1,1.3077,34712950,8
33,2,0.7000,1,0,1.7266,54,8
34,5,0.7000,1,1,1.5028,39765,2
35,2,0.7000,1,1,0.8237,38,7
36,8,0.7000,1,0,4.0637,34792056,8
37,8,0.7000,0,0,1.5637,49735801,0
38,2,0.7000,0,0,0.9821,97,7
39,8,0.7000,0,0,1.4749,15084637,3
40,5,0.7000,0,0,1.1474,23097,7
41,8,0.7000,1,1,1.4041,90246315,8
42,5,0.7000,0,0,0.9792,46502,6
43,2,0.7000,1,1,1.9984,46,9
44,5,0.7000,0,0,1.2841,87602,0
45,5,0.7000,1,1,1.2572,13782,5
46,8,0.7000,0,1,2.1078,50432167,3
47,2,0.7000,1,1,1.0122,31,4
48,5,0.7000,1,1,1.0250,73542,6
49,5,0.7000,0,0,1.3102,26340,2
50,8,0.7000,1,1,1.6513,59837216,4
51,8,0.7000,1,0,2.6892,78051692,4
52,2,0.7000,0,0,0.6326,36,6
53,2,0.7000,0,0,1.0193,23,3
54,5,0.7000,1,1,1.3524,05892,7
55,2,0.7000,1,1,0.7497,02,4
56,8,0.7000,1,1,2.0346,68275419,3
57,2,0.7000,1,1,1.0832,81,6
58,2,0.7000,1,1,0.8413,69,1
59,2,0.7000,1,1,1.3613,28,0
60,2,0.7000,1,1,0.6304,80,2
1,8,0.5000,0,1,1.7225,92678534,8
2,5,0.5000,1,0,1.4024,79518,0
3,2,0.5000,1,1,3.2168,79,4
4,5,0.5000,0,0,1.2225,25013,3
5,5,0.5000,0,0,0.9835,90745,7
6,2,0.5000,0,0,0.8204,86,8
7,8,0.5000,0,0,0.9408,31896745,5
8,2,0.5000,0,0,0.6620,61,1
9,2,0.5000,1,1,0.6657,18,9
10,2,0.5000,0,0,0.7654,41,4
11,8,0.5000,1,1,1.3004,86354029,1
12,8,0.5000,1,1,1.6254,67349821,5
13,2,0.5000,1,1,1.4454,20,4
14,2,0.5000,1,1,0.7969,25,6
15,5,0.5000,1,1,1.3801,90348,6
16,2,0.5000,0,0,0.7141,25,5
17,8,0.5000,1,1,0.8962,03524197,8
18,5,0.5000,1,1,2.0901,32901,7
19,2,0.5000,0,0,3.2181,37,3
20,5,0.5000,0,1,1.6236,47513,7
21,2,0.5000,0,0,1.1228,62,2
22,5,0.5000,0,1,1.3471,41859,9
23,5,0.5000,0,0,0.8729,69702,2
24,2,0.5000,0,0,0.7855,72,2
25,2,0.5000,1,1,1.5120,35,9
26,2,0.5000,0,0,0.9930,49,9
27,2,0.5000,1,1,0.5412,19,2
28,5,0.5000,1,1,1.4220,71342,6
29,2,0.5000,0,0,0.9008,50,0
30,5,0.5000,0,1,2.2068,05186,5
31,5,0.5000,0,0,0.6504,73145,5
32,8,0.5000,0,1,2.5104,08149275,7
33,5,0.5000,1,1,0.9296,61953,7
34,8,0.5000,0,0,0.9888,05182634,0
35,5,0.5000,1,1,0.7449,89560,4
36,2,0.5000,1,1,1.1016,49,6
37,2,0.5000,1,1,0.5896,59,0
38,5,0.5000,0,0,1.0715,17908,7
39,8,0.5000,1,1,1.3583,58263479,1
40,5,0.5000,0,0,2.3397,08253,8
41,8,0.5000,0,0,1.8747,41376859,5
42,8,0.5000,1,1,1.1430,06254879,3
43,8,0.5000,0,0,1.3198,51293470,0
44,8,0.5000,1,1,1.9970,57926083,1
45,2,0.5000,1,1,0.6745,39,2
