Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,2,0.7000,0,0,2.0366,79,9
2,5,0.7000,1,0,2.6629,62074,9
3,5,0.7000,1,1,0.9838,68230,1
4,2,0.7000,0,0,1.1727,07,7
5,8,0.7000,1,1,1.6248,69318724,5
6,5,0.7000,0,0,1.4278,14978,9
7,2,0.7000,0,0,1.5106,80,0
8,2,0.7000,1,1,1.2943,62,9
9,2,0.7000,1,1,1.1584,37,6
10,8,0.7000,1,1,1.3233,62740891,3
11,2,0.7000,1,1,1.0341,90,6
12,8,0.7000,1,1,1.2757,62738504,1
13,2,0.7000,0,0,0.8765,23,2
14,8,0.7000,1,0,1.1087,50871964,3
15,2,0.7000,1,1,1.3802,82,7
16,8,0.7000,1,1,1.0645,53209467,8
17,5,0.7000,1,1,1.2093,68031,9
18,8,0.7000,1,1,0.8922,70138249,6
19,8,0.7000,0,1,1.8517,20351874,8
20,2,0.7000,1,1,0.6780,56,9
21,5,0.7000,1,0,0.9022,10267,9
22,8,0.7000,1,1,1.0610,95601784,2
23,8,0.7000,1,1,1.1019,58469032,1
24,8,0.7000,1,1,1.6447,17480395,2
25,8,0.7000,1,1,1.3983,27015849,3
26,5,0.7000,0,0,1.1298,43690,3
27,2,0.7000,0,0,1.0247,94,9
28,8,0.7000,0,0,1.1549,75149082,4
29,2,0.7000,1,1,0.7205,97,8
30,5,0.7000,1,1,1.7913,24017,9
31,8,0.7000,1,0,1.4029,42810693,7
32,5,0.7000,0,0,0.9823,41052,1
33,5,0.7000,1,1,1.3146,26970,1
34,5,0.7000,0,0,0.9055,51089,8
35,5,0.7000,1,1,0.9610,05874,1
36,5,0.7000,1,1,1.2779,98730,4
37,8,0.7000,0,1,1.2621,21876495,8
38,8,0.7000,0,0,1.2149,37524061,7
39,8,0.7000,1,1,1.2738,10275694,3
40,2,0.7000,1,1,1.9706,35,7
41,2,0.7000,1,1,0.7676,10,7
42,5,0.7000,1,1,0.9164,26043,5
43,2,0.7000,1,1,0.7239,58,2
44,2,0.7000,1,1,0.7948,05,9
45,8,0.7000,1,1,2.2143,32760845,1
46,2,0.7000,1,1,1.0019,60,1
47,5,0.7000,1,1,1.1735,18760,9
48,5,0.7000,1,1,1.0984,31620,4
49,2,0.7000,1,1,0.9304,07,3
50,2,0.7000,1,1,0.7694,46,7
51,2,0.7000,1,1,0.6622,10,7
52,5,0.7000,1,1,0.8871,34960,2
53,5,0.7000,0,0,0.7593,75489,7
54,5,0.7000,1,1,0.7888,59413,6
55,8,0.7000,1,1,1.8403,14679285,0
56,5,0.7000,1,1,1.5866,64275,9
57,8,0.7000,0,1,1.9021,69254807,2
58,8,0.7000,0,0,1.1570,61278439,6
59,5,0.7000,0,0,1.1145,47195,1
60,2,0.7000,0,0,0.9381,08,8
1,8,0.5000,0,0,1.1532,06538279,7
2,2,0.5000,1,1,0.9188,03,1
3,8,0.5000,0,1,1.1089,42569103,2
4,5,0.5000,1,1,1.7005,16397,0
5,5,0.5000,0,0,0.6361,86937,9
6,5,0.5000,1,1,1.2062,81637,4
7,8,0.5000,0,0,0.9451,36410597,9
8,5,0.5000,0,1,1.1106,26501,5
9,5,0.5000,1,1,1.1574,82506,3
10,5,0.5000,1,1,1.0750,72014,5
11,8,0.5000,1,1,1.1552,42697851,0
12,2,0.5000,0,0,0.9208,84,8
13,8,0.5000,0,0,1.3109,01975386,7
14,2,0.5000,1,1,0.5905,12,4
15,5,0.5000,1,1,0.8827,70814,5
16,5,0.5000,0,0,1.6428,02387,0
17,8,0.5000,1,1,0.8204,47691853,0
18,2,0.5000,1,1,0.8073,49,2
19,5,0.5000,1,0,1.2108,65807,9
20,5,0.5000,0,0,0.8144,28569,2
21,5,0.5000,1,0,0.8645,02391,7
22,8,0.5000,0,0,0.9774,97520461,7
23,5,0.5000,1,1,1.3495,61547,3
24,2,0.5000,0,0,0.7558,37,7
25,5,0.5000,0,1,1.4653,63580,5
26,2,0.5000,1,1,1.0028,60,1
27,2,0.5000,0,0,0.8944,52,2
28,5,0.5000,0,0,0.9739,51380,1
29,2,0.5000,0,0,1.1227,05,0
30,5,0.5000,1,1,1.1936,96523,0
31,5,0.5000,0,1,2.1171,67902,6
32,5,0.5000,0,0,1.1081,30148,3
33,2,0.5000,1,1,0.7476,21,8
34,2,0.5000,0,0,0.7138,84,8
35,2,0.5000,1,1,0.5373,60,1
36,5,0.5000,0,1,1.1755,24951,9
37,8,0.5000,0,0,0.8117,58492610,8
38,2,0.5000,0,0,0.8632,86,8
39,2,0.5000,1,1,0.7208,29,5
40,2,0.5000,1,1,0.9036,53,9
41,2,0.5000,0,0,0.6071,06,6
42,2,0.5000,1,1,0.6506,65,3
43,8,0.5000,1,1,1.1794,26374019,5
44,5,0.5000,0,1,1.4557,91243,1
45,8,0.5000,1,1,0.8645,24867591,3
46,8,0.5000,1,1,1.0174,50873914,6
47,8,0.5000,0,0,0.9155,59162734,6
