Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,0.5000,1,1,3.6849,14039,2
2,8,0.5000,0,0,1.9086,03584196,0
3,2,0.5000,1,1,2.7961,82,4
4,5,0.5000,0,0,2.6158,83251,8
5,2,0.5000,1,1,1.6594,82,5
6,2,0.5000,1,1,2.1969,84,6
7,5,0.5000,0,1,2.6405,09652,2
8,2,0.5000,0,0,2.3708,28,8
9,5,0.5000,0,0,1.5517,96078,9
10,8,0.5000,1,1,1.8845,54361980,2
11,5,0.5000,0,1,1.8608,68594,5
12,8,0.5000,0,1,2.1737,39870462,3
13,8,0.5000,1,1,2.0100,16739042,8
14,8,0.5000,1,0,1.2449,24315678,9
15,8,0.5000,0,1,1.8624,68509721,6
16,5,0.5000,0,1,1.3432,46715,1
17,2,0.5000,1,1,3.3415,92,5
18,8,0.5000,0,0,1.7631,16293748,1
19,8,0.5000,0,0,1.0801,41295876,5
20,8,0.5000,1,1,1.0804,70215946,8
21,2,0.5000,0,1,2.5531,76,6
22,5,0.5000,0,0,1.3267,03945,0
23,8,0.5000,0,1,1.1489,64283019,4
24,8,0.5000,1,1,1.2185,23014569,7
25,5,0.5000,0,0,1.3573,71059,7
26,8,0.5000,0,0,1.3223,43569081,0
27,2,0.5000,1,1,2.2971,03,4
28,2,0.5000,1,1,1.7693,48,6
29,2,0.5000,0,0,2.1663,98,9
30,2,0.5000,0,0,1.0759,41,4
31,2,0.5000,0,0,0.8367,23,2
32,5,0.5000,1,0,1.6949,95430,1
33,5,0.5000,0,0,1.3184,03924,2
34,2,0.5000,1,0,2.0859,83,7
35,2,0.5000,1,1,2.2862,87,0
36,2,0.5000,0,0,1.1585,87,8
37,5,0.5000,1,0,2.0601,38562,0
38,2,0.5000,0,0,1.7816,12,1
39,5,0.5000,1,1,1.3219,92704,8
40,8,0.5000,0,1,2.0400,67013582,5
41,5,0.5000,1,1,2.3942,74681,3
42,2,0.5000,1,1,2.2625,45,2
43,2,0.5000,0,0,1.3921,53,3
44,8,0.5000,0,1,1.5076,40159236,3
45,5,0.5000,1,0,2.0992,43867,2
46,5,0.5000,1,1,1.0501,39180,4
47,8,0.5000,1,1,1.4356,10235948,7
48,8,0.5000,1,1,2.1973,87045362,9
49,8,0.5000,1,1,1.2728,07465813,2
50,5,0.5000,0,1,1.1057,25916,5
51,5,0.5000,1,1,1.4092,01652,8
52,5,0.5000,1,1,1.7087,90384,6
53,2,0.5000,1,0,2.0123,56,2
54,8,0.5000,0,0,1.6072,83196420,1
55,2,0.5000,0,0,1.8268,05,0
56,8,0.5000,1,1,1.2690,31085947,6
57,5,0.5000,1,1,2.5659,24703,5
58,2,0.5000,0,0,1.2995,58,5
59,8,0.5000,1,1,1.5150,80792364,1
60,5,0.5000,0,0,1.4099,03871,1
1,5,0.7000,1,1,2.0681,91478,2
2,8,0.7000,1,1,2.5163,57293418,0
3,8,0.7000,1,1,1.7552,40326857,1
4,5,0.7000,0,1,2.2568,56381,8
5,5,0.7000,1,0,0.9304,84532,7
6,2,0.7000,0,1,3.1773,29,2
7,5,0.7000,0,0,2.0855,14753,7
8,5,0.7000,1,1,1.1418,26783,5
9,2,0.7000,1,1,1.4040,30,1
10,8,0.7000,1,1,1.8709,52068317,4
11,5,0.7000,1,1,1.6558,90724,1
12,8,0.7000,1,1,2.2567,12745683,9
13,5,0.7000,0,0,1.7543,18952,2
14,8,0.7000,1,1,1.2711,10246583,7
15,5,0.7000,1,1,1.2878,38976,2
16,2,0.7000,0,0,1.3203,93,3
17,8,0.7000,0,0,1.3905,17068234,0
18,2,0.7000,0,0,1.0587,48,8
19,2,0.7000,1,1,1.0842,54,1
20,5,0.7000,1,1,1.3085,76029,8
21,2,0.7000,1,1,1.6039,65,8
22,5,0.7000,1,1,0.9915,78329,6
23,2,0.7000,1,1,1.1798,34,9
24,2,0.7000,0,0,0.8405,53,5
25,8,0.7000,0,1,3.0341,86351049,6
26,2,0.7000,1,1,1.1970,37,2
27,8,0.7000,1,1,2.7133,48237065,1
28,8,0.7000,0,1,0.9915,50134928,2
29,8,0.7000,1,1,0.6190,07159438,2
30,2,0.7000,1,1,0.9505,56,2
31,2,0.7000,1,1,1.1568,08,3
32,8,0.7000,0,1,1.9934,97168530,5
33,8,0.7000,1,1,1.1412,93708154,2
34,5,0.7000,0,1,0.8434,01236,2
35,8,0.7000,1,1,1.3730,08165732,4
36,5,0.7000,1,1,1.7778,81479,0
37,5,0.7000,1,1,0.8861,14086,3
38,8,0.7000,1,1,1.5495,28631904,7
39,8,0.7000,0,1,1.6271,25308146,4
40,2,0.7000,0,0,1.1180,46,6
41,2,0.7000,1,1,1.0535,59,4
42,8,0.7000,1,1,2.0783,49370286,5
43,5,0.7000,0,1,1.5906,10976,6
44,8,0.7000,0,1,2.1702,05712638,3
45,2,0.7000,1,1,1.2632,30,9
46,5,0.7000,1,1,1.1360,56097,4
47,2,0.7000,1,1,0.8149,94,5
48,2,0.7000,1,1,0.6344,15,8
49,2,0.7000,1,1,1.4932,36,1
50,8,0.7000,1,1,0.6448,95316078,4
51,5,0.7000,1,1,0.9263,87203,5
52,8,0.7000,1,1,1.5325,38195024,7
53,2,0.7000,0,0,0.8913,10,1
54,2,0.7000,1,1,1.2915,14,8
55,8,0.7000,1,1,2.0351,62190835,4
56,5,0.7000,1,1,1.7252,74523,6
57,5,0.7000,0,1,0.8683,47390,4
58,5,0.7000,1,1,0.8690,20734,6
59,5,0.7000,1,1,0.7739,16847,2
60,2,0.7000,1,1,0.6348,39,2
1,2,0.3000,1,1,1.4252,85,2
2,2,0.3000,0,0,1.0681,13,1
3,2,0.3000,0,0,0.9255,35,5
4,8,0.3000,1,1,0.8278,52970638,4
5,2,0.3000,0,0,0.8706,28,2
6,5,0.3000,0,1,0.8874,85639,6
7,2,0.3000,0,0,1.1277,47,7
8,8,0.3000,0,1,0.8779,60273945,4
9,5,0.3000,1,1,1.8940,14709,3
10,5,0.3000,0,1,1.4616,48769,6
11,2,0.3000,1,1,0.9912,71,4
12,5,0.3000,0,0,1.0754,89405,9
13,8,0.3000,0,1,0.8996,97163584,5
14,2,0.3000,0,0,1.0837,10,0
15,8,0.3000,0,0,1.1873,19257463,9
16,5,0.3000,0,0,0.7755,24976,6
17,8,0.3000,0,0,1.8836,47351026,1
18,5,0.3000,1,1,0.8279,60781,5
19,2,0.3000,1,1,1.3028,69,5
20,8,0.3000,0,0,1.1977,67421359,9
21,5,0.3000,0,1,1.3212,80312,8
22,8,0.3000,1,1,3.9114,51748063,2
23,5,0.3000,0,1,0.9664,53480,3
24,8,0.3000,0,1,1.2192,03152496,9
25,2,0.3000,0,1,1.9428,31,3
26,5,0.3000,0,0,0.9971,93871,9
27,5,0.3000,1,0,1.8485,21609,5
28,5,0.3000,1,1,1.2741,82750,3
29,2,0.3000,0,0,1.1230,29,9
30,8,0.3000,0,0,1.8812,07563142,1
31,8,0.3000,0,1,0.7374,59164870,6
32,5,0.3000,0,0,1.6236,37298,9
33,2,0.3000,0,1,0.9385,48,8
34,2,0.3000,0,0,1.0807,24,4
35,2,0.3000,0,0,0.9214,43,3
36,8,0.3000,0,0,0.8877,65701234,3
37,5,0.3000,0,0,0.9599,72905,0
38,5,0.3000,0,0,0.8695,60513,1
39,8,0.3000,0,1,0.8777,94871302,4
40,5,0.3000,0,1,2.3098,40265,2
41,5,0.3000,1,1,1.0687,02814,6
42,2,0.3000,0,0,1.0209,80,0
43,8,0.3000,1,1,1.3112,87026459,1
44,5,0.3000,1,1,0.9420,10987,6
45,2,0.3000,1,1,1.0682,19,7
46,8,0.3000,0,0,1.2044,74630189,9
47,8,0.3000,0,0,1.2073,42658031,5
48,8,0.3000,1,1,0.9302,45613908,2
49,2,0.3000,1,1,1.2410,98,7
50,2,0.3000,1,1,1.3072,57,6
51,8,0.3000,0,0,1.1061,43980572,0
52,8,0.3000,1,1,0.9610,97605341,8
53,2,0.3000,0,0,1.0066,38,8
54,5,0.3000,0,1,1.0981,81094,9
55,8,0.3000,0,1,1.4496,04851632,4
56,5,0.3000,0,1,1.3552,91023,9
57,8,0.3000,1,0,1.3361,25816037,9
58,2,0.3000,0,0,1.0303,85,8
59,5,0.3000,0,1,1.0723,30954,3
60,2,0.3000,0,0,0.8733,56,5
1,5,0.7000,0,1,1.7279,09783,8
2,8,0.7000,1,1,1.2461,26038571,4
3,5,0.7000,0,0,0.8396,08723,8
4,2,0.7000,1,1,1.1539,63,0
5,2,0.7000,1,1,1.1754,57,1
6,2,0.7000,0,0,0.7243,98,8
7,8,0.7000,0,0,1.0504,20849536,5
8,5,0.7000,1,1,1.0840,03459,1
9,2,0.7000,1,1,0.9249,82,5
10,2,0.7000,0,0,0.9397,31,3
11,5,0.7000,1,1,1.0498,51607,3
12,8,0.7000,1,1,1.8674,90614287,3
13,5,0.7000,1,1,1.0683,59624,8
14,5,0.7000,0,0,1.0852,03195,5
15,5,0.7000,0,0,1.0454,48375,8
16,5,0.7000,1,1,0.8149,14380,6
17,5,0.7000,1,1,0.9618,36850,2
18,2,0.7000,1,1,1.1353,31,9
19,2,0.7000,1,1,0.8223,91,8
20,2,0.7000,1,1,0.7050,34,6
21,2,0.7000,0,0,0.8245,76,7
