Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,2,0.7000,1,1,2.8888,38,5
2,8,0.7000,1,0,1.5844,02679531,8
3,8,0.7000,1,1,0.7321,03416895,2
4,5,0.7000,1,1,1.6582,87694,0
5,5,0.7000,0,0,0.9319,43586,4
6,5,0.7000,1,1,2.6260,74652,8
7,2,0.7000,0,0,1.8212,83,8
8,5,0.7000,1,1,1.5762,25316,4
9,5,0.7000,1,1,1.3565,36825,9
10,2,0.7000,1,1,2.0820,47,1
11,2,0.7000,1,0,0.6348,86,3
12,8,0.7000,1,1,1.4926,85174062,9
13,2,0.7000,1,1,0.5409,73,4
14,5,0.7000,0,1,0.9552,23674,2
15,2,0.7000,0,0,0.9446,95,5
16,5,0.7000,1,1,1.3823,69703,4
17,8,0.7000,1,1,0.8665,01263549,7
18,2,0.7000,1,1,0.9081,95,7
19,5,0.7000,0,1,0.8118,04983,8
20,5,0.7000,1,1,0.5986,56720,9
21,5,0.7000,1,1,0.9782,74926,3
22,8,0.7000,0,1,1.7983,93071842,0
23,5,0.7000,1,1,0.8181,70694,1
24,8,0.7000,1,1,0.7243,64793851,2
25,5,0.7000,1,1,0.5472,51890,3
26,8,0.7000,1,1,0.6568,43529106,8
27,8,0.7000,1,0,1.0177,57941602,8
28,2,0.7000,1,1,0.5332,29,1
29,2,0.7000,0,0,1.3081,42,2
30,8,0.7000,1,1,0.8751,09621583,4
31,8,0.7000,0,1,1.8521,94713852,2
32,5,0.7000,1,1,0.7570,35702,4
33,5,0.7000,0,1,1.8505,46895,9
34,8,0.7000,1,0,1.7636,92461807,5
35,2,0.7000,0,0,1.2971,15,5
36,2,0.7000,0,0,0.7854,72,7
37,8,0.7000,1,0,1.3970,53012894,7
38,2,0.7000,1,1,0.5292,78,2
39,8,0.7000,1,1,1.6955,89730561,4
40,2,0.7000,1,1,0.7598,12,3
41,2,0.7000,1,1,0.8292,35,7
42,5,0.7000,1,0,1.1356,63058,7
43,5,0.7000,1,1,1.2058,58619,7
44,8,0.7000,1,0,0.9766,02516497,3
45,5,0.7000,0,1,0.7738,32946,9
46,2,0.7000,1,0,2.7706,97,8
47,2,0.7000,1,1,2.2076,23,4
48,8,0.7000,0,1,1.1786,27415980,4
49,2,0.7000,1,1,0.7995,98,3
50,5,0.7000,0,1,0.8111,57130,5
51,8,0.7000,1,1,0.6140,26713089,4
52,8,0.7000,0,0,1.0329,70318925,0
53,2,0.7000,1,1,1.2438,95,7
54,8,0.7000,1,1,2.1494,54839016,2
55,2,0.7000,1,0,1.4117,46,5
56,8,0.7000,0,1,1.2867,18267430,2
57,2,0.7000,0,0,1.0470,17,1
58,8,0.7000,0,1,0.9445,05436187,8
59,5,0.7000,1,1,1.0061,51260,9
60,5,0.7000,1,1,0.4184,39801,2
1,5,0.3000,0,1,0.8597,45078,7
2,8,0.3000,1,1,1.5086,61749350,8
3,2,0.3000,1,1,0.6683,76,0
4,2,0.3000,0,0,0.3338,46,4
5,8,0.3000,1,0,0.7480,08163429,5
6,8,0.3000,0,0,0.7056,64781035,7
7,2,0.3000,0,0,0.6412,25,5
8,5,0.3000,0,0,0.4834,05219,0
9,2,0.3000,0,0,0.4763,52,2
10,8,0.3000,1,0,0.7885,56019874,3
11,8,0.3000,1,1,0.7601,94013752,8
12,8,0.3000,0,0,0.9890,46519283,4
13,2,0.3000,0,0,1.1132,12,1
14,2,0.3000,0,0,0.5128,61,6
15,8,0.3000,0,1,0.6237,81952467,8
16,5,0.3000,1,0,1.3386,57964,8
17,5,0.3000,0,0,1.2089,57943,9
18,8,0.3000,0,0,1.0518,51098367,5
19,8,0.3000,0,0,0.5967,21485706,5
20,8,0.3000,0,0,0.5444,61893457,5
21,8,0.3000,0,0,0.7258,51486207,7
22,2,0.3000,0,0,0.4207,68,6
23,2,0.3000,0,0,1.1036,51,5
24,5,0.3000,0,0,1.0392,70684,7
25,8,0.3000,0,1,0.7769,84190723,9
26,5,0.3000,1,0,1.6691,93270,1
27,5,0.3000,0,0,0.5660,37410,0
28,5,0.3000,0,0,0.5550,64593,9
29,8,0.3000,0,0,2.5918,02537816,5
30,5,0.3000,0,0,0.7480,56240,6
31,2,0.3000,0,0,0.5544,84,8
32,5,0.3000,1,0,0.5520,70926,5
33,8,0.3000,1,1,0.4128,39014786,5
34,8,0.3000,1,0,0.7198,20571394,8
35,2,0.3000,0,0,0.5106,89,8
36,5,0.3000,1,1,0.3575,15907,8
37,5,0.3000,0,1,0.5310,95301,3
38,8,0.3000,0,1,0.8172,89750243,7
39,2,0.3000,1,1,0.6449,73,6
40,2,0.3000,1,1,0.6151,07,1
41,5,0.3000,0,1,0.6820,24890,8
42,2,0.3000,0,0,0.4188,25,2
43,2,0.3000,1,1,0.5184,87,1
44,2,0.3000,1,1,0.4700,26,7
45,2,0.3000,0,0,0.3749,41,1
46,5,0.3000,1,1,0.8357,62493,7
47,8,0.3000,0,0,1.2133,52361978,5
48,8,0.3000,0,0,0.8240,89325704,5
49,2,0.3000,0,0,0.4912,32,2
50,2,0.3000,1,1,0.8993,50,2
51,5,0.3000,0,1,0.5390,72590,7
52,5,0.3000,1,1,0.7052,48091,7
53,5,0.3000,0,1,1.5047,19740,7
54,2,0.3000,0,0,0.9523,63,3
55,8,0.3000,0,0,1.2373,65834720,7
56,5,0.3000,0,0,0.7195,06529,5
57,5,0.3000,0,1,0.5425,65708,8
58,8,0.3000,0,0,0.6600,81065749,9
59,2,0.3000,0,0,0.4456,21,2
60,5,0.3000,0,0,0.6231,72843,2
1,8,0.5000,1,1,2.4783,05218794,6
2,5,0.5000,1,1,0.6627,72906,3
3,5,0.5000,0,0,0.4315,21458,5
4,2,0.5000,1,1,0.9865,48,5
5,8,0.5000,1,1,0.9981,78690152,3
6,8,0.5000,0,0,0.4737,37409521,1
7,5,0.5000,0,0,0.5786,62813,1
8,2,0.5000,1,1,0.4554,47,5
9,2,0.5000,1,1,0.5610,54,2
10,5,0.5000,1,0,0.6619,13892,5
11,2,0.5000,1,1,0.8394,06,5
12,2,0.5000,1,1,0.7697,21,0
13,8,0.5000,0,0,0.8539,70562489,5
14,2,0.5000,1,1,0.6555,59,7
15,8,0.5000,0,1,2.0564,40297165,7
16,5,0.5000,1,0,0.6821,12497,8
17,5,0.5000,1,1,1.0822,53120,6
18,5,0.5000,1,0,2.0745,13649,0
19,8,0.5000,0,1,0.8908,12953678,6
20,5,0.5000,0,0,0.8991,73049,7
21,2,0.5000,0,0,0.6034,34,4
22,5,0.5000,1,0,0.6629,47506,9
23,8,0.5000,1,0,0.8558,04837625,9
24,8,0.5000,0,1,0.8807,70915243,9
25,8,0.5000,1,1,0.9610,56842719,0
