Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,2,0.3000,0,1,0.7572,32,2
2,8,0.3000,0,0,1.4581,58629430,4
3,8,0.3000,0,0,1.4591,30568429,4
4,2,0.3000,1,1,1.0607,64,1
5,2,0.3000,1,1,1.6943,93,4
6,2,0.3000,0,0,1.3505,93,3
7,8,0.3000,0,0,1.0995,48295731,9
8,5,0.3000,0,1,1.7311,49018,0
9,2,0.3000,0,0,0.8420,37,7
10,2,0.3000,0,0,1.0443,14,4
11,5,0.3000,1,0,1.0699,47189,3
12,8,0.3000,0,0,1.2302,83691452,1
13,8,0.3000,0,1,1.2244,93456170,6
14,2,0.3000,0,0,1.2913,57,7
15,8,0.3000,1,1,1.3390,06815294,7
16,5,0.3000,0,1,2.9053,34526,2
17,2,0.3000,1,0,1.2330,17,8
18,2,0.3000,1,1,3.7959,46,8
19,2,0.3000,0,0,1.0883,09,0
20,8,0.3000,0,0,1.0719,25983410,9
21,2,0.3000,0,0,1.0489,84,8
22,5,0.3000,0,0,1.2184,85761,6
23,5,0.3000,1,1,1.2613,24167,0
24,5,0.3000,0,0,1.1344,53796,9
25,8,0.3000,0,1,2.4999,59348167,5
26,5,0.3000,0,1,1.6036,06289,0
27,2,0.3000,0,0,1.0232,31,1
28,5,0.3000,0,0,0.8821,67185,8
29,5,0.3000,1,1,1.3464,60148,5
30,8,0.3000,0,1,2.2639,24795608,2
31,2,0.3000,0,0,0.8497,05,0
32,8,0.3000,1,0,1.7633,15934820,6
33,8,0.3000,1,1,1.2322,51306879,4
34,2,0.3000,1,1,1.1631,89,7
35,8,0.3000,0,0,0.9601,91256387,1
36,8,0.3000,0,0,2.7249,93721068,2
37,2,0.3000,0,0,0.9400,27,2
38,2,0.3000,1,1,0.8903,83,2
39,8,0.3000,0,1,1.8098,04396587,0
40,2,0.3000,0,0,2.2054,18,1
41,5,0.3000,1,1,1.4491,31976,4
42,2,0.3000,0,0,1.9314,78,7
43,2,0.3000,0,0,0.8023,61,6
44,5,0.3000,0,0,0.8780,28370,8
45,8,0.3000,0,0,1.3902,81534927,4
46,8,0.3000,1,1,1.3138,36195027,4
47,2,0.3000,0,0,1.1054,93,9
48,5,0.3000,1,1,1.1217,38951,2
