Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,0.3000,0,0,2.4568,59107,7
2,2,0.3000,1,1,1.5385,94,5
3,2,0.3000,0,0,0.9368,84,4
4,2,0.3000,1,1,0.7911,52,7
5,8,0.3000,1,1,1.5066,74095263,8
6,2,0.3000,1,1,1.2983,03,6
7,5,0.3000,1,0,3.6258,89506,1
8,2,0.3000,0,0,1.2769,25,5
9,5,0.3000,1,1,1.2211,47209,8
10,2,0.3000,0,0,1.2401,30,0
11,8,0.3000,1,1,1.5777,87542301,6
12,8,0.3000,0,0,3.2219,73815420,7
13,5,0.3000,0,1,0.8410,86413,6
14,5,0.3000,0,0,1.4432,14065,6
15,5,0.3000,0,0,3.3249,68301,6
16,5,0.3000,0,1,1.0679,85612,8
17,2,0.3000,0,0,1.0935,95,5
18,2,0.3000,0,0,1.0458,56,6
19,2,0.3000,0,0,2.0320,24,2
20,8,0.3000,1,0,1.7303,28354096,7
21,5,0.3000,0,0,0.8646,80967,6
22,2,0.3000,1,1,0.7222,98,0
23,8,0.3000,0,1,1.0084,68521439,3
24,8,0.3000,0,0,1.2034,78352019,7
25,5,0.3000,0,0,0.4709,25479,5
26,2,0.3000,0,0,1.0799,67,6
27,8,0.3000,0,0,0.7761,52047893,7
28,8,0.3000,0,0,2.9330,87534206,3
29,8,0.3000,0,0,1.2987,29650348,0
30,8,0.3000,0,0,1.7622,23807145,1
31,5,0.3000,1,1,2.3672,69087,3
32,2,0.3000,0,0,0.6449,54,5
33,5,0.3000,0,0,0.7345,40865,5
34,5,0.3000,1,1,0.8208,87931,5
35,5,0.3000,0,0,0.8956,19207,7
36,2,0.3000,0,0,0.9196,46,4
37,8,0.3000,0,0,0.9749,29586710,1
38,5,0.3000,0,0,1.9550,20148,1
39,8,0.3000,0,0,1.5920,03152794,4
40,5,0.3000,0,1,0.7324,75260,6
41,2,0.3000,0,0,1.0272,06,0
42,8,0.3000,0,0,1.3335,37289465,2
43,5,0.3000,0,0,1.3238,43809,9
44,8,0.3000,0,1,1.5780,20876541,5
45,5,0.3000,1,1,2.7983,45217,3
46,2,0.3000,1,1,0.8186,13,6
47,8,0.3000,0,0,4.3329,87145603,0
