Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,2,0.3000,1,1,16.6909,70,5
2,8,0.3000,1,1,7.7234,78210564,3
3,2,0.3000,1,1,4.7787,90,6
4,5,0.3000,0,0,10.3752,64823,6
5,2,0.3000,0,0,4.5008,89,8
6,5,0.3000,0,0,2.1086,84017,0
7,8,0.3000,0,1,1.7395,27435016,7
8,5,0.3000,0,1,2.0499,64719,6
9,5,0.3000,0,1,7.7394,53042,5
10,8,0.3000,0,0,2.2735,86257941,5
11,2,0.3000,0,0,4.1785,48,8
12,5,0.3000,0,1,2.6389,31267,6
13,2,0.3000,1,1,2.8972,04,2
14,8,0.3000,1,1,1.6969,26548130,9
15,2,0.3000,0,0,1.7613,59,9
16,2,0.3000,0,0,2.1187,64,4
17,8,0.3000,1,1,7.3332,35670984,1
18,2,0.3000,0,0,1.6605,45,5
19,2,0.3000,0,0,3.5181,03,0
20,8,0.3000,1,0,4.6365,95043268,1
21,2,0.3000,0,0,1.3910,48,8
22,8,0.3000,0,0,1.6026,72316490,7
23,5,0.3000,1,0,4.4302,37581,9
24,2,0.3000,0,0,1.5533,42,2
25,5,0.3000,0,0,1.6397,31967,1
26,8,0.3000,0,0,6.0166,25471968,8
27,5,0.3000,1,1,1.3558,95827,0
28,2,0.3000,1,1,1.3214,94,6
29,5,0.3000,0,0,3.4403,93576,9
30,2,0.3000,0,0,2.2907,04,0
31,5,0.3000,0,0,1.3231,90457,9
32,5,0.3000,0,0,1.4500,81730,3
33,5,0.3000,1,1,4.2996,47631,0
34,8,0.3000,0,1,5.7233,94506378,8
35,5,0.3000,1,1,2.1385,78506,4
36,5,0.3000,0,1,2.4408,67951,5
37,5,0.3000,0,0,3.2431,08376,7
38,8,0.3000,0,0,1.4049,57138264,7
39,2,0.3000,0,0,1.3365,71,1
40,8,0.3000,0,0,4.1021,17035268,1
41,8,0.3000,0,0,1.9012,97580326,9
42,8,0.3000,0,0,1.2602,58170623,3
43,5,0.3000,0,0,1.3331,25314,3
44,8,0.3000,0,0,1.4434,82150467,1
45,8,0.3000,0,1,2.0290,05827639,6
46,5,0.3000,0,1,9.2553,58930,3
47,2,0.3000,0,0,1.2654,12,2
48,5,0.3000,1,1,1.5543,43905,6
49,8,0.3000,1,1,1.8473,62879354,0
50,2,0.3000,0,0,1.0416,58,8
51,8,0.3000,0,1,11.5071,47320851,3
52,8,0.3000,1,0,1.6025,95284061,7
53,8,0.3000,0,0,5.8935,65307824,2
54,2,0.3000,0,0,1.3341,18,1
55,2,0.3000,1,1,1.3971,73,0
56,5,0.3000,0,0,1.4087,95826,6
57,2,0.3000,1,1,1.3323,62,8
58,2,0.3000,0,0,1.0672,59,5
59,8,0.3000,0,1,1.7955,67591234,4
60,5,0.3000,1,1,1.8711,02984,7
1,5,0.5000,1,1,2.2927,13807,2
2,2,0.5000,0,0,1.3410,18,8
3,5,0.5000,0,0,1.5553,93154,1
4,5,0.5000,1,1,1.2890,10857,4
5,8,0.5000,0,1,1.5765,74359826,6
6,8,0.5000,1,1,2.6929,93076125,8
7,2,0.5000,0,0,1.2612,41,1
8,2,0.5000,0,0,1.0628,79,7
9,5,0.5000,0,0,1.1917,52109,9
10,5,0.5000,0,0,2.6679,74862,8
11,5,0.5000,0,1,1.5249,07569,0
12,8,0.5000,0,1,3.5233,24157836,7
13,8,0.5000,0,1,4.7536,59176082,0
14,5,0.5000,1,1,2.3674,38957,6
15,8,0.5000,0,1,3.1318,81502936,3
16,5,0.5000,0,0,1.2342,56079,7
17,2,0.5000,0,0,1.3411,49,9
18,5,0.5000,1,1,3.0193,06792,1
19,8,0.5000,1,1,1.5417,62478539,0
20,2,0.5000,0,0,1.3000,28,8
21,8,0.5000,0,1,1.9389,17294086,2
22,8,0.5000,0,1,1.8405,87126495,5
23,8,0.5000,0,0,1.4741,84379201,9
24,5,0.5000,1,1,1.2831,52679,3
25,5,0.5000,0,0,1.8034,92358,8
26,2,0.5000,0,0,1.7910,10,1
27,2,0.5000,0,0,1.1233,94,4
28,2,0.5000,0,0,1.1782,15,1
29,8,0.5000,1,1,1.8705,21085397,4
30,5,0.5000,1,1,1.5275,43092,6
31,2,0.5000,1,1,1.1185,25,8
32,5,0.5000,1,1,1.2774,26753,1
33,5,0.5000,0,0,1.3816,45380,0
34,2,0.5000,0,0,1.1145,91,9
35,2,0.5000,1,1,1.1382,01,8
36,5,0.5000,0,1,1.2723,47351,4
37,5,0.5000,1,0,1.4254,61543,9
38,5,0.5000,1,1,1.7963,80564,3
39,5,0.5000,1,1,1.3759,71524,3
40,8,0.5000,1,1,1.7402,41890673,5
41,8,0.5000,1,1,1.9218,28495673,0
42,2,0.5000,1,1,0.9608,27,5
43,2,0.5000,1,1,0.8864,51,7
44,8,0.5000,1,1,1.1019,06129784,3
45,5,0.5000,0,0,1.3496,72841,1
46,2,0.5000,1,1,1.5958,76,5
47,2,0.5000,1,1,1.4801,01,5
48,5,0.5000,0,1,1.4884,28754,2
49,8,0.5000,0,0,1.5761,10874953,0
50,8,0.5000,0,1,2.1643,52631798,6
51,2,0.5000,0,0,1.1380,23,2
52,8,0.5000,0,1,2.3195,68401752,5
53,2,0.5000,1,1,1.1505,68,3
54,8,0.5000,1,1,1.4674,16758930,2
55,2,0.5000,1,0,1.6691,45,9
56,2,0.5000,1,1,0.9821,29,8
57,8,0.5000,1,1,1.3143,84096357,2
58,2,0.5000,1,1,1.0419,30,4
59,8,0.5000,1,1,1.0035,39187450,2
60,8,0.5000,1,1,1.3663,98246501,3
1,5,0.7000,0,0,1.3251,09654,5
2,8,0.7000,0,1,2.8673,45398217,9
3,8,0.7000,1,1,1.6756,47218905,3
4,8,0.7000,0,0,1.1240,24586701,0
5,2,0.7000,1,1,3.3789,18,4
6,5,0.7000,1,1,1.0953,97140,8
7,8,0.7000,1,1,1.3989,31628054,7
8,8,0.7000,1,0,1.3945,12403786,9
9,5,0.7000,1,1,1.1661,63827,5
10,5,0.7000,1,1,1.2830,79146,0
11,8,0.7000,1,1,1.3153,96257843,1
12,2,0.7000,0,0,1.6749,91,9
13,2,0.7000,1,1,3.2598,58,0
14,5,0.7000,0,0,2.6609,94712,2
15,2,0.7000,0,0,1.1825,60,0
16,5,0.7000,1,1,1.2029,74190,3
17,2,0.7000,1,1,1.0864,50,4
18,5,0.7000,0,1,1.5587,62107,6
19,5,0.7000,1,0,4.7323,84362,1
20,5,0.7000,1,1,1.5867,08395,7
21,5,0.7000,1,1,1.5671,05482,6
22,5,0.7000,1,1,1.8680,02945,7
23,5,0.7000,0,0,1.7010,90714,9
24,5,0.7000,1,0,1.8846,76843,9
25,2,0.7000,0,0,1.1895,40,4
26,5,0.7000,1,1,1.4019,09743,8
27,8,0.7000,1,1,1.6127,47103258,6
28,2,0.7000,1,1,1.0564,29,8
29,8,0.7000,1,1,1.7933,73109685,2
30,8,0.7000,1,1,1.5809,51423709,6
31,2,0.7000,1,1,1.5058,51,0
32,2,0.7000,1,1,1.3775,26,9
33,2,0.7000,1,1,0.8385,61,0
34,8,0.7000,1,1,1.4880,68279043,1
35,5,0.7000,0,0,1.6403,36590,6
36,8,0.7000,1,1,1.6820,31970652,8
37,2,0.7000,0,1,3.2829,83,3
38,2,0.7000,1,1,1.1559,91,7
39,8,0.7000,0,1,1.7129,94206351,4
40,2,0.7000,1,1,1.4965,03,5
41,5,0.7000,1,1,2.0721,53420,7
42,2,0.7000,1,1,1.0971,13,8
43,2,0.7000,0,0,1.4173,27,2
44,8,0.7000,1,1,1.2516,40357129,6
45,8,0.7000,0,0,1.5645,67581239,1
46,5,0.7000,1,1,1.8095,27516,3
47,8,0.7000,0,1,1.3164,31576290,5
48,5,0.7000,1,1,1.7314,73426,5
49,2,0.7000,1,1,1.1623,83,2
50,2,0.7000,1,1,1.6559,78,5
51,2,0.7000,1,1,1.4575,50,3
52,5,0.7000,0,0,1.5471,79206,2
53,8,0.7000,1,1,2.2008,58469123,7
54,8,0.7000,0,0,1.3318,85746023,3
55,2,0.7000,0,0,1.1547,12,1
56,8,0.7000,1,1,2.3756,79468135,2
57,8,0.7000,1,1,1.1800,82654071,3
58,5,0.7000,1,1,1.9601,95821,3
59,2,0.7000,1,1,1.4779,96,7
60,8,0.7000,1,1,1.5421,04195623,7
1,2,0.7000,1,1,1.1332,80,2
2,2,0.7000,0,0,1.3321,63,6
3,2,0.7000,0,0,7.5871,82,2
4,2,0.7000,0,0,1.2637,42,4
5,8,0.7000,0,0,1.3694,24837105,0
6,8,0.7000,0,1,4.6369,98102354,8
7,2,0.7000,1,1,1.4794,03,8
8,8,0.7000,0,1,1.8237,35602497,3
9,5,0.7000,1,1,1.1067,34895,2
10,5,0.7000,0,1,1.6743,95043,9
11,2,0.7000,1,1,1.0432,05,7
12,2,0.7000,1,1,1.0535,64,1
13,2,0.7000,1,1,1.0630,61,5
14,8,0.7000,1,1,1.3600,32640859,7
15,8,0.7000,0,1,1.6289,04237865,2
16,5,0.7000,1,1,3.3671,07294,1
17,2,0.7000,0,0,1.5649,45,4
18,2,0.7000,1,1,1.3064,95,3
19,2,0.7000,0,0,1.3622,84,8
20,5,0.7000,1,1,1.5511,31420,8
21,8,0.7000,1,1,1.8520,37512849,0
22,5,0.7000,1,1,1.4377,62975,8
23,5,0.7000,1,1,1.2479,47361,8
24,5,0.7000,1,1,1.0335,39610,5
25,5,0.7000,1,1,1.2918,76532,4
26,8,0.7000,1,1,1.0194,13465920,8
27,2,0.7000,1,1,0.9263,64,7
28,5,0.7000,1,1,1.4045,71950,8
29,5,0.7000,0,0,2.2161,91042,0
30,8,0.7000,1,1,1.4031,46853920,7
31,8,0.7000,1,1,1.2620,90173582,6
32,8,0.7000,1,0,4.0470,12045387,6
33,2,0.7000,0,0,1.3374,81,8
34,5,0.7000,1,0,1.9997,64735,1
35,8,0.7000,1,1,1.6827,23576109,8
36,5,0.7000,1,1,3.2269,13509,8
37,8,0.7000,1,1,2.4853,51038629,7
38,2,0.7000,1,1,1.0384,91,0
39,5,0.7000,0,0,1.2726,03765,0
40,2,0.7000,1,1,1.0575,72,5
41,8,0.7000,1,1,3.1465,67135092,8
42,5,0.7000,0,0,1.6562,41923,9
43,8,0.7000,1,0,1.6411,73250946,1
44,2,0.7000,1,1,1.0354,36,1
45,5,0.7000,1,1,9.4936,76435,9
46,8,0.7000,0,1,1.1016,85674302,5
47,8,0.7000,1,1,1.7246,20465317,8
48,5,0.7000,0,1,1.4516,36401,4
49,2,0.7000,1,1,0.9333,61,0
50,8,0.7000,0,1,3.1242,69485713,8
51,5,0.7000,1,1,2.1705,83245,6
52,2,0.7000,1,1,0.9034,91,6
53,8,0.7000,1,1,1.2143,96478520,3
54,2,0.7000,1,1,1.1378,68,1
55,5,0.7000,1,1,1.2721,32071,6
56,5,0.7000,0,0,1.4971,35216,1
57,2,0.7000,1,1,0.9214,03,4
58,5,0.7000,1,1,2.2403,07961,3
59,8,0.7000,1,1,1.1699,59268017,4
60,8,0.7000,1,1,1.1263,52340791,8
1,8,0.3000,0,0,1.8746,25987064,6
2,2,0.3000,0,0,0.9717,71,1
3,2,0.3000,0,0,1.1445,82,8
4,8,0.3000,1,0,1.4701,35642078,1
5,8,0.3000,0,0,1.3744,46513280,8
6,8,0.3000,0,0,1.5787,50713296,0
7,2,0.3000,0,0,1.1197,73,3
8,2,0.3000,1,1,1.1026,94,2
9,8,0.3000,1,1,3.4535,86340275,1
10,5,0.3000,0,0,1.7272,26985,8
11,5,0.3000,0,0,1.4936,32708,8
12,8,0.3000,0,0,1.1492,39240675,9
13,2,0.3000,0,0,1.1394,54,4
14,5,0.3000,1,1,1.2656,10328,4
15,5,0.3000,1,1,1.2746,28957,0
16,5,0.3000,0,0,1.8035,96018,0
17,2,0.3000,0,0,1.0711,72,7
18,8,0.3000,0,1,1.2074,28307149,4
19,2,0.3000,1,1,1.0910,48,0
20,8,0.3000,0,0,1.6747,49610752,1
21,5,0.3000,0,0,1.2676,43970,0
22,5,0.3000,0,0,1.4605,68132,3
23,2,0.3000,1,1,1.1821,68,3
24,5,0.3000,0,0,1.4983,68294,6
25,8,0.3000,0,0,1.2253,70349652,3
26,5,0.3000,0,0,1.1083,57231,2
27,8,0.3000,1,1,2.4672,53701826,9
28,2,0.3000,0,0,1.0609,07,7
29,2,0.3000,0,0,1.0144,50,0
30,2,0.3000,0,0,1.0740,87,8
31,5,0.3000,0,1,1.5149,57192,5
32,8,0.3000,0,0,2.5219,96784530,6
33,5,0.3000,0,0,1.3448,45019,0
34,8,0.3000,0,1,1.2465,24589137,8
35,2,0.3000,0,0,2.1928,48,4
36,8,0.3000,0,0,1.2524,35278016,6
37,8,0.3000,0,1,1.1893,38765940,4
38,8,0.3000,1,1,1.3529,47269130,5
39,5,0.3000,1,1,3.3265,74836,5
40,8,0.3000,0,0,1.5250,48036915,0
41,5,0.3000,1,1,1.0119,89270,4
42,5,0.3000,0,1,1.7908,45389,3
43,2,0.3000,0,0,1.1791,42,2
44,5,0.3000,0,0,1.1833,56709,7
45,8,0.3000,1,1,1.3143,59243761,8
46,2,0.3000,0,0,1.1299,87,8
47,5,0.3000,0,0,1.2801,79421,1
48,8,0.3000,0,0,1.2404,39410572,5
49,8,0.3000,1,1,1.2260,68175402,3
50,2,0.3000,0,0,1.0689,14,4
51,8,0.3000,0,1,2.0131,89257163,2
52,5,0.3000,0,0,3.0561,38105,5
53,2,0.3000,0,0,1.0418,70,7
54,2,0.3000,1,1,1.0122,01,8
55,5,0.3000,1,1,1.6550,98542,7
56,5,0.3000,0,0,3.3126,86193,3
57,5,0.3000,1,1,1.3677,86730,1
58,2,0.3000,0,0,0.9973,39,3
59,2,0.3000,1,1,1.2496,29,8
60,2,0.3000,1,1,0.8999,05,9
1,2,0.5000,1,1,1.0294,97,2
2,8,0.5000,1,1,1.6877,58023647,1
3,5,0.5000,1,1,0.9599,74089,2
4,5,0.5000,0,0,1.1809,64782,4
5,8,0.5000,1,0,2.2093,73651482,9
6,5,0.5000,0,0,4.2768,29856,8
7,2,0.5000,1,1,0.8779,18,4
8,2,0.5000,1,1,1.0388,61,5
9,5,0.5000,0,0,1.0652,61357,3
