Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,0.5000,1,0,3.3714,12408,9
2,8,0.5000,0,0,3.4716,03428695,5
3,5,0.5000,1,1,1.3766,30827,1
4,5,0.5000,0,0,2.6208,20945,5
5,2,0.5000,0,1,1.3918,78,8
6,5,0.5000,0,1,4.4200,45230,3
7,8,0.5000,0,1,5.1351,78265014,1
8,5,0.5000,1,1,1.5808,19527,4
9,2,0.5000,1,1,1.2498,12,8
10,8,0.5000,0,0,0.9633,05964827,9
11,2,0.5000,0,0,1.0488,82,2
12,2,0.5000,0,1,1.2029,23,3
13,2,0.5000,1,1,1.2625,12,4
14,5,0.5000,1,1,1.4314,12647,8
15,5,0.5000,0,0,1.0095,94063,0
16,2,0.5000,1,1,0.9172,19,8
17,2,0.5000,1,0,1.3246,94,7
18,5,0.5000,0,0,0.8276,95872,8
19,8,0.5000,1,0,0.8857,21984350,7
20,8,0.5000,0,1,0.9013,93084512,8
21,8,0.5000,0,0,0.8841,29468317,8
22,2,0.5000,1,1,0.8609,80,4
23,5,0.5000,0,1,1.2058,98402,2
24,8,0.5000,0,1,1.0008,97364820,8
25,5,0.5000,0,0,0.4122,58163,3
26,8,0.5000,1,1,0.3671,57160834,2
27,5,0.5000,1,0,0.4040,27615,4
28,2,0.5000,0,1,0.5434,57,5
29,5,0.5000,0,0,1.0449,59316,3
30,8,0.5000,0,1,0.5745,34978652,6
31,8,0.5000,1,1,0.8187,36501482,9
32,5,0.5000,1,0,0.6695,12794,0
33,8,0.5000,0,1,0.2537,42856930,9
34,5,0.5000,0,0,0.7432,40398,8
35,2,0.5000,0,1,0.8774,43,4
36,5,0.5000,1,0,0.9336,34157,9
37,2,0.5000,0,0,0.6365,91,9
38,2,0.5000,0,1,0.8146,36,6
39,8,0.5000,1,1,0.9854,75361089,4
40,5,0.5000,0,0,0.5818,42178,2
41,2,0.5000,1,1,0.5705,65,2
42,8,0.5000,1,1,0.6307,31920857,4
43,8,0.5000,1,1,0.6969,43876520,9
44,2,0.5000,0,1,1.1851,38,8
45,5,0.5000,0,0,1.0291,81056,8
46,8,0.5000,0,0,0.9195,21896307,9
47,2,0.5000,1,1,0.8704,37,8
48,8,0.5000,1,1,0.9425,69872053,1
49,2,0.5000,1,1,1.0447,89,7
50,5,0.5000,1,1,1.1743,65703,1
51,2,0.5000,1,0,1.3311,71,0
52,8,0.5000,1,1,0.8253,82571493,6
53,8,0.5000,0,0,1.1875,29374061,4
54,2,0.5000,1,1,1.4477,86,7
55,8,0.5000,1,1,0.6893,51729380,4
56,5,0.5000,1,1,1.0735,95018,6
57,2,0.5000,0,0,1.6983,16,1
58,8,0.5000,1,1,3.1219,37864012,5
59,5,0.5000,1,1,6.2726,95671,3
60,2,0.5000,0,1,0.6020,42,2
1,2,0.3000,0,0,1.0183,29,9
2,2,0.3000,0,0,0.6858,21,1
3,2,0.3000,1,0,0.8140,59,1
4,5,0.3000,0,0,1.7448,13956,9
5,2,0.3000,0,0,0.8550,19,1
6,8,0.3000,0,1,0.7919,12468059,5
7,5,0.3000,0,0,2.9241,56129,9
8,8,0.3000,0,1,1.1863,07593681,3
9,2,0.3000,0,0,2.3824,93,3
10,8,0.3000,1,1,0.9228,15028937,6
11,5,0.3000,0,0,2.0736,31467,6
12,5,0.3000,1,1,1.1786,58930,7
13,5,0.3000,0,0,0.7588,35681,3
14,2,0.3000,0,0,0.9163,52,5
15,2,0.3000,0,0,0.4598,42,2
16,2,0.3000,0,0,0.6614,95,5
17,2,0.3000,0,0,0.8549,37,7
18,5,0.3000,0,0,0.5684,63817,7
19,5,0.3000,0,0,1.7413,94752,9
20,5,0.3000,0,0,0.4674,59468,6
21,2,0.3000,0,0,0.5409,76,7
22,2,0.3000,1,1,0.6752,04,9
23,8,0.3000,0,1,2.0993,72501639,1
24,5,0.3000,0,0,0.9789,93601,0
25,5,0.3000,0,1,1.3592,19063,6
26,8,0.3000,1,1,1.3240,05147632,8
27,2,0.3000,0,0,1.1469,37,7
28,8,0.3000,0,1,1.5285,41953672,7
29,8,0.3000,0,1,0.8787,57369218,9
30,5,0.3000,0,0,0.6388,62350,2
31,2,0.3000,0,0,1.3530,69,6
32,5,0.3000,1,1,0.8866,97306,8
33,8,0.3000,0,1,0.8381,08649235,9
34,2,0.3000,1,1,1.0803,37,9
35,8,0.3000,1,1,0.6564,30614827,5
36,5,0.3000,0,0,0.6499,67983,6
37,2,0.3000,1,1,0.6521,61,5
38,2,0.3000,1,1,0.7343,47,8
39,5,0.3000,0,0,1.8445,06921,1
40,5,0.3000,1,1,0.5341,15397,6
41,8,0.3000,0,1,0.9162,79680135,9
42,5,0.3000,1,1,0.6112,09361,5
43,5,0.3000,0,0,0.4300,15273,2
44,2,0.3000,0,0,0.4488,53,3
45,2,0.3000,0,0,0.4430,19,9
46,8,0.3000,0,0,0.5966,76395842,9
47,5,0.3000,1,1,0.8160,81470,2
48,8,0.3000,0,1,0.6669,79351820,9
49,5,0.3000,1,1,0.5318,91870,3
50,8,0.3000,0,1,0.7459,26459380,5
51,8,0.3000,1,1,0.5835,20796183,4
52,5,0.3000,0,0,0.4196,24896,6
53,8,0.3000,1,0,0.5258,50231749,6
54,2,0.3000,1,1,0.4366,64,0
55,8,0.3000,0,1,0.5901,68751029,5
56,8,0.3000,0,1,0.6497,39851720,7
57,8,0.3000,0,0,0.5472,60784129,6
58,2,0.3000,0,0,0.5053,76,7
59,8,0.3000,0,0,0.6482,58796021,6
60,8,0.3000,1,1,0.5137,15278306,4
1,5,0.7000,1,1,0.5367,30679,1
2,5,0.7000,1,1,0.5910,71820,3
3,5,0.7000,0,1,0.6830,30467,4
4,2,0.7000,1,1,0.4679,98,3
5,2,0.7000,0,0,0.4534,45,4
