Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,0.3000,0,1,1.2728,16387,16387
2,8,0.3000,1,0,1.4759,27154396,27184396
3,8,0.3000,1,1,1.9980,20594817,26594817
4,8,0.3000,0,0,1.4722,16874320,16874320
5,8,0.3000,0,1,1.5004,97382160,97382160
6,8,0.3000,1,0,0.7384,62845739,62845719
7,8,0.3000,0,1,1.4804,73648159,73648159
8,5,0.3000,0,0,0.8196,40256,40256
9,5,0.3000,0,1,1.3757,67451,67451
10,2,0.3000,1,1,1.2251,61,67
11,2,0.3000,0,0,0.9012,61,61
12,2,0.3000,0,0,1.5953,83,83
13,5,0.3000,0,0,1.2684,48519,48519
14,5,0.3000,0,1,1.1124,27609,27609
15,2,0.3000,0,0,1.5016,61,61
16,5,0.3000,0,0,1.8246,57318,57318
17,2,0.3000,0,0,0.7279,69,69
18,5,0.3000,0,0,0.9929,60517,60517
19,2,0.3000,0,0,0.5661,67,67
20,2,0.3000,1,1,0.7763,42,41
21,2,0.3000,0,0,0.7443,36,36
22,8,0.3000,0,0,1.7162,43175096,43175096
23,8,0.3000,1,1,0.7664,41325906,41385906
24,8,0.3000,0,0,1.3185,85760329,85760329
25,8,0.3000,0,1,0.9526,96235140,96235140
26,5,0.3000,0,0,1.0777,31904,31904
27,5,0.3000,0,0,0.6080,04897,04897
28,5,0.3000,1,1,0.8561,84217,84017
29,2,0.3000,0,0,0.5913,75,75
30,5,0.3000,1,0,0.7302,02365,02765
31,2,0.3000,1,1,0.7295,42,82
32,8,0.3000,0,1,2.0873,65217803,65217803
33,8,0.3000,0,0,0.9334,32761980,32761980
34,5,0.3000,1,1,1.1907,87513,89513
35,5,0.3000,0,0,0.8748,82163,82163
36,5,0.3000,0,1,0.8230,63148,63148
37,2,0.3000,0,0,0.7342,87,87
38,8,0.3000,1,1,0.8981,30547126,30847126
39,2,0.3000,0,1,1.4844,86,86
40,5,0.3000,1,0,0.7314,63957,68957
41,5,0.3000,1,1,0.9555,13928,13924
42,2,0.3000,1,1,0.8628,05,08
43,8,0.3000,1,1,0.8266,67312480,67312489
44,8,0.3000,0,0,0.6705,96571842,96571842
45,2,0.3000,0,0,0.6850,39,39
46,8,0.3000,0,0,0.8590,71928546,71928546
47,8,0.3000,0,1,1.0791,78203659,78203659
48,8,0.3000,0,0,0.7852,86571493,86571493
