Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,0.5000,0,0,0.8239,59027,59027
2,5,0.5000,1,1,0.5580,30579,30549
3,2,0.5000,1,0,0.6272,49,19
4,2,0.5000,0,1,0.5213,34,34
5,8,0.5000,0,1,0.9051,10279685,10279685
6,5,0.5000,1,0,0.5842,35176,35076
7,2,0.5000,0,0,1.0074,52,52
8,5,0.5000,1,0,1.0804,72130,72190
9,5,0.5000,1,1,0.7705,49367,49267
10,8,0.5000,0,0,0.9215,87591062,87591062
11,5,0.5000,0,0,0.8905,18763,18763
12,8,0.5000,0,1,0.4736,06453718,06453718
13,2,0.5000,1,1,0.9838,37,31
14,8,0.5000,0,0,0.9476,92016375,92016375
15,5,0.5000,0,1,0.8569,18539,18539
16,5,0.5000,0,0,1.0369,51926,51926
17,8,0.5000,0,0,1.7260,51729683,51729683
18,5,0.5000,0,0,1.2131,68947,68947
19,2,0.5000,1,1,1.2223,17,97
20,8,0.5000,1,1,0.7142,41859736,21859736
21,8,0.5000,1,1,1.5642,70431896,20431896
22,2,0.5000,0,0,1.0164,87,87
23,8,0.5000,0,0,1.1483,43519067,43519067
24,5,0.5000,1,1,1.0496,14387,12387
25,8,0.5000,1,0,1.8565,70892136,70892135
26,2,0.5000,1,1,0.8988,25,75
27,8,0.5000,0,0,1.3107,85631702,85631702
28,8,0.5000,1,1,0.6907,57630189,57630289
29,8,0.5000,1,0,1.0269,40937612,40837612
30,5,0.5000,1,1,0.8960,89476,89456
31,5,0.5000,0,0,0.9841,45092,45092
32,8,0.5000,0,1,1.0110,97458601,97458601
33,2,0.5000,1,1,0.9573,29,09
34,5,0.5000,0,0,1.1443,59021,59021
35,8,0.5000,0,0,1.1773,81095732,81095732
36,8,0.5000,1,1,0.6953,67890342,67890312
37,5,0.5000,0,0,1.1745,92760,92760
38,2,0.5000,0,0,1.1756,12,12
39,5,0.5000,0,1,1.9106,68495,68495
40,2,0.5000,1,1,0.6678,19,09
41,8,0.5000,0,0,0.9976,54308716,54308716
42,2,0.5000,1,1,0.7400,89,19
43,8,0.5000,1,0,1.2719,09571342,09671342
44,2,0.5000,1,1,0.7180,85,83
45,2,0.5000,1,0,0.6581,83,84
46,8,0.5000,1,1,1.7098,67498021,67498521
47,5,0.5000,0,0,1.1152,27463,27463
48,2,0.5000,1,1,1.2404,69,39
49,2,0.5000,0,0,1.3704,19,19
50,8,0.5000,1,1,1.8162,46823015,46823019
51,8,0.5000,1,1,0.9884,63845172,63840172
52,2,0.5000,0,0,2.3066,54,54
53,2,0.5000,0,0,1.4088,93,93
54,5,0.5000,1,1,1.0798,28740,28140
55,2,0.5000,0,0,0.8029,81,81
56,5,0.5000,1,1,1.0179,43725,93725
57,2,0.5000,0,0,0.9870,79,79
58,2,0.5000,0,0,0.8311,52,52
59,5,0.5000,1,1,1.0340,76129,76429
60,5,0.5000,1,0,1.0941,25163,29163
1,5,0.7000,0,0,1.0046,32501,32501
2,2,0.7000,0,0,0.7098,31,31
3,2,0.7000,0,0,0.7079,87,87
4,8,0.7000,0,0,1.4656,76594832,76594832
5,8,0.7000,1,0,1.2298,97532168,97432168
6,5,0.7000,1,0,0.9610,69375,69315
7,2,0.7000,0,0,0.5481,72,72
8,2,0.7000,1,1,0.6022,20,70
9,5,0.7000,1,0,0.9552,40721,80721
10,8,0.7000,1,1,0.7941,21537640,21937640
11,8,0.7000,1,1,2.7961,13648729,53648729
12,8,0.7000,1,0,2.1963,09456183,79456183
13,2,0.7000,0,0,1.2345,85,85
14,8,0.7000,1,1,1.1784,28593601,28597601
15,8,0.7000,0,1,1.0165,86574391,86574391
16,5,0.7000,1,1,0.7357,69852,69853
17,2,0.7000,1,1,0.5049,41,49
18,2,0.7000,1,1,0.7989,68,69
19,5,0.7000,1,1,0.7838,13658,13058
20,5,0.7000,1,1,0.9019,30459,30489
21,2,0.7000,0,0,0.9150,50,50
22,8,0.7000,1,1,1.2189,63051289,63054289
23,5,0.7000,1,1,2.0981,82590,62590
24,2,0.7000,1,1,1.7873,71,21
25,2,0.7000,1,1,0.5434,56,46
26,5,0.7000,1,1,0.6363,17095,16095
27,5,0.7000,0,0,0.9123,37106,37106
28,8,0.7000,1,1,0.5293,43820156,43920156
29,8,0.7000,1,0,2.0234,63807945,63807245
30,2,0.7000,1,1,0.3996,67,68
31,2,0.7000,1,1,0.4257,91,51
32,5,0.7000,1,1,0.8226,56312,56412
33,2,0.7000,1,1,0.7499,81,61
34,8,0.7000,0,0,1.2236,34586027,34586027
35,8,0.7000,1,0,1.0597,56327184,56327189
36,5,0.7000,0,0,0.9307,35761,35761
37,2,0.7000,1,1,0.6441,39,09
38,8,0.7000,0,1,0.9640,64318572,64318572
39,5,0.7000,1,0,1.9592,54620,34620
40,8,0.7000,1,1,0.9842,57036148,57036128
41,2,0.7000,1,1,0.6404,36,56
42,8,0.7000,0,0,2.0003,45271036,45271036
43,2,0.7000,1,1,0.5386,39,32
44,8,0.7000,1,1,1.5184,38756240,39756240
45,5,0.7000,1,1,0.7356,93217,93817
46,5,0.7000,1,1,0.9677,48726,48796
47,8,0.7000,0,0,2.3025,94876315,94876315
48,8,0.7000,1,1,2.4666,06821349,06825349
49,2,0.7000,0,0,0.8830,78,78
50,2,0.7000,1,1,0.7011,81,91
51,8,0.7000,1,1,0.4728,10875923,40875923
52,8,0.7000,1,0,1.8270,49618235,40618235
53,5,0.7000,0,1,1.8482,09127,09127
54,5,0.7000,1,1,0.8083,75910,75980
55,2,0.7000,1,1,0.7393,24,27
56,5,0.7000,1,1,1.7523,90351,70351
57,2,0.7000,1,1,0.7415,15,14
58,5,0.7000,0,0,1.2504,59370,59370
59,5,0.7000,0,0,0.8186,52479,52479
60,5,0.7000,1,1,0.7126,93478,63478
1,5,0.3000,0,0,1.0468,97241,97241
2,5,0.3000,0,0,0.6449,17095,17095
3,2,0.3000,0,0,0.4561,97,97
4,2,0.3000,0,0,0.5341,19,19
5,5,0.3000,0,0,0.9491,52649,52649
6,8,0.3000,1,1,0.4240,62391480,62391580
7,5,0.3000,1,1,0.9812,96123,96143
8,2,0.3000,1,1,1.5884,54,58
9,5,0.3000,1,1,0.7194,70961,70981
10,8,0.3000,0,0,0.7763,43659702,43659702
11,8,0.3000,1,1,1.2304,28731596,28431596
12,8,0.3000,0,0,0.7464,91587642,91587642
13,2,0.3000,0,0,0.6107,02,02
14,5,0.3000,0,0,1.7536,92358,92358
15,8,0.3000,0,1,1.3066,87061425,87061425
16,2,0.3000,0,0,0.8569,37,37
17,8,0.3000,0,0,1.1808,53160824,53160824
18,5,0.3000,0,0,0.8580,48052,48052
19,5,0.3000,0,0,0.5679,19724,19724
20,5,0.3000,1,0,1.5921,09342,09382
21,8,0.3000,0,0,0.7150,84256197,84256197
22,2,0.3000,0,0,0.5913,31,31
23,5,0.3000,0,0,0.5303,04162,04162
24,2,0.3000,0,0,0.4735,15,15
25,2,0.3000,1,1,0.6375,95,45
26,5,0.3000,0,0,0.9044,74523,74523
27,2,0.3000,0,0,0.5016,79,79
28,8,0.3000,0,1,1.3774,94531827,94531827
29,2,0.3000,0,0,0.6358,79,79
30,8,0.3000,0,0,1.2836,92348150,92348150
31,5,0.3000,0,0,0.6148,05268,05268
32,2,0.3000,0,0,0.4320,40,40
33,2,0.3000,1,1,0.4920,35,25
34,8,0.3000,0,0,0.7999,56043892,56043892
35,2,0.3000,0,0,0.6441,71,71
36,8,0.3000,0,0,1.5800,41637289,41637289
37,8,0.3000,0,0,1.0501,64931527,64931527
38,8,0.3000,0,1,1.3301,81537409,81537409
39,2,0.3000,0,0,0.6424,89,89
40,8,0.3000,1,0,1.1463,72638140,72638190
41,5,0.3000,0,0,0.5753,12539,12539
42,5,0.3000,0,1,0.7995,25689,25689
43,5,0.3000,0,0,0.8415,87153,87153
44,2,0.3000,0,0,1.1087,04,04
45,5,0.3000,0,0,0.5796,24876,24876
46,2,0.3000,1,1,0.6448,43,45
47,2,0.3000,1,0,0.5729,23,13
48,8,0.3000,0,0,0.9467,96710824,96710824
49,5,0.3000,1,1,1.0079,70169,70165
50,8,0.3000,0,0,1.3669,26578093,26578093
51,8,0.3000,1,1,1.2230,24098731,24098761
52,2,0.3000,1,1,0.7832,70,90
53,2,0.3000,0,0,0.6853,65,65
54,5,0.3000,1,0,0.6622,53207,53201
55,8,0.3000,1,1,1.5392,67549231,07549231
