Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,0.5000,1,0,1.7896,76804291,76805291
2,5,0.5000,1,1,1.5467,80529,80526
3,2,0.5000,1,1,1.0798,69,79
4,5,0.5000,0,0,1.0009,15349,15349
5,5,0.5000,1,1,1.7949,82940,87940
6,8,0.5000,0,0,1.4119,21965830,21965830
7,8,0.5000,0,0,0.8520,97284156,97284156
8,5,0.5000,0,0,0.5732,21489,21489
9,8,0.5000,0,0,0.5561,79486352,79486352
10,8,0.5000,1,0,0.6281,68317920,68314920
11,2,0.5000,1,1,0.9244,69,19
12,8,0.5000,0,1,1.0343,06132895,06132895
13,8,0.5000,1,1,0.5084,63904781,63904751
14,5,0.5000,1,1,0.4415,28345,28645
15,8,0.5000,1,1,0.7842,34987150,36987150
16,5,0.5000,1,0,0.5277,01784,01783
17,2,0.5000,0,0,0.3528,87,87
18,8,0.5000,1,1,0.8345,26348507,26948507
19,2,0.5000,1,1,0.5930,41,40
20,8,0.5000,1,0,1.2428,51470389,51670389
21,5,0.5000,0,0,0.6460,40716,40716
22,8,0.5000,0,0,0.6849,86097541,86097541
23,2,0.5000,0,0,0.7772,28,28
24,5,0.5000,0,0,0.6401,15092,15092
25,2,0.5000,1,1,0.5313,08,28
26,8,0.5000,0,1,0.7751,10695473,10695473
27,5,0.5000,0,0,0.6883,47609,47609
28,5,0.5000,1,0,0.7124,41639,21639
29,2,0.5000,0,0,0.6996,71,71
30,2,0.5000,0,0,0.7156,18,18
31,5,0.5000,0,0,0.6346,35168,35168
32,5,0.5000,0,0,0.7106,61570,61570
33,2,0.5000,1,1,0.5398,76,74
34,5,0.5000,1,0,1.1847,20831,20851
35,5,0.5000,1,1,0.7909,75146,25146
36,8,0.5000,0,0,0.6878,07649135,07649135
37,2,0.5000,0,0,0.7961,74,74
38,2,0.5000,0,0,0.6062,10,10
39,5,0.5000,1,1,0.6311,68793,68593
40,8,0.5000,0,0,0.8981,41890326,41890326
41,2,0.5000,0,0,0.7163,64,64
42,5,0.5000,0,0,0.7033,06148,06148
43,2,0.5000,0,0,0.5345,84,84
44,2,0.5000,1,1,0.4705,54,74
45,5,0.5000,0,0,0.5935,64305,64305
46,8,0.5000,1,0,1.2585,52374681,52074681
47,5,0.5000,0,0,0.5696,20576,20576
48,8,0.5000,0,0,0.5526,91720468,91720468
49,5,0.5000,1,1,0.7576,89064,89054
50,8,0.5000,1,0,0.6767,87043962,87043952
51,2,0.5000,1,1,0.5309,61,01
52,8,0.5000,1,1,1.0307,87521603,87521903
53,2,0.5000,0,0,0.5471,69,69
54,2,0.5000,1,1,0.7212,05,45
55,5,0.5000,1,1,0.8901,09275,39275
56,2,0.5000,1,1,0.6913,91,51
57,8,0.5000,0,1,0.7672,38975412,38975412
58,2,0.5000,0,0,0.6834,59,59
59,8,0.5000,1,0,0.6573,92703185,92703145
60,2,0.5000,1,1,0.9315,89,82
1,8,0.3000,1,1,0.7037,08627349,08627549
2,8,0.3000,0,0,0.6798,10476392,10476392
3,2,0.3000,1,1,0.7400,96,92
4,8,0.3000,0,0,0.9578,30258497,30258497
5,8,0.3000,1,0,0.7679,43695812,47695812
6,8,0.3000,1,1,0.4960,28310596,27310596
7,5,0.3000,0,0,0.6711,39845,39845
8,8,0.3000,0,0,0.7762,27913045,27913045
9,2,0.3000,0,0,0.6164,96,96
10,5,0.3000,0,0,0.5414,07643,07643
11,2,0.3000,1,1,0.4906,28,38
12,5,0.3000,1,1,0.6892,43981,53981
13,5,0.3000,1,1,0.4154,89761,89762
14,5,0.3000,0,0,0.5736,90451,90451
15,5,0.3000,1,0,0.4677,36524,36521
16,8,0.3000,0,0,0.5027,79561438,79561438
17,5,0.3000,0,0,0.4297,51760,51760
18,5,0.3000,0,0,0.4239,73846,73846
19,5,0.3000,0,0,1.1339,76182,76182
20,5,0.3000,1,1,0.7239,97285,97286
21,8,0.3000,0,0,0.6809,23984617,23984617
22,8,0.3000,0,0,0.6030,36091452,36091452
23,5,0.3000,0,0,0.5002,43796,43796
24,8,0.3000,0,0,0.5851,23406859,23406859
25,5,0.3000,0,0,0.3743,14586,14586
26,2,0.3000,0,0,0.3975,49,49
27,2,0.3000,0,1,0.5455,54,54
28,8,0.3000,0,1,0.6894,13920546,13920546
29,5,0.3000,1,1,0.6105,50138,50638
30,2,0.3000,0,0,0.5477,57,57
31,8,0.3000,0,0,0.6356,48729360,48729360
32,2,0.3000,0,0,0.6318,31,31
33,2,0.3000,0,0,0.5139,05,05
34,8,0.3000,1,1,0.6197,13274958,13276958
35,5,0.3000,0,1,0.7948,12359,12359
36,8,0.3000,0,0,0.5479,67415239,67415239
37,8,0.3000,0,0,2.1339,83419572,83419572
38,5,0.3000,0,1,2.0471,91027,91027
39,2,0.3000,0,0,0.6643,03,03
40,2,0.3000,0,0,0.4144,43,43
41,8,0.3000,1,0,0.5362,96204518,96207518
42,2,0.3000,0,0,4.1623,12,12
43,2,0.3000,0,0,0.8246,94,94
44,5,0.3000,0,0,1.2855,13025,13025
45,8,0.3000,0,1,0.5805,85074163,85074163
46,8,0.3000,0,0,0.5205,73425806,73425806
47,2,0.3000,1,1,0.4529,24,34
48,2,0.3000,1,1,0.5229,51,91
49,8,0.3000,0,1,0.6588,03296158,03296158
50,2,0.3000,0,0,0.5870,85,85
51,2,0.3000,0,0,0.3691,32,32
52,5,0.3000,0,0,0.4780,24569,24569
53,5,0.3000,0,0,0.4301,12678,12678
54,2,0.3000,0,0,0.3793,35,35
55,8,0.3000,1,1,0.6951,12870453,12870456
56,5,0.3000,1,0,0.5103,40786,42786
57,5,0.3000,0,0,1.5303,30854,30854
58,2,0.3000,0,0,1.6035,64,64
59,2,0.3000,1,1,0.6296,60,69
60,2,0.3000,1,1,0.5877,91,92
1,8,0.7000,0,0,0.6856,14270689,14270689
2,2,0.7000,1,1,0.4579,70,40
3,2,0.7000,0,0,0.5619,38,38
4,5,0.7000,1,1,0.7149,02749,02849
5,2,0.7000,1,1,0.4160,38,58
6,2,0.7000,1,1,0.3821,18,13
7,5,0.7000,1,1,0.7551,81523,87523
8,2,0.7000,0,1,0.4542,82,82
9,8,0.7000,0,0,0.7081,92810345,92810345
10,2,0.7000,0,0,0.5083,43,43
11,8,0.7000,1,0,1.0762,85176230,89176230
12,2,0.7000,0,1,1.3065,46,46
13,5,0.7000,1,1,0.5014,35420,95420
14,5,0.7000,1,0,0.7155,34798,30798
15,2,0.7000,1,1,0.6787,41,01
16,8,0.7000,1,1,0.4945,40968531,47968531
17,5,0.7000,1,1,0.3597,84165,84162
18,5,0.7000,0,0,0.6557,27941,27941
19,5,0.7000,0,0,0.7438,28517,28517
20,5,0.7000,1,1,0.5579,96271,86271
21,8,0.7000,1,0,0.7507,27540139,28540139
22,8,0.7000,1,1,0.6669,94610823,54610823
23,5,0.7000,1,0,0.4640,76215,76219
