Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,0.5000,1,1,1.4820,24897613,24897615
2,2,0.5000,1,1,3.5643,02,03
3,2,0.5000,0,1,2.0845,90,90
4,5,0.5000,1,0,1.1076,63981,63781
5,8,0.5000,1,0,1.1886,98523716,98523714
6,5,0.5000,1,0,2.3918,58920,51920
7,8,0.5000,1,1,1.4249,58920164,58920364
8,8,0.5000,1,1,1.1630,79251843,69251843
9,2,0.5000,1,0,1.4293,59,29
10,5,0.5000,0,1,1.5683,95874,95874
11,2,0.5000,0,1,1.4035,05,05
12,5,0.5000,1,1,1.1966,72904,72906
13,2,0.5000,0,1,0.9538,23,23
14,8,0.5000,0,1,0.9637,32941857,32941857
15,8,0.5000,0,1,1.5557,37864520,37864520
16,5,0.5000,0,1,1.1830,02683,02683
17,5,0.5000,1,0,0.9972,07953,08953
18,5,0.5000,0,1,1.1193,67103,67103
19,2,0.5000,0,1,1.3565,98,98
20,8,0.5000,1,0,1.1804,94186203,54186203
21,2,0.5000,0,1,1.4447,34,34
22,5,0.5000,1,1,0.7418,39546,79546
23,8,0.5000,0,1,0.6188,59840273,59840273
24,8,0.5000,1,0,1.0089,78356049,28356049
25,8,0.5000,1,1,0.9770,75098326,45098326
26,2,0.5000,0,1,0.7233,24,24
27,8,0.5000,0,1,0.9793,51973640,51973640
28,8,0.5000,0,1,1.0093,16437089,16437089
29,5,0.5000,0,1,1.6165,58034,58034
30,2,0.5000,1,0,0.9698,80,10
31,2,0.5000,1,0,0.8579,71,75
32,5,0.5000,0,1,0.9369,02457,02457
33,8,0.5000,0,1,1.1339,18657934,18657934
34,5,0.5000,0,1,0.5911,30524,30524
35,8,0.5000,0,1,1.6261,73460821,73460821
36,2,0.5000,0,1,0.8425,89,89
37,8,0.5000,1,0,1.4984,45028739,45028731
38,2,0.5000,1,0,1.4507,49,39
39,2,0.5000,1,0,1.0048,75,73
40,8,0.5000,0,1,0.7208,58296074,58296074
41,2,0.5000,0,1,0.7010,64,64
42,8,0.5000,0,0,1.2229,56921374,56921374
43,5,0.5000,0,1,0.8301,08945,08945
44,5,0.5000,1,1,1.2403,53046,53048
45,2,0.5000,0,1,0.6195,12,12
46,2,0.5000,1,0,0.7236,05,95
47,5,0.5000,0,1,0.6506,57029,57029
48,5,0.5000,0,1,0.5387,34086,34086
49,8,0.5000,1,0,0.8937,70189234,70185234
50,5,0.5000,1,0,0.8709,41290,41293
51,8,0.5000,0,1,0.6640,07953261,07953261
52,5,0.5000,1,0,0.5911,45290,45390
53,5,0.5000,1,1,1.0752,85917,80917
54,2,0.5000,0,1,0.5265,49,49
55,2,0.5000,1,0,0.7045,43,47
56,5,0.5000,1,0,0.6835,23469,53469
57,2,0.5000,1,0,0.5988,24,14
58,5,0.5000,0,1,0.7277,41362,41362
59,2,0.5000,1,1,0.9710,36,96
60,8,0.5000,1,1,0.6250,72863049,72863041
1,8,0.7000,1,0,1.5934,68341920,68541920
2,2,0.7000,1,1,0.5898,25,85
3,8,0.7000,1,1,1.6557,83750469,83750429
4,2,0.7000,1,1,0.6960,82,81
5,2,0.7000,1,1,0.4241,96,97
6,8,0.7000,1,1,0.4501,50769243,50769241
7,5,0.7000,1,1,0.5712,45013,45083
8,5,0.7000,1,1,1.6032,38972,38942
9,2,0.7000,1,1,0.7586,65,68
10,5,0.7000,0,0,0.6955,81642,81642
11,2,0.7000,0,0,0.9828,92,92
12,8,0.7000,0,1,1.4506,53819476,53819476
13,5,0.7000,0,0,1.0419,07498,07498
14,5,0.7000,1,0,0.8120,09416,09413
15,5,0.7000,1,0,1.0341,47193,42193
16,2,0.7000,1,1,0.7913,51,81
17,8,0.7000,1,1,0.6653,81276543,81206543
18,2,0.7000,1,0,0.7195,36,76
19,2,0.7000,1,1,1.5476,05,75
20,2,0.7000,0,1,0.7838,91,91
21,5,0.7000,1,1,1.8048,07219,07619
22,8,0.7000,0,0,1.7298,97053684,97053684
23,5,0.7000,1,1,1.4271,50342,50392
24,2,0.7000,0,0,2.2562,17,17
25,5,0.7000,0,0,1.9353,27150,27150
26,2,0.7000,1,1,1.5365,07,01
27,8,0.7000,1,1,0.8523,32719864,52719864
28,5,0.7000,1,1,2.0117,78509,71509
29,5,0.7000,0,0,1.9798,91038,91038
30,8,0.7000,1,1,1.8649,85940723,85940763
31,8,0.7000,1,0,1.2290,63204758,69204758
32,5,0.7000,0,1,1.7543,39428,39428
33,5,0.7000,1,0,1.9584,18754,38754
34,2,0.7000,1,1,1.1716,41,42
35,5,0.7000,1,1,1.7146,76521,76591
36,8,0.7000,1,1,0.5477,51498326,57498326
37,2,0.7000,0,0,1.8999,21,21
38,8,0.7000,1,0,1.1519,28956014,28936014
39,2,0.7000,1,1,0.6542,62,63
40,8,0.7000,0,0,0.9482,38914257,38914257
41,5,0.7000,1,1,1.5053,02756,02956
42,8,0.7000,1,1,1.3324,79453068,79413068
43,2,0.7000,0,0,1.3027,85,85
44,8,0.7000,1,1,1.6425,47839652,47139652
45,8,0.7000,1,0,1.8827,05768942,05768342
46,8,0.7000,0,1,1.8108,74892613,74892613
47,2,0.7000,0,0,1.4932,72,72
48,5,0.7000,1,1,1.4739,12897,15897
49,2,0.7000,1,1,1.3275,35,36
