Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,2,0.3000,0,0,2.4700,17,17
2,5,0.3000,0,0,3.7851,90472,90472
3,5,0.3000,0,0,1.3355,41872,41872
4,8,0.3000,0,0,1.6525,30162847,30162847
5,8,0.3000,0,0,0.6586,24971063,24971063
6,8,0.3000,1,0,0.7128,71084532,71064532
7,5,0.3000,0,0,0.4701,80615,80615
8,8,0.3000,1,0,1.0969,01368924,01368524
9,5,0.3000,0,0,0.6224,70219,70219
10,2,0.3000,0,0,0.4938,59,59
11,8,0.3000,1,0,1.1637,20569183,20569783
12,5,0.3000,0,0,0.7029,47029,47029
13,5,0.3000,1,1,4.7089,16293,14293
14,2,0.3000,0,0,0.4265,86,86
15,2,0.3000,0,0,0.3926,79,79
16,5,0.3000,0,0,0.5876,76351,76351
17,5,0.3000,0,0,0.8317,80735,80735
18,8,0.3000,0,0,1.3225,38650274,38650274
19,8,0.3000,0,0,1.2271,67183029,67183029
20,2,0.3000,0,0,0.4834,39,39
21,8,0.3000,0,0,1.2194,32501867,32501867
22,8,0.3000,0,0,1.2575,12697458,12697458
23,5,0.3000,1,1,2.4967,83940,23940
24,8,0.3000,0,0,0.6279,95618432,95618432
25,2,0.3000,1,1,2.2042,38,36
26,5,0.3000,0,0,1.0354,75283,75283
27,8,0.3000,0,0,0.7005,50268437,50268437
28,2,0.3000,1,1,1.5068,08,09
29,8,0.3000,0,0,0.5807,20398571,20398571
30,2,0.3000,0,0,1.6691,85,85
31,5,0.3000,0,0,0.4802,81967,81967
32,2,0.3000,0,0,0.4514,90,90
33,2,0.3000,1,1,1.3075,39,30
34,2,0.3000,1,1,1.0338,07,03
35,8,0.3000,1,0,0.5616,23479651,23470651
36,8,0.3000,0,0,0.8918,45871923,45871923
37,5,0.3000,1,1,1.1090,23749,23769
38,8,0.3000,0,0,0.5521,05412739,05412739
39,5,0.3000,0,1,1.2694,28130,28130
40,2,0.3000,0,0,0.5946,57,57
41,5,0.3000,1,1,1.1015,76409,76402
42,8,0.3000,0,1,1.1388,57643298,57643298
43,8,0.3000,1,1,1.0650,28061579,28064579
44,2,0.3000,0,0,0.3773,60,60
45,8,0.3000,0,0,0.5492,68519742,68519742
46,2,0.3000,0,0,0.3696,21,21
47,2,0.3000,1,1,1.0437,54,84
48,2,0.3000,0,0,0.3899,52,52
49,5,0.3000,0,0,0.5449,13074,13074
50,8,0.3000,0,0,0.5159,38642950,38642950
51,5,0.3000,0,0,0.5591,71596,71596
52,5,0.3000,0,0,0.4494,35071,35071
53,8,0.3000,1,1,1.2004,98143207,98543207
54,2,0.3000,0,0,0.3887,15,15
55,5,0.3000,1,0,0.4158,67254,67954
56,5,0.3000,0,0,0.6320,54309,54309
57,2,0.3000,0,0,0.4211,45,45
58,2,0.3000,0,0,0.4113,39,39
59,5,0.3000,1,0,0.9703,57126,57196
60,2,0.3000,1,0,0.3796,04,94
1,5,0.5000,0,0,0.6888,10354,10354
2,8,0.5000,1,1,1.2319,72950481,72950681
3,2,0.5000,1,1,0.8542,10,90
4,8,0.5000,0,0,0.9702,20871653,20871653
5,5,0.5000,0,0,3.4514,50792,50792
6,8,0.5000,0,0,0.9222,19283560,19283560
7,2,0.5000,0,0,0.8870,36,36
8,2,0.5000,0,0,0.3771,05,05
9,5,0.5000,0,0,1.2639,10432,10432
10,8,0.5000,1,0,0.8104,78562190,74562190
11,8,0.5000,1,1,0.6253,31204857,31904857
12,2,0.5000,0,0,0.6818,08,08
13,2,0.5000,1,1,0.5319,10,13
14,5,0.5000,0,0,0.8989,50849,50849
15,5,0.5000,0,0,0.6650,56294,56294
16,8,0.5000,0,0,0.7721,25601397,25601397
17,8,0.5000,1,0,0.5302,94286035,97286035
18,2,0.5000,0,0,0.3966,20,20
19,5,0.5000,0,0,0.5995,91205,91205
20,8,0.5000,0,0,0.5207,24319687,24319687
21,8,0.5000,0,0,0.5068,38569401,38569401
22,5,0.5000,1,0,0.3522,98362,78362
23,5,0.5000,0,0,0.5962,67320,67320
24,8,0.5000,1,0,0.8293,17842609,37842609
25,5,0.5000,1,1,0.5925,06398,06392
26,2,0.5000,0,0,0.7017,50,50
27,2,0.5000,1,1,0.6439,04,54
28,2,0.5000,1,1,1.0280,13,19
29,8,0.5000,0,0,0.7500,08236519,08236519
30,2,0.5000,0,0,0.7223,01,01
31,5,0.5000,0,0,0.7714,49018,49018
32,2,0.5000,1,1,0.7546,48,47
33,2,0.5000,1,1,0.7908,43,42
34,2,0.5000,0,1,1.7229,48,48
35,5,0.5000,0,0,1.1479,73149,73149
36,8,0.5000,1,1,1.2632,78459301,78459302
37,2,0.5000,0,1,1.5893,38,38
38,2,0.5000,0,0,0.4116,09,09
39,8,0.5000,1,0,0.7035,04368129,05368129
40,2,0.5000,0,0,0.6319,52,52
41,2,0.5000,1,1,0.7220,65,61
42,5,0.5000,0,0,0.5311,80472,80472
43,8,0.5000,1,1,1.1940,72498350,72498650
44,8,0.5000,1,0,0.7003,02714539,02714538
45,8,0.5000,0,0,1.4024,72534109,72534109
46,8,0.5000,0,1,1.3605,93728510,93728510
47,2,0.5000,1,1,0.6529,69,09
48,5,0.5000,1,0,1.3880,16493,16495
49,8,0.5000,0,0,0.5030,69231785,69231785
50,5,0.5000,1,1,0.9423,25147,28147
51,5,0.5000,1,1,0.6604,90734,20734
52,5,0.5000,1,1,0.8105,67190,67140
53,8,0.5000,1,0,0.7055,38095246,38095247
54,2,0.5000,1,1,0.5780,81,87
55,5,0.5000,1,0,1.1189,53461,53467
56,2,0.5000,1,1,1.0679,64,24
57,8,0.5000,0,0,1.5382,39187524,39187524
58,5,0.5000,1,1,0.9053,82539,82534
59,5,0.5000,1,1,0.9197,21579,21578
60,5,0.5000,1,1,1.0658,83065,83965
1,2,0.7000,1,1,0.8712,98,78
2,8,0.7000,1,0,1.1532,76840592,71840592
3,5,0.7000,0,1,1.2303,30571,30571
4,2,0.7000,0,1,0.3956,82,82
5,2,0.7000,1,1,1.5598,82,12
6,5,0.7000,1,1,1.1208,52769,52760
7,8,0.7000,1,1,0.6660,57894210,53894210
8,2,0.7000,1,1,0.4743,17,18
9,5,0.7000,1,1,0.6373,20491,20591
10,2,0.7000,1,1,0.6266,12,32
11,5,0.7000,1,1,0.6236,45321,40321
12,8,0.7000,1,1,0.4987,18657902,18457902
