Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,2,0.5000,1,1,3.4409,72,79
2,8,0.5000,0,0,4.0088,75296803,75296803
3,2,0.5000,0,0,2.1952,39,39
4,8,0.5000,0,0,2.1311,29310574,29310574
5,5,0.5000,0,0,1.4763,03251,03251
6,5,0.5000,0,0,2.4483,14805,14805
7,2,0.5000,1,1,1.2514,84,74
8,2,0.5000,0,0,0.8676,82,82
9,8,0.5000,1,0,1.4295,86013792,86013752
10,5,0.5000,1,0,1.7387,64085,64082
11,5,0.5000,0,0,1.5268,38540,38540
12,5,0.5000,0,0,1.4948,19802,19802
13,5,0.5000,1,1,2.0209,65213,68213
14,2,0.5000,0,0,0.9322,71,71
15,8,0.5000,1,1,2.4340,60529837,40529837
16,2,0.5000,1,1,1.3683,03,93
17,5,0.5000,1,0,1.9192,89561,89361
18,5,0.5000,0,0,1.3034,31564,31564
19,2,0.5000,0,0,2.1426,46,46
20,2,0.5000,1,1,0.7707,70,60
21,8,0.5000,1,1,1.7845,16972804,16973804
22,8,0.5000,1,1,2.6185,69314028,69714028
23,8,0.5000,0,1,2.6566,48251376,48251376
24,2,0.5000,0,0,2.1870,42,42
25,5,0.5000,0,0,2.4800,29603,29603
26,8,0.5000,1,1,1.6890,98741250,98741256
27,8,0.5000,1,0,2.2568,40932685,40932687
28,2,0.5000,1,1,1.9074,43,83
29,8,0.5000,0,0,2.2512,01589427,01589427
30,5,0.5000,0,0,1.5965,87319,87319
31,2,0.5000,0,0,1.0076,03,03
32,5,0.5000,1,0,1.5666,62904,62304
33,8,0.5000,1,0,1.5875,84916502,84916702
34,2,0.5000,1,1,1.0839,58,38
35,8,0.5000,1,0,1.6198,60275938,60245938
36,5,0.5000,1,1,1.2269,87513,87543
37,8,0.5000,0,0,1.1739,36725049,36725049
38,2,0.5000,1,1,0.7842,37,39
39,5,0.5000,1,0,2.8911,53794,53194
40,8,0.5000,0,0,1.9702,24706958,24706958
41,2,0.5000,0,0,0.5725,58,58
42,8,0.5000,1,1,2.1063,75921034,75921084
43,5,0.5000,1,1,1.4635,21978,21478
44,8,0.5000,1,0,2.7065,40825316,40825716
45,2,0.5000,0,0,1.2188,49,49
46,2,0.5000,0,1,3.3468,70,70
47,5,0.5000,1,1,2.6957,41720,61720
48,2,0.5000,1,1,1.4711,03,06
49,5,0.5000,0,1,2.7221,23057,23057
50,8,0.5000,0,0,1.5451,79256480,79256480
51,5,0.5000,0,0,2.0082,05167,05167
52,8,0.5000,0,0,1.2273,38792015,38792015
53,2,0.5000,0,0,1.7955,56,56
54,2,0.5000,1,1,0.9577,90,96
55,5,0.5000,0,0,3.7825,54217,54217
56,8,0.5000,0,0,3.0595,15876392,15876392
57,8,0.5000,0,0,3.5216,69538104,69538104
58,5,0.5000,1,0,1.2930,73962,73462
59,5,0.5000,1,1,1.8930,68903,28903
60,2,0.5000,1,1,1.4462,98,93
1,2,0.3000,0,0,2.1779,89,89
2,8,0.3000,1,0,0.9338,58493672,58491672
3,2,0.3000,1,1,1.0240,47,41
4,5,0.3000,0,0,0.6850,70258,70258
5,8,0.3000,0,0,0.8040,83409162,83409162
6,8,0.3000,0,0,1.9480,58649702,58649702
7,2,0.3000,1,1,0.6684,89,81
8,2,0.3000,0,0,1.1784,23,23
9,2,0.3000,0,0,0.9305,84,84
10,8,0.3000,0,0,0.9123,34719526,34719526
11,8,0.3000,0,0,0.9704,29706385,29706385
12,5,0.3000,0,0,0.8896,67410,67410
13,5,0.3000,0,0,0.7457,35910,35910
14,2,0.3000,0,0,2.5588,94,94
15,8,0.3000,1,0,0.9588,36745092,38745092
16,2,0.3000,0,0,0.7851,28,28
17,5,0.3000,0,0,0.9100,19385,19385
18,8,0.3000,0,1,1.2088,80914765,80914765
19,2,0.3000,1,1,0.6833,14,84
20,2,0.3000,0,0,0.5973,87,87
21,2,0.3000,1,1,0.8074,49,42
22,2,0.3000,0,0,1.3374,09,09
23,5,0.3000,0,0,1.6403,96257,96257
24,8,0.3000,0,0,0.9694,62487350,62487350
25,8,0.3000,0,0,0.9535,41607289,41607289
26,5,0.3000,0,0,1.2224,35418,35418
27,5,0.3000,0,0,0.7967,60184,60184
28,8,0.3000,1,1,1.2837,80137694,80137695
29,5,0.3000,0,0,0.8469,58703,58703
30,8,0.3000,0,0,1.0777,04391286,04391286
31,8,0.3000,1,0,0.9019,45032986,47032986
32,5,0.3000,0,0,0.8910,20738,20738
33,2,0.3000,0,0,0.6283,23,23
34,5,0.3000,1,1,2.1912,71206,71208
35,2,0.3000,1,1,0.8444,78,73
36,5,0.3000,1,1,0.7333,69034,69032
37,8,0.3000,0,0,0.7864,72845306,72845306
38,5,0.3000,0,0,1.0535,34718,34718
39,8,0.3000,0,1,1.0745,05384617,05384617
40,5,0.3000,0,0,0.8476,96257,96257
41,8,0.3000,0,0,1.3507,63208759,63208759
42,5,0.3000,1,1,4.2996,92506,91506
43,2,0.3000,0,0,1.2030,93,93
44,2,0.3000,0,0,1.5151,08,08
45,5,0.3000,0,0,1.2061,32089,32089
46,8,0.3000,0,0,1.1650,12095876,12095876
47,2,0.3000,0,0,0.8812,35,35
48,5,0.3000,0,0,1.1943,37809,37809
49,2,0.3000,0,0,0.8715,38,38
50,5,0.3000,1,1,1.1304,61357,61358
51,2,0.3000,0,0,1.2256,38,38
52,2,0.3000,0,0,1.2557,21,21
53,8,0.3000,1,0,1.0196,39581402,37581402
54,2,0.3000,1,1,1.2098,62,67
55,8,0.3000,0,0,1.1197,71894062,71894062
56,5,0.3000,1,1,1.6569,59608,59618
57,8,0.3000,1,0,1.4138,47609253,47689253
58,5,0.3000,1,0,1.4370,83764,83754
59,5,0.3000,0,0,1.2470,63410,63410
60,8,0.3000,0,0,1.1421,86142073,86142073
1,2,0.7000,0,0,1.2188,45,45
2,8,0.7000,1,1,1.5906,82310764,82315764
3,2,0.7000,1,1,0.9329,40,41
4,8,0.7000,0,0,1.0267,20571643,20571643
5,8,0.7000,1,0,0.8609,27086431,27089431
6,8,0.7000,0,0,1.5069,79036421,79036421
7,5,0.7000,0,0,0.9421,69841,69841
8,5,0.7000,1,0,0.8441,52908,52903
9,5,0.7000,1,1,0.6862,90821,93821
10,2,0.7000,0,0,0.9294,76,76
11,8,0.7000,1,0,0.8393,06792153,06492153
12,5,0.7000,1,0,1.5704,49680,47680
13,2,0.7000,1,1,0.5396,90,10
14,8,0.7000,1,1,0.8796,78142695,78140695
15,2,0.7000,1,1,0.8198,36,34
16,8,0.7000,0,0,0.9676,27153648,27153648
17,2,0.7000,1,1,1.5318,13,19
18,8,0.7000,1,0,1.9697,75183642,05183642
19,2,0.7000,1,1,0.9081,78,68
20,2,0.7000,0,0,1.3621,84,84
21,5,0.7000,1,1,0.7631,50736,20736
22,8,0.7000,1,1,0.7961,59207134,59208134
23,8,0.7000,1,1,0.8302,25974038,21974038
24,5,0.7000,0,0,1.0973,85062,85062
25,5,0.7000,1,1,0.7354,09386,09586
26,5,0.7000,1,1,1.5914,69184,69784
27,8,0.7000,0,0,1.9224,03651728,03651728
28,2,0.7000,1,1,0.5008,67,27
29,5,0.7000,1,1,1.0576,96204,96804
30,8,0.7000,1,0,0.9346,80674521,80694521
31,5,0.7000,0,0,1.9258,89043,89043
32,2,0.7000,1,1,0.5611,59,49
33,2,0.7000,1,1,3.4110,35,36
34,2,0.7000,0,0,3.7471,73,73
35,8,0.7000,1,1,1.0612,67935108,67935208
36,5,0.7000,1,1,0.8282,43970,46970
37,5,0.7000,0,0,1.2403,10397,10397
38,2,0.7000,0,1,4.1554,76,76
39,5,0.7000,0,0,0.8146,40973,40973
40,8,0.7000,1,0,1.1795,75684013,75684019
41,5,0.7000,1,1,0.7147,03642,13642
42,8,0.7000,0,1,0.8117,62380179,62380179
43,5,0.7000,1,0,3.1646,16728,16528
44,5,0.7000,0,0,0.6290,06915,06915
45,2,0.7000,1,0,3.0920,92,72
46,2,0.7000,1,1,0.6602,86,81
47,2,0.7000,1,0,1.2923,07,57
48,2,0.7000,0,1,3.9622,13,13
49,2,0.7000,1,0,2.4104,41,71
50,8,0.7000,1,0,0.5203,24681370,24691370
51,8,0.7000,1,0,0.5544,17462083,17462583
52,2,0.7000,1,1,4.7046,95,15
53,2,0.7000,1,1,0.7988,73,71
54,5,0.7000,1,0,1.0397,07653,07651
55,8,0.7000,1,0,0.7368,85943216,85943210
56,5,0.7000,1,1,0.6059,45681,75681
57,8,0.7000,0,0,1.1409,16098542,16098542
58,5,0.7000,1,0,0.5700,56423,16423
59,5,0.7000,1,1,0.9141,03786,03789
60,8,0.7000,1,1,5.2410,14067539,14067529
1,5,0.3000,0,0,1.2015,07654,07654
2,5,0.3000,0,0,0.8177,75348,75348
3,5,0.3000,0,0,0.7036,47150,47150
4,2,0.3000,1,1,1.3009,25,26
5,8,0.3000,0,0,0.7207,75268093,75268093
6,8,0.3000,0,0,0.8188,61438529,61438529
7,2,0.3000,1,1,0.7231,56,76
8,2,0.3000,1,1,0.7711,35,85
9,8,0.3000,0,0,0.3530,08317564,08317564
10,5,0.3000,0,0,0.4202,43058,43058
11,5,0.3000,1,1,0.5703,14306,18306
12,2,0.3000,0,0,0.7314,80,80
13,8,0.3000,1,0,0.3993,40378569,40318569
14,2,0.3000,0,1,1.3235,54,54
15,5,0.3000,1,0,0.4285,63074,63071
16,8,0.3000,1,0,0.8235,10587963,10287963
17,8,0.3000,0,0,0.6755,46835901,46835901
18,5,0.3000,1,1,0.7587,01784,01384
19,2,0.3000,1,1,0.6679,68,63
20,5,0.3000,0,0,0.5908,19403,19403
21,8,0.3000,1,1,2.5458,41976258,41976238
22,5,0.3000,0,0,0.8710,72058,72058
23,2,0.3000,0,0,1.4901,81,81
24,8,0.3000,0,0,0.5920,74532061,74532061
25,8,0.3000,0,0,0.5141,80413952,80413952
26,5,0.3000,0,0,0.9112,16953,16953
27,5,0.3000,0,0,1.6333,37054,37054
28,8,0.3000,0,0,0.9624,74681059,74681059
29,2,0.3000,1,1,0.3826,48,45
30,8,0.3000,0,1,0.6424,36281597,36281597
31,2,0.3000,0,0,0.8467,73,73
32,8,0.3000,0,0,0.7006,60849732,60849732
33,2,0.3000,0,0,0.8209,05,05
34,5,0.3000,1,1,0.7858,15876,15872
35,8,0.3000,0,0,4.0287,10673589,10673589
36,5,0.3000,0,0,4.4339,10749,10749
37,8,0.3000,1,0,0.7229,02916853,02716853
38,8,0.3000,1,0,0.4271,34905187,34605187
39,2,0.3000,0,0,1.3794,78,78
40,2,0.3000,0,0,0.6435,49,49
41,2,0.3000,1,1,1.9895,31,61
42,8,0.3000,0,0,1.1433,90861243,90861243
43,5,0.3000,0,0,1.4944,03671,03671
44,5,0.3000,0,0,2.0546,74601,74601
45,2,0.3000,0,0,2.1018,51,51
46,5,0.3000,0,0,0.7068,93786,93786
47,8,0.3000,0,0,0.7398,05827463,05827463
48,2,0.3000,0,0,0.6201,68,68
49,2,0.3000,0,0,0.8921,58,58
50,8,0.3000,1,1,1.4480,24819670,24819630
51,5,0.3000,0,0,1.1292,57134,57134
52,8,0.3000,0,0,1.2161,13742089,13742089
53,8,0.3000,0,0,0.7183,76419823,76419823
54,2,0.3000,0,0,0.5565,69,69
55,5,0.3000,0,0,0.4635,13406,13406
56,5,0.3000,1,0,3.1734,81549,87549
57,2,0.3000,0,0,0.9667,91,91
58,5,0.3000,1,0,2.8316,52907,82907
59,2,0.3000,0,0,1.6689,52,52
60,2,0.3000,0,0,0.6350,02,02
1,5,0.5000,1,1,1.4924,83107,83607
2,2,0.5000,1,1,0.7416,09,59
3,8,0.5000,0,0,1.2735,06237518,06237518
4,2,0.5000,1,1,0.7578,61,68
