Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,0.3000,1,0,170.5738,72089316,72489316
2,5,0.3000,0,0,2.6104,08623,08623
3,5,0.3000,0,1,0.5387,59180,59180
4,8,0.3000,1,1,1.9896,25106738,25106734
5,2,0.3000,0,0,0.4839,35,35
6,5,0.3000,0,0,1.1889,01235,01235
7,2,0.3000,0,0,0.4601,41,41
8,2,0.3000,1,0,1.1881,45,46
9,5,0.3000,0,0,0.7891,97384,97384
10,8,0.3000,1,0,0.8001,84163729,84163029
11,8,0.3000,0,0,1.2161,98364521,98364521
12,8,0.3000,0,0,0.5500,05934781,05934781
13,2,0.3000,1,0,0.4205,15,05
14,8,0.3000,0,0,1.0783,37409215,37409215
15,5,0.3000,0,0,1.8814,68391,68391
16,8,0.3000,0,0,0.5284,84062759,84062759
17,8,0.3000,0,0,0.5125,89541023,89541023
18,2,0.3000,0,0,0.4848,03,03
19,2,0.3000,0,0,0.5269,06,06
20,5,0.3000,1,1,1.2318,47935,47835
21,8,0.3000,1,1,1.3467,95701648,95702648
22,5,0.3000,0,0,0.9119,03257,03257
23,2,0.3000,0,0,0.5331,34,34
24,5,0.3000,1,1,0.7321,20358,20359
25,8,0.3000,0,0,0.5230,92615830,92615830
26,8,0.3000,0,0,0.9870,71698203,71698203
27,2,0.3000,0,0,0.9555,81,81
28,5,0.3000,0,0,1.8703,82760,82760
29,8,0.3000,0,0,0.7933,74925803,74925803
30,2,0.3000,1,1,0.6076,25,23
31,5,0.3000,1,0,0.6645,08467,18467
32,8,0.3000,0,0,0.7854,40175283,40175283
33,5,0.3000,0,0,0.5266,81370,81370
34,5,0.3000,1,1,1.1648,64573,84573
35,8,0.3000,0,0,1.1537,94782563,94782563
36,8,0.3000,1,0,0.6255,16053487,16052487
37,2,0.3000,0,0,0.6420,15,15
38,5,0.3000,0,0,0.5790,43651,43651
39,2,0.3000,0,0,0.6122,90,90
40,5,0.3000,1,1,1.0991,23751,23759
41,5,0.3000,0,0,0.5432,50462,50462
42,2,0.3000,1,1,0.7583,48,28
43,5,0.3000,1,0,0.9493,98601,93601
