Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,0.5000,0,0,2.4560,82974536,82974536
2,2,0.5000,0,0,1.4584,34,34
3,5,0.5000,1,1,1.7514,57816,57216
4,5,0.5000,0,0,0.9955,70634,70634
5,2,0.5000,0,0,0.8728,30,30
6,8,0.5000,1,1,2.6906,30857916,30857926
7,2,0.5000,1,1,1.6370,08,07
8,5,0.5000,1,0,1.1440,59142,59172
9,2,0.5000,0,0,3.0371,62,62
10,2,0.5000,1,1,1.1854,16,15
11,2,0.5000,1,1,2.5415,23,29
12,2,0.5000,1,1,1.1877,50,56
13,5,0.5000,0,0,1.0207,58902,58902
14,5,0.5000,1,1,1.2908,85169,05169
15,5,0.5000,1,0,0.8089,27804,27834
16,8,0.5000,1,0,1.0319,74631592,74831592
17,8,0.5000,0,0,0.8321,01875924,01875924
18,8,0.5000,0,0,0.9482,15846039,15846039
19,2,0.5000,0,0,0.9565,62,62
20,2,0.5000,0,0,1.9366,21,21
21,5,0.5000,0,0,0.8716,75930,75930
22,5,0.5000,0,0,0.7317,70165,70165
23,5,0.5000,0,0,0.8038,97321,97321
24,2,0.5000,1,1,1.1410,91,01
25,2,0.5000,0,0,0.8672,21,21
26,5,0.5000,1,1,0.8061,90718,95718
27,8,0.5000,0,0,0.9652,37526019,37526019
28,2,0.5000,0,0,2.2815,98,98
29,5,0.5000,1,1,0.9625,18750,12750
30,5,0.5000,1,0,1.2766,07962,07862
31,8,0.5000,1,1,2.9977,20513498,20516498
32,5,0.5000,1,0,1.2808,86519,86419
33,5,0.5000,1,1,0.8890,05187,06187
34,8,0.5000,0,0,0.8881,62891034,62891034
35,2,0.5000,0,0,1.0524,09,09
36,2,0.5000,1,1,0.8125,37,38
37,8,0.5000,1,1,0.8744,09127453,09126453
38,2,0.5000,1,1,0.8707,48,78
39,2,0.5000,0,0,0.7968,18,18
40,5,0.5000,1,1,0.7518,37410,37415
41,8,0.5000,1,0,1.9948,05691432,05691732
42,2,0.5000,1,1,1.1211,16,17
43,8,0.5000,1,0,0.8410,21643589,21643580
44,5,0.5000,0,0,0.8523,37216,37216
45,8,0.5000,1,0,2.2433,03547928,01547928
46,2,0.5000,1,1,0.7598,65,68
47,5,0.5000,0,0,0.7047,26893,26893
48,2,0.5000,1,1,1.3999,97,93
49,8,0.5000,1,1,0.9278,74018523,74018526
50,8,0.5000,0,0,3.4798,54073169,54073169
51,8,0.5000,0,0,0.8660,57809236,57809236
52,5,0.5000,0,0,0.6712,34180,34180
53,8,0.5000,0,0,1.2343,18650439,18650439
54,5,0.5000,0,0,0.7034,37124,37124
55,8,0.5000,1,1,1.1145,76403281,76453281
56,2,0.5000,0,0,0.7528,31,31
57,8,0.5000,1,1,0.8586,42538170,42538670
58,8,0.5000,0,0,0.7048,13709486,13709486
59,8,0.5000,0,0,0.7250,06159423,06159423
60,5,0.5000,0,0,0.7501,10645,10645
1,2,0.3000,0,0,0.8197,57,57
2,2,0.3000,1,1,0.8978,68,60
3,2,0.3000,1,1,1.1379,17,47
4,8,0.3000,1,0,1.0519,84976503,84176503
5,2,0.3000,0,0,2.9261,37,37
6,8,0.3000,0,1,1.0501,60924713,60924713
7,5,0.3000,1,1,1.9713,51342,01342
8,5,0.3000,0,0,1.0494,89516,89516
9,2,0.3000,0,0,0.7887,50,50
10,8,0.3000,1,0,1.0046,81372965,01372965
11,5,0.3000,0,0,0.6718,81025,81025
12,5,0.3000,1,1,1.2499,29617,29687
13,8,0.3000,0,1,1.2649,28695134,28695134
14,2,0.3000,1,1,0.9452,90,98
15,8,0.3000,0,0,1.6431,35760149,35760149
16,2,0.3000,1,1,1.2954,73,03
17,8,0.3000,0,0,0.9874,92841637,92841637
18,2,0.3000,0,0,2.2117,02,02
19,5,0.3000,0,0,0.8907,62047,62047
20,5,0.3000,0,0,0.7949,75263,75263
21,8,0.3000,0,0,0.9639,96805132,96805132
22,8,0.3000,1,0,0.9080,23165047,29165047
23,2,0.3000,0,0,0.7882,61,61
24,8,0.3000,0,0,0.7582,72549603,72549603
25,2,0.3000,0,0,0.7085,25,25
26,5,0.3000,1,0,1.0875,97516,97526
27,5,0.3000,0,0,0.7356,73680,73680
28,8,0.3000,0,0,1.2286,13694502,13694502
29,5,0.3000,0,0,0.7458,76804,76804
30,2,0.3000,0,0,0.6971,48,48
31,2,0.3000,0,0,0.4891,05,05
32,8,0.3000,1,0,0.7671,27659130,27654130
33,8,0.3000,0,0,0.7652,32085174,32085174
34,5,0.3000,0,0,0.6483,90613,90613
35,5,0.3000,0,0,0.6065,01462,01462
36,8,0.3000,0,0,1.8694,91802576,91802576
37,8,0.3000,1,0,0.9916,65287319,65287309
38,5,0.3000,0,0,0.6928,15630,15630
39,8,0.3000,0,1,2.2038,30971542,30971542
40,2,0.3000,1,1,1.2562,48,98
41,2,0.3000,0,0,1.1123,35,35
42,8,0.3000,0,0,1.4422,08624319,08624319
43,2,0.3000,0,0,1.6945,47,47
44,5,0.3000,0,0,0.7495,16809,16809
45,2,0.3000,0,0,0.7548,26,26
46,2,0.3000,0,0,0.9009,38,38
47,5,0.3000,0,0,0.8098,19267,19267
48,8,0.3000,1,1,0.9269,67945138,67945038
49,5,0.3000,1,1,1.5281,53164,53194
50,5,0.3000,0,0,0.9743,86405,86405
51,5,0.3000,1,1,0.8384,46582,46587
52,2,0.3000,0,0,0.6436,06,06
53,8,0.3000,0,0,1.0195,40167893,40167893
54,5,0.3000,0,0,0.6747,30827,30827
55,8,0.3000,0,0,1.0677,04372951,04372951
56,8,0.3000,0,0,1.1118,65987013,65987013
57,5,0.3000,0,0,1.4370,47802,47802
58,5,0.3000,1,1,0.8552,52380,54380
59,2,0.3000,0,0,0.5924,63,63
60,2,0.3000,1,1,0.6525,06,56
1,8,0.7000,0,0,0.7467,64370218,64370218
2,5,0.7000,1,0,0.7760,62913,62713
3,5,0.7000,1,1,0.8081,30945,30245
4,8,0.7000,0,0,0.8391,09742683,09742683
5,5,0.7000,0,0,0.7623,58697,58697
6,2,0.7000,1,1,0.6935,28,24
7,2,0.7000,0,0,0.5497,13,13
8,5,0.7000,0,0,0.7366,65872,65872
9,2,0.7000,1,1,0.6658,80,70
10,8,0.7000,1,1,0.6498,12098437,12095437
11,2,0.7000,0,0,0.6761,94,94
12,8,0.7000,0,0,0.8200,57268943,57268943
13,5,0.7000,1,1,0.8572,78419,78019
