Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,5,0.5000,0,0,2.8026,78263,78263
2,2,0.5000,1,1,0.7659,35,32
3,2,0.5000,1,1,0.9840,86,06
4,8,0.5000,0,0,1.2259,63418597,63418597
5,8,0.5000,1,0,1.7000,34629571,34628571
6,2,0.5000,1,1,0.8284,63,03
7,2,0.5000,1,1,1.3285,76,78
8,8,0.5000,0,0,1.5504,48261750,48261750
9,5,0.5000,1,1,0.8416,71062,71092
10,5,0.5000,0,0,1.2277,86521,86521
11,2,0.5000,1,1,0.8890,30,20
12,5,0.5000,1,0,0.9040,29516,29514
13,8,0.5000,1,0,0.9790,73562094,73562894
14,8,0.5000,1,1,1.0971,62497538,12497538
15,5,0.5000,0,1,1.2143,89574,89574
16,8,0.5000,0,1,0.8114,47056398,47056398
17,2,0.5000,1,1,0.8196,21,41
18,8,0.5000,1,1,0.7676,05843792,05843192
19,5,0.5000,1,1,0.9368,64271,64071
20,5,0.5000,1,1,0.7129,68053,62053
21,5,0.5000,1,0,0.6690,40598,40568
22,5,0.5000,1,1,0.7930,58163,58263
23,5,0.5000,0,0,0.9331,43291,43291
24,2,0.5000,0,1,0.6624,96,96
25,5,0.5000,1,0,0.6594,95783,95743
26,8,0.5000,1,1,1.0644,93405721,93406721
27,8,0.5000,1,0,0.8606,67194028,67194058
28,2,0.5000,0,0,0.7569,07,07
29,2,0.5000,0,0,0.5610,32,32
30,2,0.5000,0,0,1.3470,27,27
31,8,0.5000,0,0,0.4610,64083795,64083795
32,8,0.5000,1,0,0.4191,14530968,14520968
33,8,0.5000,0,0,0.4412,38012679,38012679
34,8,0.5000,0,0,0.8271,59461087,59461087
35,2,0.5000,0,0,0.6755,03,03
36,5,0.5000,1,0,0.4385,09268,09768
37,5,0.5000,1,1,0.4887,31870,51870
38,2,0.5000,1,1,0.5839,17,14
39,2,0.5000,1,1,0.5100,47,67
40,2,0.5000,0,0,0.4761,82,82
41,5,0.5000,0,0,0.5671,71403,71403
42,8,0.5000,0,0,0.5741,02956847,02956847
43,5,0.5000,0,0,0.4473,97864,97864
44,2,0.5000,0,1,0.4905,17,17
45,8,0.5000,0,0,0.7364,27354816,27354816
46,5,0.5000,0,0,0.5276,43572,43572
47,2,0.5000,0,0,0.5628,20,20
48,8,0.5000,1,0,0.5867,04753861,04953861
49,8,0.5000,0,0,0.7348,06742381,06742381
50,2,0.5000,1,1,0.5931,86,89
51,5,0.5000,0,0,0.7221,20795,20795
52,2,0.5000,0,1,0.8214,14,14
53,5,0.5000,0,0,0.6884,09274,09274
54,5,0.5000,1,0,0.9605,01425,01427
55,5,0.5000,0,0,0.6344,62379,62379
56,2,0.5000,1,1,0.6698,97,94
57,8,0.5000,1,0,0.6717,18294357,18294367
58,8,0.5000,0,0,0.5938,92738016,92738016
59,8,0.5000,1,0,0.7639,98175364,98275364
60,2,0.5000,0,0,0.6561,98,98
1,2,0.7000,1,1,0.5726,34,14
2,8,0.7000,1,0,0.7046,21085947,21685947
3,8,0.7000,1,1,0.6607,80471235,80461235
4,5,0.7000,1,0,0.8278,15920,15720
5,5,0.7000,1,0,0.7040,81457,81407
6,8,0.7000,1,1,0.4830,43698720,45698720
7,5,0.7000,1,1,0.7082,76218,36218
8,8,0.7000,0,0,0.5671,84172603,84172603
9,8,0.7000,0,1,0.9113,41597362,41597362
10,2,0.7000,0,0,0.7256,09,09
11,5,0.7000,1,1,0.6865,59817,52817
12,5,0.7000,0,0,0.6487,96180,96180
13,2,0.7000,1,1,0.8119,48,58
14,5,0.7000,1,0,0.7229,92345,92347
15,8,0.7000,1,1,0.9560,14562907,34562907
16,2,0.7000,0,0,0.8502,27,27
17,8,0.7000,1,0,0.7680,39875601,32875601
18,5,0.7000,1,0,0.8894,73459,73059
19,2,0.7000,1,1,0.6606,87,82
20,2,0.7000,1,1,0.5947,95,91
21,2,0.7000,0,0,0.7908,39,39
22,5,0.7000,0,0,0.7518,28750,28750
23,5,0.7000,1,0,0.6279,26149,76149
24,5,0.7000,1,1,0.9900,74921,74321
25,2,0.7000,0,0,0.9712,18,18
26,5,0.7000,1,0,0.5202,39674,19674
27,5,0.7000,1,1,1.0343,06571,03571
28,5,0.7000,1,1,0.9504,62175,63175
29,2,0.7000,1,1,0.6197,80,50
30,5,0.7000,1,0,0.7606,26458,26450
31,2,0.7000,1,1,0.6659,08,03
32,2,0.7000,1,0,0.7840,59,69
33,8,0.7000,1,0,0.8260,54327896,54127896
34,8,0.7000,1,1,0.8700,83720561,83420561
35,8,0.7000,1,1,0.4101,17296850,17296854
36,8,0.7000,1,0,0.7762,56127890,56127830
37,2,0.7000,1,0,0.5065,32,92
38,2,0.7000,1,1,1.0786,25,05
39,2,0.7000,1,1,0.5307,42,12
40,5,0.7000,0,1,0.5277,67054,67054
41,8,0.7000,1,0,0.9107,81560347,81560247
42,5,0.7000,0,0,1.2839,47521,47521
43,2,0.7000,0,0,0.8072,43,43
44,8,0.7000,1,1,0.9010,06594783,06594781
45,8,0.7000,1,1,1.5472,52317904,52318904
46,5,0.7000,0,0,1.0644,52897,52897
47,2,0.7000,1,1,0.5916,62,02
48,2,0.7000,1,1,0.5157,18,16
49,8,0.7000,1,0,0.6917,91864250,91864230
50,5,0.7000,1,1,1.2449,30594,30597
51,8,0.7000,0,0,1.0839,68271953,68271953
52,8,0.7000,0,0,0.9320,29687034,29687034
53,2,0.7000,1,1,1.1503,51,52
54,5,0.7000,0,0,0.9933,71068,71068
55,8,0.7000,1,0,0.6843,28693704,28613704
56,8,0.7000,0,1,0.9324,21609453,21609453
57,8,0.7000,0,1,1.2506,02491365,02491365
58,5,0.7000,1,1,0.9957,61849,31849
59,2,0.7000,0,0,1.2969,14,14
60,2,0.7000,1,1,0.9212,45,43
1,5,0.3000,1,1,0.9343,48736,08736
2,8,0.3000,1,1,0.6673,17894620,17594620
3,5,0.3000,0,0,0.6085,63579,63579
4,2,0.3000,1,1,0.8758,36,38
5,2,0.3000,0,0,0.6000,76,76
6,8,0.3000,0,0,0.6079,43659807,43659807
7,2,0.3000,0,0,0.6682,01,01
8,2,0.3000,0,0,0.5623,13,13
9,8,0.3000,0,0,0.5062,38172095,38172095
10,2,0.3000,0,0,0.4665,72,72
11,2,0.3000,0,0,0.6646,78,78
12,2,0.3000,0,0,0.4627,03,03
13,2,0.3000,1,1,0.5728,17,13
14,8,0.3000,0,0,0.7466,83164509,83164509
15,2,0.3000,1,1,0.7870,49,59
16,5,0.3000,1,0,1.3680,74615,70615
17,5,0.3000,0,0,0.4401,41802,41802
18,5,0.3000,1,1,1.0742,93627,93827
19,8,0.3000,1,0,0.9873,03472185,03492185
20,5,0.3000,0,0,0.5684,02436,02436
21,5,0.3000,0,0,0.6966,71546,71546
22,5,0.3000,0,0,0.7366,48027,48027
23,2,0.3000,1,1,0.6739,17,37
24,2,0.3000,1,1,0.8060,39,38
25,8,0.3000,0,0,0.7299,84376052,84376052
26,8,0.3000,0,0,0.4340,19785460,19785460
27,8,0.3000,1,0,0.5540,87906124,87906123
28,8,0.3000,1,0,0.7802,72596183,74596183
29,8,0.3000,0,0,0.4423,45692178,45692178
30,5,0.3000,0,0,0.5955,08275,08275
31,8,0.3000,0,0,0.6204,28740619,28740619
32,2,0.3000,0,0,0.7789,05,05
33,2,0.3000,0,0,0.6110,21,21
34,5,0.3000,0,0,0.5859,32960,32960
35,5,0.3000,1,0,0.5679,43608,49608
36,8,0.3000,0,0,0.5591,19067254,19067254
37,2,0.3000,0,0,0.6413,42,42
38,2,0.3000,1,1,0.4995,28,08
39,2,0.3000,0,0,0.7076,14,14
40,8,0.3000,0,0,0.5814,80153427,80153427
41,8,0.3000,1,0,0.4516,36497251,36498251
42,5,0.3000,0,0,0.9308,61374,61374
43,2,0.3000,0,0,0.5800,36,36
44,8,0.3000,0,0,0.5259,61703824,61703824
45,2,0.3000,0,0,0.4822,50,50
46,5,0.3000,1,1,0.6632,06528,06524
47,8,0.3000,0,0,0.6182,36590147,36590147
48,8,0.3000,0,0,0.6083,40193276,40193276
49,5,0.3000,0,0,0.6415,81420,81420
50,5,0.3000,0,0,0.5156,02593,02593
51,8,0.3000,0,0,0.6287,35069248,35069248
52,8,0.3000,1,0,0.5367,10786592,10786492
53,5,0.3000,0,0,0.5759,46785,46785
54,5,0.3000,1,1,0.7761,78635,78632
55,2,0.3000,0,0,0.5693,71,71
56,5,0.3000,0,0,0.5282,46092,46092
57,8,0.3000,0,0,0.4633,31905872,31905872
58,2,0.3000,0,0,0.4316,84,84
59,5,0.3000,0,0,0.4345,03485,03485
60,5,0.3000,0,0,0.5106,59867,59867
1,8,0.7000,1,0,0.6717,32706841,32706541
2,5,0.7000,0,1,0.6930,63542,63542
3,8,0.7000,0,0,0.8199,45831267,45831267
4,5,0.7000,1,0,0.6572,83254,80254
5,5,0.7000,0,0,0.4793,62734,62734
6,8,0.7000,0,0,0.7983,34607521,34607521
7,8,0.7000,1,1,4.0883,76809134,56809134
