Trial, SetSize, Cond, testChange, respChange, RT, study, test
1,8,0.3000,0,1,3.6534,41609372,41609372
2,2,0.3000,0,0,2.4398,36,36
3,8,0.3000,0,0,1.7037,31679084,31679084
4,8,0.3000,0,1,1.5639,71582609,71582609
5,5,0.3000,0,0,1.0152,38796,38796
6,8,0.3000,0,0,1.5001,12634097,12634097
7,8,0.3000,0,0,1.0423,64789250,64789250
8,2,0.3000,1,1,0.9186,08,28
9,5,0.3000,0,0,0.8077,67893,67893
10,8,0.3000,0,0,1.0227,53480169,53480169
11,5,0.3000,1,0,0.4858,42369,42368
12,8,0.3000,0,0,0.5009,48375961,48375961
13,5,0.3000,1,0,1.0441,43190,43197
14,2,0.3000,0,0,0.5752,53,53
15,5,0.3000,0,1,1.4382,05718,05718
16,2,0.3000,0,0,0.3635,43,43
17,8,0.3000,0,0,0.4354,78231609,78231609
18,5,0.3000,1,1,0.6085,46920,45920
19,2,0.3000,0,0,0.4097,91,91
20,8,0.3000,1,1,1.1035,48621097,45621097
21,2,0.3000,1,1,1.1099,59,53
22,8,0.3000,0,0,1.5758,28310759,28310759
23,2,0.3000,0,0,1.5122,12,12
24,5,0.3000,0,0,1.2193,04315,04315
25,5,0.3000,0,0,0.8314,14523,14523
26,2,0.3000,0,0,0.6045,51,51
27,5,0.3000,0,0,0.6296,90658,90658
28,5,0.3000,0,0,0.5437,04138,04138
29,8,0.3000,0,0,0.3867,56021793,56021793
30,8,0.3000,1,0,1.0368,61872945,61872345
31,8,0.3000,1,0,0.6789,09762843,09762845
32,2,0.3000,0,0,0.5072,95,95
33,8,0.3000,0,1,1.5170,58041732,58041732
34,2,0.3000,0,0,0.5155,82,82
35,5,0.3000,0,0,0.5804,28143,28143
36,5,0.3000,1,1,0.6825,53796,03796
37,2,0.3000,0,0,0.9717,91,91
38,8,0.3000,0,0,0.6497,07849361,07849361
39,5,0.3000,0,0,0.7069,14583,14583
40,5,0.3000,1,1,1.6230,85290,85270
41,8,0.3000,1,0,0.4420,74815302,64815302
42,5,0.3000,0,0,0.9092,70538,70538
43,5,0.3000,0,0,0.4533,10932,10932
44,2,0.3000,1,1,0.7105,23,24
45,2,0.3000,0,0,0.6126,81,81
46,2,0.3000,0,0,0.6847,10,10
47,8,0.3000,1,0,1.8985,67230548,67230541
48,8,0.3000,0,0,0.3688,04561398,04561398
49,2,0.3000,0,0,0.6431,31,31
50,8,0.3000,0,0,0.5929,61528379,61528379
51,5,0.3000,0,0,0.7181,21908,21908
52,2,0.3000,0,0,1.0354,79,79
53,2,0.3000,0,0,0.5275,36,36
54,5,0.3000,0,0,0.9125,24907,24907
55,2,0.3000,1,1,1.0057,17,13
56,5,0.3000,1,1,1.0307,39704,36704
57,2,0.3000,1,1,0.7559,50,54
58,2,0.3000,1,1,0.8001,17,16
59,8,0.3000,1,0,3.3839,04932176,04982176
60,5,0.3000,0,0,0.5032,90587,90587
1,2,0.7000,1,1,1.2328,26,86
2,8,0.7000,0,1,0.8587,40125639,40125639
3,8,0.7000,1,1,0.7188,61978542,61973542
4,2,0.7000,1,1,0.6991,43,03
5,5,0.7000,1,1,0.4701,39185,39182
6,8,0.7000,1,1,2.6491,20784139,20785139
7,2,0.7000,1,1,3.4814,78,08
8,2,0.7000,1,1,0.4997,47,27
9,8,0.7000,1,1,0.4616,27934016,57934016
10,5,0.7000,1,1,0.4927,96517,96518
11,8,0.7000,0,1,0.8678,19857264,19857264
12,8,0.7000,1,1,0.4078,80536271,84536271
13,2,0.7000,1,1,0.6202,07,02
14,5,0.7000,1,1,4.4310,23145,23149
15,5,0.7000,0,1,9.4671,02984,02984
16,5,0.7000,0,1,1.1677,46385,46385
17,2,0.7000,1,1,0.9309,19,15
18,2,0.7000,1,1,2.0030,17,87
19,8,0.7000,0,1,0.4270,91267403,91267403
20,2,0.7000,1,1,0.4033,27,37
21,2,0.7000,0,1,0.3254,87,87
22,2,0.7000,1,1,1.2715,96,93
23,5,0.7000,1,1,2.0824,80394,80314
24,5,0.7000,1,1,2.0125,19270,19278
25,2,0.7000,0,0,0.8939,02,02
26,5,0.7000,0,0,1.0209,19627,19627
27,2,0.7000,0,0,0.7621,07,07
28,2,0.7000,0,0,0.8842,59,59
29,2,0.7000,1,1,0.6622,25,15
30,8,0.7000,1,1,0.3383,78213609,75213609
31,2,0.7000,1,1,0.4526,58,98
32,8,0.7000,1,1,0.3284,05231789,05231784
33,8,0.7000,1,1,0.2566,40726938,40726918
34,5,0.7000,0,0,1.0777,64092,64092
35,5,0.7000,1,1,0.6879,27045,27035
36,8,0.7000,0,1,0.6869,19354786,19354786
37,2,0.7000,1,1,0.2651,81,86
38,8,0.7000,1,1,0.2191,47890132,47860132
39,8,0.7000,1,1,0.7611,56827130,56827190
40,8,0.7000,1,1,0.2193,97410258,97410256
41,5,0.7000,0,1,0.9224,82016,82016
42,8,0.7000,1,1,2.7855,14632958,14632908
43,5,0.7000,1,1,0.1127,90416,90436
44,5,0.7000,1,1,1.3228,60179,63179
45,8,0.7000,0,1,0.4919,72640915,72640915
46,8,0.7000,1,1,0.6499,42659370,42659378
47,5,0.7000,1,1,1.4110,25168,25148
48,5,0.7000,1,1,8.2671,54718,54712
49,2,0.7000,1,1,2.5626,01,41
50,2,0.7000,0,0,0.9088,67,67
51,5,0.7000,0,0,1.0319,56193,56193
52,8,0.7000,0,1,1.1949,09412675,09412675
53,2,0.7000,0,0,0.7772,13,13
54,5,0.7000,1,1,0.8881,67504,67524
55,8,0.7000,1,1,0.0072,38406295,38407295
56,5,0.7000,1,1,0.6804,80964,80914
57,5,0.7000,1,1,2.7865,85274,85276
58,2,0.7000,1,1,1.4978,42,47
59,5,0.7000,1,1,2.9667,04726,08726
60,8,0.7000,1,1,2.2138,08917463,28917463
1,2,0.5000,1,1,0.9583,34,36
2,8,0.5000,1,1,2.8862,58603497,58603492
3,5,0.5000,0,1,0.7515,49351,49351
4,2,0.5000,1,1,1.7647,20,10
5,2,0.5000,0,1,3.2868,78,78
6,2,0.5000,0,0,1.0230,92,92
7,5,0.5000,1,1,3.3880,64280,64780
8,2,0.5000,1,1,0.5453,20,70
9,2,0.5000,0,1,0.4235,87,87
10,8,0.5000,0,1,4.5931,02396451,02396451
11,8,0.5000,0,0,1.1315,24809176,24809176
12,5,0.5000,0,0,2.3146,15293,15293
13,2,0.5000,1,1,1.0880,01,71
14,8,0.5000,0,0,1.7799,83260579,83260579
15,2,0.5000,0,0,0.9083,51,51
16,2,0.5000,0,0,0.4163,16,16
17,8,0.5000,1,0,2.1642,76984312,76084312
18,8,0.5000,0,0,0.3964,76081459,76081459
19,8,0.5000,0,0,0.4705,69713482,69713482
20,8,0.5000,0,0,0.4187,92815073,92815073
21,5,0.5000,1,1,0.9778,04782,64782
22,2,0.5000,1,1,1.0331,79,09
23,5,0.5000,1,1,0.2841,23596,03596
24,8,0.5000,1,0,0.7291,67350912,68350912
25,2,0.5000,1,1,0.5314,12,17
26,2,0.5000,0,0,1.8674,27,27
